commune,count,count_per_surfacekm2,count_per100_inhabitants,top5breeds,top5names
Ardon,42.0,2.1,1.2,"Esel Rasse unbekannt  13, Shetland Pony  6, Freiberger  5, Welsh Pony  5",
Le Noirmont,121.0,5.9,6.3,Freiberger  108,
Emmen,150.0,7.4,0.5,"Quarter Horse  57, Freiberger  15, Europäisches Sportpferd Deutschland  10, Europäisches Sportpferd Schweiz  9, Shetland Pony  9",
Sins,185.0,9.1,4.3,"Islandpferd  72, Europäisches Sportpferd Schweiz  16, Pony Schweiz  15, Shetland Pony  14, Paint horse  8",
Siviriez,133.0,6.6,5.7,"Freiberger  49, Esel Rasse unbekannt  16, Shetland Pony  12, Araber  6, Pony Schweiz  6",
Hemberg,0.0,0.0,0.0,,
Oberried am Brienzersee,10.0,0.5,2.2,Islandpferd  6,
Cerentino,10.0,0.5,25.0,Esel Rasse unbekannt  8,
Monthey,66.0,2.3,0.4,"Esel Rasse unbekannt  20, Lusitano  14, Freiberger  8, Shetland Pony  5",
Fontenais,79.0,4.0,4.7,"Freiberger  32, Pony Schweiz  12, Europäisches Sportpferd Schweiz  8, Shetland Pony  8, Esel Rasse unbekannt  6",
Noville,109.0,10.5,9.3,"Europäisches Sportpferd Schweiz  21, Europäisches Sportpferd Deutschland  20, Europäisches Sportpferd Frankreich  9, Europäisches Sportpferd Belgien  7, Pony Schweiz  7",
Aadorf,192.0,9.6,2.1,"Europäisches Sportpferd Deutschland  31, Europäisches Sportpferd Schweiz  21, Shetland Pony  21, Freiberger  18, Vollblut diverse Herkunft  14",
Thayngen,107.0,5.4,1.9,"Europäisches Sportpferd Deutschland  30, Europäisches Sportpferd Schweiz  13, Freiberger  8, Europäisches Sportpferd Holland  5, Friesen  5, Quarter Horse  5, Sportpony Deutschland  5, Vollblut diverse Herkunft  5",
Sisikon,0.0,0.0,0.0,,
Schüpfen,159.0,8.0,4.2,"Freiberger  21, Europäisches Sportpferd Schweiz  20, Islandpferd  20, Esel Rasse unbekannt  14, Europäisches Sportpferd Deutschland  12, Shetland Pony  12",
Mont-la-Ville,15.0,0.8,3.1,,
Niederbipp,178.0,9.0,3.5,"Freiberger  55, Europäisches Sportpferd Schweiz  17, Europäisches Sportpferd Deutschland  9, Shetland Pony  9, Araber  7, Connemara Pony  7, Europäisches Sportpferd Belgien  7, Haflinger  7, Quarter Horse  7",
Courroux,97.0,4.9,2.9,"Freiberger  28, Europäisches Sportpferd Schweiz  13, Esel Rasse unbekannt  12, Haflinger  11, Pony Schweiz  6",
Grosswangen,168.0,8.5,5.1,"Europäisches Sportpferd Schweiz  76, Europäisches Sportpferd Deutschland  19, Shetland Pony  19, Esel Rasse unbekannt  14, Freiberger  12",
Moutier,76.0,3.9,1.0,"Freiberger  15, Esel Rasse unbekannt  10, Pony Schweiz  6, Shetland Pony  5",
Pfäffikon,87.0,4.5,0.7,"Europäisches Sportpferd Deutschland  15, Esel Rasse unbekannt  14, Europäisches Sportpferd Schweiz  11, Freiberger  10, Shetland Pony  8",
Giornico,9.0,0.5,1.1,,
Selzach,84.0,4.3,2.4,"Esel Rasse unbekannt  14, Shetland Pony  13, Freiberger  12, Pony Schweiz  6",
Krauchthal,80.0,4.1,3.4,"Shetland Pony  17, Europäisches Sportpferd Schweiz  14, Freiberger  14, Islandpferd  7, Welsh Pony  5",
Saxeten,0.0,0.0,0.0,,
Chavornay,37.0,1.9,0.7,"Freiberger  18, Islandpferd  5",
Kloten,53.0,2.8,0.3,"Europäisches Sportpferd Deutschland  12, Freiberger  11, Europäisches Sportpferd Schweiz  6, Esel Rasse unbekannt  5",
San Vittore,16.0,0.7,1.9,,
Wiesendangen,156.0,8.1,2.4,"Europäisches Sportpferd Schweiz  28, Europäisches Sportpferd Deutschland  26, Shetland Pony  11, Freiberger  10, Islandpferd  8",
Arbaz,32.0,1.7,2.4,Esel Rasse unbekannt  7,
Sierre,44.0,2.3,0.3,"Europäisches Sportpferd Frankreich  5, Europäisches Sportpferd Schweiz  5, Quarter Horse  5",
Cham,264.0,14.9,1.5,"Europäisches Sportpferd Schweiz  37, Europäisches Sportpferd Deutschland  34, Islandpferd  34, Freiberger  25, Pony Schweiz  15",
Riederalp,25.0,1.3,5.7,,
Amriswil,174.0,9.1,1.2,"Paso  49, Shetland Pony  19, Pony Schweiz  18, Europäisches Sportpferd Deutschland  11, Islandpferd  10",
Satigny,71.0,3.8,1.7,"Pony Schweiz  11, Europäisches Sportpferd Schweiz  9, Esel Rasse unbekannt  8, Europäisches Sportpferd Frankreich  8, Freiberger  6",
Seelisberg,,,,,
Bussnang,116.0,6.1,4.7,"Europäisches Sportpferd Deutschland  14, Araber  13, Europäisches Sportpferd Schweiz  10, Freiberger  10, Shetland Pony  10",
Gimel,64.0,3.4,2.8,"Esel Rasse unbekannt  13, Freiberger  10, Pony Schweiz  7, Lusitano  5, Shetland Pony  5",
Sâles,51.0,2.7,3.5,"Freiberger  32, Pony Schweiz  5",
Möhlin,147.0,7.8,1.3,"Europäisches Sportpferd Schweiz  29, Europäisches Sportpferd Deutschland  28, Freiberger  20, Quarter Horse  12, Europäisches Sportpferd Holland  6, Pura raza española  6",
Valbirse,157.0,8.4,4.0,"Freiberger  56, Europäisches Sportpferd Schweiz  28, Shetland Pony  20, Quarter Horse  16",
Beringen,170.0,9.1,3.4,"Europäisches Sportpferd Deutschland  26, Quarter Horse  14, Europäisches Sportpferd Schweiz  12, Freiberger  12, Vollblut diverse Herkunft  11",
Hünenberg,66.0,3.6,0.8,"Appaloosa  8, Haflinger  8, Europäisches Sportpferd Schweiz  7, Friesen  7, Europäisches Sportpferd Deutschland  6",
Termen,23.0,1.2,2.3,Paso  13,
Kaltbrunn,35.0,1.9,0.7,"Esel Rasse unbekannt  6, Araber  5, Shetland Pony  5",
Murgenthal,82.0,4.4,2.8,"Europäisches Sportpferd Schweiz  11, Esel Rasse unbekannt  8, Shetland Pony  7, Pony Schweiz  6, Paint horse  5",
Leysin,43.0,2.3,1.2,"Freiberger  11, Esel Rasse unbekannt  9",
Le Mouret,106.0,5.7,3.4,"Freiberger  34, Europäisches Sportpferd Schweiz  11, Esel Rasse unbekannt  8, Europäisches Sportpferd Frankreich  7, Shetland Pony  7",
Egnach,131.0,7.1,2.7,"Europäisches Sportpferd Deutschland  27, Freiberger  22, Europäisches Sportpferd Schweiz  20, Esel Rasse unbekannt  6, Europäisches Sportpferd Frankreich  6, Shetland Pony  6",
Forel (Lavaux),155.0,8.4,7.4,"Esel Rasse unbekannt  35, Europäisches Sportpferd Schweiz  31, Freiberger  11, Europäisches Sportpferd Frankreich  10, Shetland Pony  9",
Courgenay,53.0,2.9,2.2,"Europäisches Sportpferd Schweiz  17, Freiberger  12, Esel Rasse unbekannt  8, Shetland Pony  6",
Conters im Prättigau,26.0,1.4,11.8,Freiberger  12,
Gossau (ZH),375.0,20.5,3.6,"Europäisches Sportpferd Deutschland  54, Europäisches Sportpferd Schweiz  51, Islandpferd  27, Polopony  17, Shetland Pony  16",
Montfaucon,236.0,12.9,41.3,"Freiberger  86, Europäisches Sportpferd Schweiz  39, Europäisches Sportpferd Deutschland  10, Araber  9, Shetland Pony  9",
Cugnasco-Gerra,34.0,1.9,1.2,"Europäisches Sportpferd Schweiz  6, Europäisches Sportpferd Frankreich  5",
Seedorf (UR),35.0,1.8,1.7,"Freiberger  7, Europäisches Sportpferd Schweiz  6, Quarter Horse  5",
Liestal,61.0,3.4,0.4,"Europäisches Sportpferd Schweiz  13, Freiberger  10, Europäisches Sportpferd Deutschland  8, Esel Rasse unbekannt  6, Dartmoor Pony  5",
Les Ponts-de-Martel,82.0,4.5,6.7,"Europäisches Sportpferd Schweiz  28, Freiberger  20, Pony Schweiz  8",
Plasselb,35.0,1.9,3.5,"Freiberger  15, Shetland Pony  6",
Kaisten,136.0,7.5,4.9,"Islandpferd  71, Shetland Pony  20, Pony Schweiz  8, Europäisches Sportpferd Schweiz  6",
Kallnach,72.0,4.0,3.2,"Europäisches Sportpferd Schweiz  21, Freiberger  11, Shetland Pony  7, Esel Rasse unbekannt  6",
Schlatt-Haslen,11.0,0.6,1.0,,
Neunkirch,23.0,1.3,1.0,,
Pleigne,101.0,5.7,28.9,"Freiberger  78, Europäisches Sportpferd Schweiz  12",
Oberbüren,204.0,11.5,4.5,"Europäisches Sportpferd Schweiz  49, Europäisches Sportpferd Deutschland  33, Pony Schweiz  25, Freiberger  23, Shetland Pony  15",
Ennetbürgen,,,,,
Horrenbach-Buchen,28.0,1.4,12.4,"Esel Rasse unbekannt  7, Freiberger  5, Shetland Pony  5",
Pfaffnau,103.0,5.8,3.9,"Freiberger  33, Europäisches Sportpferd Schweiz  16, Shetland Pony  9, Esel Rasse unbekannt  7, Europäisches Sportpferd Deutschland  6",
Sembrancher,36.0,2.0,3.4,"Freiberger  18, Shetland Pony  10, Esel Rasse unbekannt  6",
Corgémont,76.0,4.3,4.3,"Europäisches Sportpferd Schweiz  22, Freiberger  18, Europäisches Sportpferd Deutschland  5",
Hüttwilen,107.0,6.1,6.1,"Europäisches Sportpferd Deutschland  17, Europäisches Sportpferd Schweiz  15, Islandpferd  15, Freiberger  8, Shetland Pony  6",
Jorat-Menthue,98.0,5.6,6.1,"Europäisches Sportpferd Schweiz  18, Shetland Pony  16, Freiberger  9, Quarter Horse  8, Traber  7",
Niedergesteln,25.0,1.4,3.4,"Freiberger  7, Esel Rasse unbekannt  6",
Merishausen,8.0,0.5,0.9,,
Montagny (FR),59.0,3.4,2.2,"Freiberger  13, Europäisches Sportpferd Schweiz  9, Esel Rasse unbekannt  8, Europäisches Sportpferd Deutschland  6",
Törbel,23.0,1.3,4.6,Esel Rasse unbekannt  19,
Feusisberg,20.0,1.1,0.4,Shetland Pony  9,
Schwellbrunn,39.0,2.2,2.5,"Freiberger  9, Haflinger  5",
Sattel,32.0,1.8,1.7,"Freiberger  10, Esel Rasse unbekannt  6",
Römerswil,114.0,6.9,6.3,"Freiberger  55, Shetland Pony  18, Europäisches Sportpferd Schweiz  11, Europäisches Sportpferd Deutschland  7, Sportpony Deutschland  5",
La Chaux-du-Milieu,21.0,1.2,4.1,Freiberger  12,
Gland,36.0,4.3,0.3,"Esel Rasse unbekannt  8, Shetland Pony  7",
Huttwil,132.0,7.7,2.6,"Freiberger  27, Shetland Pony  22, Araber  9, Esel Rasse unbekannt  9, Europäisches Sportpferd Schweiz  8, Kaltblut Rasse unbekannt  8",
Gränichen,114.0,6.6,1.4,"Shetland Pony  15, Europäisches Sportpferd Deutschland  14, Europäisches Sportpferd Schweiz  13, Freiberger  12, Esel Rasse unbekannt  11",
Walkringen,60.0,3.5,3.4,"Esel Rasse unbekannt  13, Freiberger  12, Shetland Pony  11",
Rüderswil,127.0,7.4,5.4,"Freiberger  36, Shetland Pony  16, Haflinger  11, Esel Rasse unbekannt  10, Islandpferd  10",
Wigoltingen,121.0,7.1,4.7,"Quarter Horse  16, Europäisches Sportpferd Schweiz  15, Shetland Pony  10, Freiberger  9, Esel Rasse unbekannt  6, Paint horse  6",
Stansstad,,,,,
Pully,33.0,5.6,0.2,"Europäisches Sportpferd Schweiz  8, Europäisches Sportpferd Frankreich  7",
Hergiswil (NW),12.0,0.8,0.2,,
Utzenstorf,86.0,5.1,1.9,"Europäisches Sportpferd Schweiz  22, Freiberger  14, Pura raza española  9, Europäisches Sportpferd Deutschland  8",
Appenzell,32.0,1.9,0.6,"Europäisches Sportpferd Deutschland  9, Europäisches Sportpferd Schweiz  9, Esel Rasse unbekannt  5",
Bullet,44.0,2.6,6.7,"Europäisches Sportpferd Schweiz  8, Freiberger  7, Shetland Pony  6",
Prato (Leventina),,,,,
Wetzikon (ZH),139.0,8.3,0.6,"Europäisches Sportpferd Schweiz  31, Europäisches Sportpferd Deutschland  27, Freiberger  9, Shetland Pony  9, Araber  7",
Seeberg,121.0,7.2,7.8,"Freiberger  25, Shetland Pony  23, Esel Rasse unbekannt  15, Europäisches Sportpferd Schweiz  12, Pura raza española  7",
Boudry,40.0,2.4,0.6,"Europäisches Sportpferd Schweiz  10, Pura raza española  8",
Spiez,84.0,5.0,0.6,"Shetland Pony  11, Europäisches Sportpferd Schweiz  10, Esel Rasse unbekannt  8, Pony Schweiz  6, Freiberger  5",
Buttisholz,61.0,3.7,1.8,"Europäisches Sportpferd Schweiz  14, Freiberger  8",
Gündlischwand,,,,,
Ingenbohl,46.0,3.4,0.5,"Freiberger  10, Islandpferd  7, Shetland Pony  7",
Muttenz,81.0,4.9,0.5,"Islandpferd  20, Freiberger  17, Pony Schweiz  7, Europäisches Sportpferd Deutschland  5, Shetland Pony  5",
Lutry,10.0,1.2,0.1,Europäisches Sportpferd Schweiz  6,
Delley-Portalban,10.0,1.4,0.8,,
La Rippe,68.0,4.1,6.0,"Europäisches Sportpferd Schweiz  17, Freiberger  8, Europäisches Sportpferd Frankreich  6",
Bolligen,71.0,4.3,1.1,"Europäisches Sportpferd Schweiz  21, Freiberger  14, Shetland Pony  8",
Benken (SG),149.0,9.0,5.0,"Europäisches Sportpferd Schweiz  24, Freiberger  24, Europäisches Sportpferd Deutschland  18, Shetland Pony  14, Esel Rasse unbekannt  8",
Oberdiessbach,86.0,5.2,2.4,"Europäisches Sportpferd Schweiz  14, Shetland Pony  12, Freiberger  11, Europäisches Sportpferd Deutschland  10, Esel Rasse unbekannt  9",
Wängi,189.0,11.5,4.0,"Europäisches Sportpferd Deutschland  35, Europäisches Sportpferd Schweiz  30, Shetland Pony  28, Freiberger  15, Pony Schweiz  10",
Aigle,49.0,3.0,0.5,"Europäisches Sportpferd Schweiz  17, Esel Rasse unbekannt  5, Pony Schweiz  5",
Niederhelfenschwil,54.0,3.3,1.7,"Europäisches Sportpferd Schweiz  16, Europäisches Sportpferd Deutschland  11, Quarter Horse  5",
Schattdorf,17.0,1.0,0.3,,
Kleinlützel,23.0,1.4,1.9,Freiberger  6,
Seewen,110.0,6.7,10.8,"Freiberger  34, Europäisches Sportpferd Schweiz  14, Esel Rasse unbekannt  7, Europäisches Sportpferd Deutschland  7, Araber  5",
Herbetswil,52.0,3.2,9.2,"Araber  15, Freiberger  14, Europäisches Sportpferd Schweiz  6",
Villeret,58.0,3.6,6.2,"Freiberger  16, Esel Rasse unbekannt  9, Araber  6, Shetland Pony  6, Pony Schweiz  5",
Perroy,11.0,3.8,0.7,Europäisches Sportpferd Schweiz  5,
L'Isle,57.0,3.5,5.4,"Esel Rasse unbekannt  14, Europäisches Sportpferd Schweiz  12, Freiberger  5, Pony Schweiz  5",
Oberdorf (NW),48.0,3.0,1.6,"Shetland Pony  11, Europäisches Sportpferd Schweiz  8, Freiberger  8, Europäisches Sportpferd Deutschland  6, Esel Rasse unbekannt  5",
Ueberstorf,53.0,3.3,2.2,Shetland Pony  11,
Brot-Plamboz,36.0,2.2,12.4,"Freiberger  10, Paint horse  7",
Bülach,116.0,7.2,0.5,"Europäisches Sportpferd Deutschland  21, Shetland Pony  10, Esel Rasse unbekannt  9, Europäisches Sportpferd Schweiz  7, Araber  6, Freiberger  6, Islandpferd  6",
Prez,214.0,13.3,9.1,"Europäisches Sportpferd Schweiz  54, Freiberger  36, Pony Schweiz  14, Europäisches Sportpferd Deutschland  11, Europäisches Sportpferd Holland  8",
Rheinfelden,15.0,0.9,0.1,"Kaltblut Rasse unbekannt  6, Shetland Pony  6",
Savigny,124.0,7.7,3.7,"Europäisches Sportpferd Schweiz  23, Shetland Pony  18, Freiberger  12, Europäisches Sportpferd Deutschland  10, Esel Rasse unbekannt  9, Europäisches Sportpferd Frankreich  9",
Trachselwald,74.0,4.6,7.8,"Freiberger  18, Shetland Pony  18, Esel Rasse unbekannt  13, Islandpferd  11",
Gurmels,132.0,7.6,2.9,"Freiberger  37, Esel Rasse unbekannt  23, Europäisches Sportpferd Deutschland  11, Europäisches Sportpferd Schweiz  10, Quarter Horse  8, Shetland Pony  8",
Buchs (SG),83.0,5.2,0.6,"Europäisches Sportpferd Deutschland  15, Freiberger  11, Europäisches Sportpferd Schweiz  10, Shetland Pony  7, Islandpferd  6",
Walchwil,18.0,1.3,0.5,Esel Rasse unbekannt  11,
Schaan,0.0,0.0,0.0,,
Niederbüren,71.0,4.5,4.7,"Freiberger  35, Europäisches Sportpferd Deutschland  15, Europäisches Sportpferd Schweiz  5",
Werthenstein,28.0,1.8,1.3,"Shetland Pony  10, Esel Rasse unbekannt  5",
Münsingen,260.0,16.5,2.0,"Islandpferd  45, Europäisches Sportpferd Schweiz  42, Freiberger  26, Europäisches Sportpferd Deutschland  24, Pony Schweiz  15",
Flüelen,0.0,0.0,0.0,,
St. Ursen,154.0,9.8,11.3,"Freiberger  50, Europäisches Sportpferd Schweiz  19, Shetland Pony  17, Lusitano  9, Esel Rasse unbekannt  8, Pony Schweiz  8",
Balsthal,54.0,3.4,0.9,"Freiberger  22, Europäisches Sportpferd Deutschland  8, Pony Schweiz  5",
Le Cerneux-Péquignot,7.0,0.4,2.2,Freiberger  5,
Langenbruck,56.0,3.6,5.9,"Quarter Horse  28, Shetland Pony  7",
Trubschachen,18.0,1.2,1.2,"Esel Rasse unbekannt  7, Shetland Pony  7",
Moudon,35.0,2.2,0.6,"Shetland Pony  8, Esel Rasse unbekannt  7",
Basadingen-Schlattingen,63.0,4.0,3.5,"Europäisches Sportpferd Deutschland  11, Sportpony Deutschland  6, Quarter Horse  5",
Thundorf,147.0,9.4,9.7,"Europäisches Sportpferd Deutschland  25, Freiberger  19, Araber  12, Europäisches Sportpferd Schweiz  12, Polopony  9",
Burgdorf,45.0,2.9,0.3,"Shetland Pony  18, Esel Rasse unbekannt  8",
Albinen,0.0,0.0,0.0,,
Schlatt (TG),110.0,7.1,6.1,"Europäisches Sportpferd Schweiz  22, Freiberger  18, Pony Schweiz  14, Shetland Pony  12, Welsh Pony  6",
Blumenstein,27.0,1.7,2.2,"Freiberger  6, Europäisches Sportpferd Schweiz  5",
Bözberg,36.0,2.3,2.2,Friesen  8,
Laupersdorf,111.0,7.2,6.1,"Europäisches Sportpferd Schweiz  36, Freiberger  23, Shetland Pony  11, Europäisches Sportpferd Deutschland  8",
Rothenburg,157.0,10.1,2.0,"Europäisches Sportpferd Schweiz  43, Shetland Pony  27, Europäisches Sportpferd Deutschland  20, Esel Rasse unbekannt  14, Pony Schweiz  10",
Weinfelden,150.0,9.7,1.3,"Europäisches Sportpferd Schweiz  25, Europäisches Sportpferd Deutschland  16, Shetland Pony  15, Welsh Pony  15, Freiberger  14",
Dallenwil,9.0,0.6,0.5,Shetland Pony  7,
Villorsonnens,96.0,6.2,6.5,"Freiberger  34, Europäisches Sportpferd Schweiz  18, Pony Schweiz  14",
Ersigen,131.0,8.5,6.3,"Europäisches Sportpferd Schweiz  41, Shetland Pony  17, Freiberger  13, Araber  8, Esel American Miniature  7, Europäisches Sportpferd Deutschland  7",
Villaz,113.0,7.3,4.9,"Freiberger  41, Europäisches Sportpferd Schweiz  23, Shetland Pony  13, Pony Schweiz  8, Europäisches Sportpferd Frankreich  5",
Chardonne,37.0,3.6,1.2,"Esel Rasse unbekannt  11, Freiberger  7",
Buchholterberg,46.0,3.0,3.0,"Esel Rasse unbekannt  7, Pony Schweiz  7, Shetland Pony  7",
Hallau,34.0,2.2,1.6,"Freiberger  10, Europäisches Sportpferd Schweiz  6",
Schötz,77.0,5.0,1.7,"Shetland Pony  17, Freiberger  14, Europäisches Sportpferd Schweiz  12, Europäisches Sportpferd Deutschland  7",
Teufen (AR),34.0,2.2,0.5,Esel Rasse unbekannt  9,
Isérables,42.0,2.8,5.1,"Esel Rasse unbekannt  19, Freiberger  6",
Gryon,15.0,1.0,1.1,,
Versoix,97.0,9.2,0.7,"Europäisches Sportpferd Frankreich  21, Europäisches Sportpferd Schweiz  17, Pony Schweiz  8, Europäisches Sportpferd Belgien  6, Europäisches Sportpferd Deutschland  6, Europäisches Sportpferd Holland  6",
Tuggen,121.0,9.0,3.6,"Shetland Pony  29, Europäisches Sportpferd Schweiz  13, Europäisches Sportpferd Deutschland  12, Freiberger  7, Araber  5, Europäisches Sportpferd Holland  5, Haflinger  5, Pony Schweiz  5, Pura raza española  5",
Grossaffoltern,84.0,5.6,2.8,"Esel Rasse unbekannt  15, Shetland Pony  14, Europäisches Sportpferd Schweiz  12, Araber  6, Europäisches Sportpferd Deutschland  6, Islandpferd  6",
Bönigen,19.0,1.3,0.7,Freiberger  10,
Port-Valais,37.0,2.6,0.9,"Lusitano  12, Berber  5",
Neftenbach,99.0,6.6,1.7,"Europäisches Sportpferd Deutschland  29, Europäisches Sportpferd Schweiz  17, Shetland Pony  12, Europäisches Sportpferd Belgien  6, Freiberger  6",
Rüegsau,131.0,8.7,4.0,"Freiberger  21, Appaloosa  17, Europäisches Sportpferd Deutschland  17, Esel Rasse unbekannt  15, Shetland Pony  13",
Yverdon-les-Bains,100.0,7.4,0.3,"Europäisches Sportpferd Frankreich  22, Pony Schweiz  22, Europäisches Sportpferd Schweiz  18, Europäisches Sportpferd Belgien  6",
Saint-Brais,101.0,6.7,44.5,Freiberger  84,
Ausserberg,31.0,2.1,5.0,Esel Rasse unbekannt  19,
Cama,38.0,2.5,6.5,"Esel Rasse unbekannt  22, Pony Schweiz  5",
Sonceboz-Sombeval,15.0,1.0,0.8,Freiberger  5,
Ennetmoos,59.0,4.2,2.6,"Freiberger  16, Esel Rasse unbekannt  5, Europäisches Sportpferd Deutschland  5, Pony Schweiz  5",
Ursy,83.0,5.6,2.5,"Freiberger  25, Europäisches Sportpferd Schweiz  16, Esel Rasse unbekannt  6, Shetland Pony  5",
Saint-Maurice,9.0,0.6,0.2,Esel Rasse unbekannt  5,
Wiler (Lötschen),5.0,0.3,0.9,,
Nottwil,33.0,3.2,0.8,"Islandpferd  11, Freiberger  8",
Lyss,107.0,7.2,0.7,"Islandpferd  24, Europäisches Sportpferd Schweiz  19, Freiberger  11, Esel Rasse unbekannt  10, Europäisches Sportpferd Deutschland  10",
Steffisburg,90.0,6.1,0.6,"Freiberger  18, Esel Rasse unbekannt  16, Shetland Pony  15, Europäisches Sportpferd Schweiz  8, Europäisches Sportpferd Deutschland  5",
Surpierre,70.0,4.7,6.1,"Freiberger  9, Europäisches Sportpferd Schweiz  8, Traber  7, Pony Schweiz  6",
Tavannes,73.0,4.9,2.1,"Freiberger  22, Europäisches Sportpferd Schweiz  21",
Maur,151.0,10.2,1.4,"Europäisches Sportpferd Schweiz  33, Europäisches Sportpferd Deutschland  25, Freiberger  15, Europäisches Sportpferd Holland  11, Araber  9",
Porrentruy,37.0,2.5,0.6,"Freiberger  12, Europäisches Sportpferd Schweiz  7",
Cortébert,160.0,10.8,23.0,"Europäisches Sportpferd Schweiz  63, Europäisches Sportpferd Belgien  23, Europäisches Sportpferd Deutschland  15, Freiberger  10, Europäisches Sportpferd Frankreich  8",
Radelfingen,145.0,9.9,11.4,"Freiberger  27, Europäisches Sportpferd Schweiz  20, Europäisches Sportpferd Deutschland  13, Shetland Pony  8, Pony Schweiz  7",
Bowil,47.0,3.2,3.5,"Shetland Pony  12, Freiberger  9, Esel Rasse unbekannt  6",
Regensdorf,63.0,4.3,0.3,"Europäisches Sportpferd Deutschland  9, Shetland Pony  9, Freiberger  7, Europäisches Sportpferd Schweiz  5",
Kirchdorf (BE),94.0,6.4,5.2,"Europäisches Sportpferd Schweiz  23, Freiberger  18, Europäisches Sportpferd Deutschland  7, Pony Schweiz  7, Shetland Pony  7",
Dalpe,9.0,0.6,5.2,Esel Rasse unbekannt  5,
Wattenwil,48.0,3.3,1.6,"Esel Rasse unbekannt  8, Freiberger  7, Shetland Pony  6, Islandpferd  5",
Egg,279.0,19.2,3.2,"Islandpferd  81, Europäisches Sportpferd Deutschland  40, Europäisches Sportpferd Schweiz  28, Araber  12, Freiberger  12, Shetland Pony  12",
Uzwil,175.0,12.1,1.3,"Europäisches Sportpferd Deutschland  41, Paso  31, Europäisches Sportpferd Schweiz  27, Freiberger  12, Appaloosa  8",
Laufenburg,52.0,3.6,1.4,"Shetland Pony  9, Esel Rasse unbekannt  8, Freiberger  8, Europäisches Sportpferd Schweiz  5",
Amlikon-Bissegg,195.0,13.5,14.6,"Freiberger  20, Europäisches Sportpferd Deutschland  19, Europäisches Sportpferd Schweiz  19, Araber  17, Shetland Pony  17",
Affeltrangen,134.0,9.3,5.1,"Freiberger  43, Shetland Pony  18, Europäisches Sportpferd Schweiz  13, Europäisches Sportpferd Deutschland  7, Pura raza española  6",
Bonaduz,46.0,3.2,1.3,"Esel Rasse unbekannt  11, Europäisches Sportpferd Schweiz  11",
Aubonne,53.0,3.7,1.4,"Shetland Pony  10, Europäisches Sportpferd Schweiz  7, Freiberger  7, Esel Rasse unbekannt  6",
Bösingen,182.0,12.7,5.3,"Europäisches Sportpferd Schweiz  39, Freiberger  26, Europäisches Sportpferd Deutschland  21, Shetland Pony  13, Haflinger  9",
Wolhusen,64.0,4.5,1.5,"Europäisches Sportpferd Schweiz  14, Freiberger  13, Esel Rasse unbekannt  7, Shetland Pony  6, Pony Schweiz  5",
Vérossaz,33.0,2.3,4.3,"Esel Rasse unbekannt  9, Freiberger  5",
Scharans,16.0,1.1,2.0,Esel Rasse unbekannt  5,
Tévenon,10.0,0.7,1.1,,
Staldenried,5.0,0.4,0.9,,
Grächen,20.0,1.4,1.6,Esel Rasse unbekannt  9,
Stocken-Höfen,48.0,3.4,4.6,"Araber  23, Esel Rasse unbekannt  8",
Russikon,71.0,5.0,1.6,"Europäisches Sportpferd Schweiz  10, Europäisches Sportpferd Deutschland  6, Traber  6, Europäisches Sportpferd Holland  5, Freiberger  5, Quarter Horse  5, Shetland Pony  5",
Lavey-Morcles,,,,,
La Ferrière,124.0,8.8,23.4,"Freiberger  78, Europäisches Sportpferd Schweiz  12, Maultier  8",
Dürrenroth,98.0,6.9,9.3,"Freiberger  41, Esel Rasse unbekannt  12, Quarter Horse  7, Shetland Pony  7, Pony Schweiz  5",
Marthalen,127.0,9.0,6.6,"Freiberger  17, Shetland Pony  12, Europäisches Sportpferd Deutschland  10, Europäisches Sportpferd Schweiz  9, Pony Schweiz  7",
Lütisburg,28.0,2.0,1.7,Freiberger  6,
Eischoll,24.0,1.7,5.3,Freiberger  6,
Oberuzwil,97.0,6.9,1.5,"Freiberger  19, Shetland Pony  16, Europäisches Sportpferd Schweiz  13, Esel Rasse unbekannt  8, Europäisches Sportpferd Deutschland  6",
Fläsch,86.0,4.3,10.3,"Islandpferd  23, Europäisches Sportpferd Schweiz  13, Europäisches Sportpferd Deutschland  11, Freiberger  7",
Volketswil,120.0,8.5,0.6,"Europäisches Sportpferd Deutschland  20, Freiberger  16, Europäisches Sportpferd Schweiz  13, Islandpferd  9, Pony Schweiz  8, Shetland Pony  8",
Altishofen,35.0,2.4,1.8,"Europäisches Sportpferd Deutschland  9, Europäisches Sportpferd Schweiz  6, Shetland Pony  6",
Steg-Hohtenn,19.0,1.4,1.2,"Esel Rasse unbekannt  6, Shetland Pony  6",
Uesslingen-Buch,99.0,7.1,9.0,"Europäisches Sportpferd Schweiz  12, Freiberger  11, Europäisches Sportpferd Deutschland  8, Vollblut diverse Herkunft  6, Europäisches Sportpferd Holland  5, Islandpferd  5, Shetland Pony  5",
Unterseen,103.0,7.4,1.8,"Freiberger  22, Europäisches Sportpferd Schweiz  16, Europäisches Sportpferd Deutschland  15, Esel Rasse unbekannt  7, Shetland Pony  7",
Lens,19.0,1.4,0.4,Freiberger  8,
Cheseaux-Noréaz,,,,,
Degersheim,28.0,1.9,0.7,"Freiberger  9, Haflinger  6",
Bellwald,9.0,0.6,2.5,Esel Rasse unbekannt  9,
Hägendorf,24.0,1.7,0.5,,
Meggen,40.0,5.5,0.5,Europäisches Sportpferd Schweiz  8,
