commune,count,count_per_surfacekm2,count_per100_inhabitants,top5breeds,top5names
Signau,169.0,7.6,6.5,"Gaemsfarbige_Gebirgsziege  55, Zwergziege  35, Kreuzung  13, Burenziege  11, Walliser_Schwarzhalsziege  9",
Triengen,61.0,2.8,1.3,"Zwergziege  35, Burenziege  9, Gaemsfarbige_Gebirgsziege  6",
Unterbäch,12.0,0.5,2.7,,
Alto Malcantone,161.0,7.3,11.7,"Nera_Verzascaziege  48, Pfauenziege  23, Saanenziege  21, Gaemsfarbige_Gebirgsziege  20, Buendner_Strahlenziege  19",
Corbeyrier,,,,,
Bosco/Gurin,337.0,15.3,648.1,"Nera_Verzascaziege  58, Capra_Grigia  18, Gaemsfarbige_Gebirgsziege  16, Buendner_Strahlenziege  8, Pfauenziege  7, Toggenburgerziege  7",
Delémont,19.0,0.9,0.2,"Zwergziege  11, Toggenburgerziege  6",
Courtepin,58.0,2.6,1.1,"Gaemsfarbige_Gebirgsziege  19, Zwergziege  16, Burenziege  13, Saanenziege  5",
Iseltwald,83.0,3.8,20.0,"Appenzellerziege  21, Gaemsfarbige_Gebirgsziege  12, Kreuzung  8, Saanenziege  6, Buendner_Strahlenziege  5",
Hasle bei Burgdorf,127.0,5.8,3.8,"Saanenziege  74, Gaemsfarbige_Gebirgsziege  16, Zwergziege  10, Anglo_Nubian  7, Burenziege  5, Kreuzung  5",
Bütschwil-Ganterschwil,190.0,8.7,3.8,"Appenzellerziege  76, Toggenburgerziege  54, Kreuzung  17, Gaemsfarbige_Gebirgsziege  15, Saanenziege  6, Zwergziege  6",
Neuenegg,40.0,1.8,0.7,"Burenziege  15, Pfauenziege  6, Kreuzung  5, Saanenziege  5, Zwergziege  5",
Lantsch/Lenz,,,,,
Eriz,72.0,3.3,14.8,"Gaemsfarbige_Gebirgsziege  19, Burenziege  18, Saanenziege  7, Zwergziege  6",
Schleitheim,9.0,0.4,0.5,,
Mettauertal,68.0,3.1,3.3,"Stiefelgeiss  23, Kreuzung  12, Gaemsfarbige_Gebirgsziege  9, Zwergziege  6",
Orvin,72.0,3.3,6.0,"Stiefelgeiss  42, Saanenziege  8, Burenziege  7, Zwergziege  7",Oli  9
Thun,32.0,1.5,0.1,Burenziege  15,
Courrendlin,,,,,
Concise,,,,,
Arbedo-Castione,6.0,0.3,0.1,,
Gais,53.0,2.5,1.7,"Appenzellerziege  22, Zwergziege  20",
Biel/Bienne,20.0,0.9,0.0,Walliser_Schwarzhalsziege  10,
Lauperswil,135.0,6.4,5.1,"Kreuzung  21, Gaemsfarbige_Gebirgsziege  20, Nera_Verzascaziege  13, Zwergziege  13, Burenziege  10",
Lützelflüh,137.0,5.1,3.3,"Zwergziege  36, Buendner_Strahlenziege  25, Burenziege  20, Kreuzung  18, Pfauenziege  16",
Langenthal,147.0,7.0,0.9,"Zwergziege  50, Gaemsfarbige_Gebirgsziege  22, Buendner_Strahlenziege  18, Kupferhalsziege  18, Saanenziege  16, Toggenburgerziege  16",
Wilchingen,29.0,1.4,1.7,Pfauenziege  8,
Avenches,,,,,
Worb,83.0,3.9,0.7,"Saanenziege  31, Zwergziege  19, Kreuzung  9, Burenziege  8, Capra_Grigia  7",
Buchillon,0.0,0.0,0.0,,
Vionnaz,62.0,3.0,2.3,"Buendner_Strahlenziege  17, Gaemsfarbige_Gebirgsziege  12, Toggenburgerziege  8, Capra_Grigia  5, Zwergziege  5",
Saint-Imier,22.0,1.1,0.4,Buendner_Strahlenziege  13,
Seedorf (BE),48.0,2.3,1.5,"Zwergziege  11, Burenziege  9, Kreuzung  7, Gaemsfarbige_Gebirgsziege  6",
Yvonand,,,,,
Wil (SG),338.0,16.2,1.4,"Gaemsfarbige_Gebirgsziege  220, Saanenziege  80, Zwergziege  13, Buendner_Strahlenziege  10",
Bassins,10.0,0.5,0.7,,
Grône,53.0,2.6,2.1,"Zwergziege  31, Kreuzung  14",
Freienbach,40.0,2.9,0.2,"Zwergziege  17, Burenziege  13, Gaemsfarbige_Gebirgsziege  5",
Horw,43.0,3.3,0.3,"Capra_Grigia  22, Saanenziege  8",
Ardon,,,,,
Le Noirmont,11.0,0.5,0.6,Saanenziege  9,
Emmen,34.0,1.7,0.1,"Zwergziege  13, Kreuzung  7",
Sins,86.0,4.2,2.0,"Zwergziege  34, Burenziege  15, Toggenburgerziege  8, Anglo_Nubian  7",
Siviriez,99.0,4.9,4.2,"Gaemsfarbige_Gebirgsziege  29, Saanenziege  23, Kreuzung  21, Zwergziege  11, Nera_Verzascaziege  6",
Hemberg,0.0,0.0,0.0,,
Oberried am Brienzersee,13.0,0.6,2.8,Buendner_Strahlenziege  8,
Cerentino,27.0,1.3,67.5,,
Monthey,66.0,2.3,0.4,"Buendner_Strahlenziege  32, Pfauenziege  23, Gaemsfarbige_Gebirgsziege  10",
Fontenais,23.0,1.2,1.4,Zwergziege  7,
Noville,6.0,0.6,0.5,,
Aadorf,57.0,2.9,0.6,"Pfauenziege  28, Zwergziege  13, Gaemsfarbige_Gebirgsziege  11",
Thayngen,15.0,0.8,0.3,"Zwergziege  6, Capra_Grigia  5",
Sisikon,18.0,1.1,4.7,"Walliser_Schwarzhalsziege  7, Kreuzung  5",
Schüpfen,69.0,3.5,1.8,"Zwergziege  24, Burenziege  23, Gaemsfarbige_Gebirgsziege  7",
Mont-la-Ville,,,,,
Niederbipp,38.0,1.9,0.7,"Zwergziege  12, Gaemsfarbige_Gebirgsziege  6, Kreuzung  6, Walliser_Schwarzhalsziege  5",
Courroux,903.0,45.7,27.3,"Saanenziege  872, Burenziege  9, Zwergziege  6",
Grosswangen,203.0,10.3,6.2,"Saanenziege  69, Gaemsfarbige_Gebirgsziege  49, Toggenburgerziege  32, Kreuzung  24, Burenziege  15",
Moutier,14.0,0.7,0.2,"Gaemsfarbige_Gebirgsziege  9, Zwergziege  5",
Pfäffikon,60.0,3.1,0.5,,
Giornico,9.0,0.5,1.1,Kreuzung  9,
Selzach,35.0,1.8,1.0,"Burenziege  11, Zwergziege  7, Kreuzung  5",
Krauchthal,51.0,2.6,2.1,"Saanenziege  16, Pfauenziege  11, Zwergziege  11, Kupferhalsziege  7",
Saxeten,26.0,1.3,28.3,"Saanenziege  8, Gaemsfarbige_Gebirgsziege  7",
Chavornay,,,,,
Kloten,7.0,0.4,0.0,,
San Vittore,205.0,9.3,23.7,"Saanenziege  56, Kreuzung  42, Gaemsfarbige_Gebirgsziege  17, Nera_Verzascaziege  5",Chico  13
Wiesendangen,31.0,1.6,0.5,"Zwergziege  17, Burenziege  6, Gaemsfarbige_Gebirgsziege  5",
Arbaz,,,,,
Sierre,12.0,0.6,0.1,"Gaemsfarbige_Gebirgsziege  7, Zwergziege  5",
Cham,10.0,0.6,0.1,,
Riederalp,18.0,0.9,4.1,Gaemsfarbige_Gebirgsziege  9,
Amriswil,97.0,5.1,0.7,"Zwergziege  27, Walliser_Schwarzhalsziege  16, Saanenziege  12, Gaemsfarbige_Gebirgsziege  5",
Satigny,16.0,0.8,0.4,Pfauenziege  14,
Seelisberg,81.0,6.1,11.8,"Burenziege  40, Kreuzung  7, Saanenziege  7",
Bussnang,37.0,2.0,1.5,"Zwergziege  16, Kreuzung  12",
Gimel,200.0,10.6,8.7,Gaemsfarbige_Gebirgsziege  193,
Sâles,114.0,6.1,7.9,"Gaemsfarbige_Gebirgsziege  64, Tauernschecken  16, Saanenziege  13, Buendner_Strahlenziege  9, Zwergziege  6",
Möhlin,13.0,0.7,0.1,Gaemsfarbige_Gebirgsziege  9,
Valbirse,44.0,2.4,1.1,"Zwergziege  21, Burenziege  13",
Beringen,28.0,1.5,0.6,"Appenzellerziege  11, Kreuzung  6",
Hünenberg,15.0,0.8,0.2,Zwergziege  7,
Termen,90.0,4.8,8.8,"Walliser_Schwarzhalsziege  53, Pfauenziege  16",
Kaltbrunn,109.0,5.8,2.2,"Burenziege  46, Zwergziege  16, Nera_Verzascaziege  15, Kreuzung  13",
Murgenthal,28.0,1.5,0.9,Zwergziege  15,
Leysin,127.0,6.8,3.5,"Gaemsfarbige_Gebirgsziege  113, Saanenziege  10",
Le Mouret,152.0,8.2,4.8,"Gaemsfarbige_Gebirgsziege  68, Zwergziege  42, Saanenziege  12, Buendner_Strahlenziege  6, Kreuzung  5",
Egnach,35.0,1.9,0.7,Zwergziege  14,
Forel (Lavaux),455.0,24.6,21.6,"Gaemsfarbige_Gebirgsziege  424, Buendner_Strahlenziege  18, Saanenziege  5",
Courgenay,31.0,1.7,1.3,Kreuzung  20,
Conters im Prättigau,,,,,
Gossau (ZH),51.0,2.8,0.5,"Saanenziege  16, Buendner_Strahlenziege  11, Zwergziege  11, Kreuzung  6",
Montfaucon,16.0,0.9,2.8,,
Cugnasco-Gerra,162.0,8.9,5.8,"Gaemsfarbige_Gebirgsziege  93, Nera_Verzascaziege  43, Kreuzung  12, Capra_Grigia  6, Buendner_Strahlenziege  5",
Seedorf (UR),39.0,2.0,1.9,"Gaemsfarbige_Gebirgsziege  12, Burenziege  7, Appenzellerziege  5, Kreuzung  5",
Liestal,37.0,2.0,0.3,"Zwergziege  16, Gaemsfarbige_Gebirgsziege  5, Walliser_Schwarzhalsziege  5",
Les Ponts-de-Martel,15.0,0.8,1.2,,
Plasselb,72.0,4.0,7.1,"Saanenziege  55, Kreuzung  6",
Kaisten,26.0,1.4,0.9,"Zwergziege  7, Burenziege  6, Gaemsfarbige_Gebirgsziege  6",
Kallnach,38.0,2.1,1.7,"Zwergziege  11, Saanenziege  7",
Schlatt-Haslen,51.0,2.8,4.5,"Appenzellerziege  27, Toggenburgerziege  11",
Neunkirch,9.0,0.5,0.4,Zwergziege  5,
Pleigne,10.0,0.6,2.9,,
Oberbüren,48.0,2.7,1.0,"Zwergziege  25, Gaemsfarbige_Gebirgsziege  14, Kreuzung  5",
Ennetbürgen,47.0,5.0,1.0,"Burenziege  34, Capra_Grigia  5",
Horrenbach-Buchen,110.0,5.4,48.7,"Gaemsfarbige_Gebirgsziege  72, Saanenziege  20",
Pfaffnau,29.0,1.6,1.1,Zwergziege  14,
Sembrancher,66.0,3.7,6.3,Burenziege  57,
Corgémont,12.0,0.7,0.7,Stiefelgeiss  5,
Hüttwilen,52.0,2.9,2.9,"Burenziege  19, Kreuzung  7, Appenzellerziege  5",
Jorat-Menthue,33.0,1.9,2.1,"Gaemsfarbige_Gebirgsziege  15, Zwergziege  7",
Niedergesteln,8.0,0.5,1.1,Zwergziege  8,
Merishausen,11.0,0.6,1.3,Walliser_Schwarzhalsziege  5,
Montagny (FR),60.0,3.4,2.2,Gaemsfarbige_Gebirgsziege  55,
Törbel,117.0,6.7,23.5,"Walliser_Schwarzhalsziege  73, Buendner_Strahlenziege  9, Zwergziege  9, Gaemsfarbige_Gebirgsziege  8",
Feusisberg,90.0,5.1,1.7,"Kreuzung  17, Zwergziege  12, Saanenziege  9, Buendner_Strahlenziege  8",
Schwellbrunn,175.0,10.0,11.3,"Appenzellerziege  103, Burenziege  44, Gaemsfarbige_Gebirgsziege  7, Zwergziege  5",
Sattel,86.0,4.9,4.5,"Toggenburgerziege  35, Burenziege  26, Pfauenziege  9, Gaemsfarbige_Gebirgsziege  7",
Römerswil,212.0,12.8,11.7,"Toggenburgerziege  91, Buendner_Strahlenziege  39, Gaemsfarbige_Gebirgsziege  14, Kreuzung  14, Zwergziege  12",
La Chaux-du-Milieu,33.0,1.9,6.4,"Kreuzung  10, Gaemsfarbige_Gebirgsziege  7, Toggenburgerziege  5",
Gland,10.0,1.2,0.1,Zwergziege  6,
Huttwil,162.0,9.4,3.2,"Gaemsfarbige_Gebirgsziege  43, Zwergziege  24, Burenziege  20, Buendner_Strahlenziege  16, Kreuzung  11",Mohair  5
Gränichen,96.0,5.6,1.2,"Zwergziege  22, Capra_Grigia  11, Kreuzung  11, Buendner_Strahlenziege  10, Pfauenziege  10",
Walkringen,74.0,4.3,4.2,"Zwergziege  15, Kreuzung  10, Burenziege  6, Tauernschecken  5",
Rüderswil,160.0,9.3,6.7,"Saanenziege  84, Gaemsfarbige_Gebirgsziege  34, Kreuzung  12, Toggenburgerziege  7",
Wigoltingen,102.0,6.0,4.0,"Burenziege  57, Zwergziege  11, Pfauenziege  8, Gaemsfarbige_Gebirgsziege  7, Kreuzung  6",
Stansstad,40.0,4.4,0.8,"Burenziege  18, Tauernschecken  5",
Pully,,,,,
Hergiswil (NW),36.0,2.5,0.6,"Toggenburgerziege  16, Gaemsfarbige_Gebirgsziege  12, Burenziege  7",
Utzenstorf,12.0,0.7,0.3,Zwergziege  10,
Appenzell,94.0,5.6,1.6,"Appenzellerziege  59, Burenziege  18, Zwergziege  8, Kreuzung  5",
Bullet,51.0,3.0,7.8,"Gaemsfarbige_Gebirgsziege  26, Zwergziege  11, Burenziege  7, Kreuzung  6",
Prato (Leventina),0.0,0.0,0.0,,
Wetzikon (ZH),49.0,2.9,0.2,"Pfauenziege  13, Zwergziege  12, Kreuzung  8, Gaemsfarbige_Gebirgsziege  7",
Seeberg,34.0,2.0,2.2,Tauernschecken  15,
Boudry,10.0,0.6,0.2,Zwergziege  5,
Spiez,104.0,6.2,0.8,"Zwergziege  23, Gaemsfarbige_Gebirgsziege  18, Saanenziege  17, Kreuzung  13, Burenziege  11",
Buttisholz,15.0,0.9,0.5,Zwergziege  9,
Gündlischwand,13.0,0.8,3.7,,
Ingenbohl,68.0,5.1,0.8,"Burenziege  34, Capra_Grigia  18, Saanenziege  10",
Muttenz,13.0,0.8,0.1,Kreuzung  6,
Lutry,0.0,0.0,0.0,,
Delley-Portalban,8.0,1.2,0.7,Zwergziege  5,
La Rippe,,,,,
Bolligen,21.0,1.3,0.3,"Zwergziege  10, Gaemsfarbige_Gebirgsziege  7",
Benken (SG),103.0,6.2,3.4,"Gaemsfarbige_Gebirgsziege  33, Zwergziege  16, Appenzellerziege  10, Kreuzung  9, Saanenziege  7",
Oberdiessbach,47.0,2.9,1.3,"Zwergziege  24, Saanenziege  8, Gaemsfarbige_Gebirgsziege  6",
Wängi,89.0,5.4,1.9,"Zwergziege  25, Kreuzung  24, Walliser_Schwarzhalsziege  7, Buendner_Strahlenziege  5, Capra_Grigia  5, Gaemsfarbige_Gebirgsziege  5, Pfauenziege  5",
Aigle,12.0,0.7,0.1,Gaemsfarbige_Gebirgsziege  10,
Niederhelfenschwil,13.0,0.8,0.4,,
Schattdorf,151.0,9.2,2.8,"Toggenburgerziege  60, Gaemsfarbige_Gebirgsziege  32, Saanenziege  20, Zwergziege  14, Buendner_Strahlenziege  9",
Kleinlützel,40.0,2.5,3.3,"Buendner_Strahlenziege  18, Zwergziege  8, Pfauenziege  7",
Seewen,28.0,1.7,2.7,"Gaemsfarbige_Gebirgsziege  12, Burenziege  7",
Herbetswil,22.0,1.3,3.9,Zwergziege  15,
Villeret,99.0,6.1,10.5,"Saanenziege  36, Gaemsfarbige_Gebirgsziege  26, Toggenburgerziege  24",
Perroy,0.0,0.0,0.0,,
L'Isle,6.0,0.4,0.6,,
Oberdorf (NW),71.0,4.4,2.3,"Zwergziege  29, Toggenburgerziege  24, Burenziege  9, Buendner_Strahlenziege  5",
Ueberstorf,33.0,2.0,1.4,Zwergziege  29,
Brot-Plamboz,20.0,1.2,6.9,Zwergziege  13,
Bülach,29.0,1.8,0.1,"Zwergziege  20, Kreuzung  8",
Prez,38.0,2.4,1.6,"Appenzellerziege  11, Zwergziege  9, Buendner_Strahlenziege  6, Saanenziege  6",
Rheinfelden,7.0,0.4,0.1,Zwergziege  7,
Savigny,110.0,6.9,3.3,"Gaemsfarbige_Gebirgsziege  34, Buendner_Strahlenziege  26, Saanenziege  17, Zwergziege  10, Toggenburgerziege  7",
Trachselwald,142.0,8.9,14.9,"Gaemsfarbige_Gebirgsziege  48, Buendner_Strahlenziege  26, Kreuzung  23, Toggenburgerziege  10, Zwergziege  7",
Gurmels,25.0,1.4,0.6,"Saanenziege  9, Zwergziege  8",
Buchs (SG),107.0,6.7,0.8,"Burenziege  62, Zwergziege  12, Kreuzung  10, Appenzellerziege  7, Saanenziege  6",
Walchwil,67.0,4.9,1.8,"Burenziege  22, Gaemsfarbige_Gebirgsziege  19, Kreuzung  11, Toggenburgerziege  6",
Schaan,14.0,0.5,0.2,Buendner_Strahlenziege  7,
Niederbüren,322.0,20.3,21.4,"Saanenziege  159, Gaemsfarbige_Gebirgsziege  134, Burenziege  10, Zwergziege  8",
Werthenstein,88.0,5.6,4.1,"Saanenziege  42, Burenziege  11, Kreuzung  9, Gaemsfarbige_Gebirgsziege  8, Zwergziege  5",
Münsingen,22.0,1.4,0.2,"Gaemsfarbige_Gebirgsziege  7, Zwergziege  5",
Flüelen,20.0,1.6,1.0,Burenziege  17,
St. Ursen,15.0,1.0,1.1,Zwergziege  7,
Balsthal,12.0,0.8,0.2,Kreuzung  8,
Le Cerneux-Péquignot,10.0,0.6,3.2,,
Langenbruck,77.0,4.9,8.1,"Burenziege  25, Kreuzung  16, Buendner_Strahlenziege  15, Gaemsfarbige_Gebirgsziege  8, Toggenburgerziege  6",
Trubschachen,159.0,10.2,10.9,"Saanenziege  63, Gaemsfarbige_Gebirgsziege  29, Burenziege  26, Buendner_Strahlenziege  20, Kreuzung  8",
Moudon,8.0,0.5,0.1,Zwergziege  8,
Basadingen-Schlattingen,,,,,
Thundorf,44.0,2.8,2.9,"Zwergziege  15, Gaemsfarbige_Gebirgsziege  5, Toggenburgerziege  5",
Burgdorf,19.0,1.2,0.1,"Buendner_Strahlenziege  11, Burenziege  5",
Albinen,55.0,3.5,22.6,"Walliser_Schwarzhalsziege  38, Burenziege  9, Zwergziege  5",
Schlatt (TG),9.0,0.6,0.5,,
Blumenstein,131.0,8.4,10.6,"Gaemsfarbige_Gebirgsziege  74, Kreuzung  26, Saanenziege  26",
Bözberg,25.0,1.6,1.5,"Gruenochte_Geiss  12, Capra_Grigia  6, Zwergziege  5",
Laupersdorf,22.0,1.4,1.2,"Zwergziege  7, Burenziege  5",
Rothenburg,32.0,2.1,0.4,"Gaemsfarbige_Gebirgsziege  11, Zwergziege  9",
Weinfelden,30.0,1.9,0.3,"Zwergziege  8, Appenzellerziege  7",
Dallenwil,128.0,8.3,6.9,"Toggenburgerziege  77, Pfauenziege  15, Gaemsfarbige_Gebirgsziege  12, Buendner_Strahlenziege  9, Kreuzung  5",
Villorsonnens,423.0,27.3,28.5,"Gaemsfarbige_Gebirgsziege  402, Kreuzung  8, Zwergziege  8",
Ersigen,25.0,1.6,1.2,Zwergziege  15,
Villaz,39.0,2.5,1.7,"Zwergziege  21, Saanenziege  6",
Chardonne,11.0,1.1,0.4,Zwergziege  8,
Buchholterberg,104.0,6.8,6.8,"Saanenziege  38, Gaemsfarbige_Gebirgsziege  25, Zwergziege  15, Pfauenziege  5",
Hallau,11.0,0.7,0.5,"Zwergziege  6, Appenzellerziege  5",
Schötz,112.0,7.3,2.4,"Gaemsfarbige_Gebirgsziege  36, Saanenziege  32, Toggenburgerziege  15, Zwergziege  11, Pfauenziege  7",
Teufen (AR),92.0,6.0,1.4,"Zwergziege  32, Appenzellerziege  28, Burenziege  12, Buendner_Strahlenziege  5",
Isérables,47.0,3.1,5.7,"Kreuzung  11, Zwergziege  7",
Gryon,16.0,1.1,1.2,Gaemsfarbige_Gebirgsziege  9,
Versoix,0.0,0.0,0.0,,
Tuggen,75.0,5.6,2.3,"Zwergziege  15, Kreuzung  13, Burenziege  11, Toggenburgerziege  9, Walliser_Schwarzhalsziege  9",
Grossaffoltern,53.0,3.5,1.7,"Burenziege  17, Zwergziege  9, Pfauenziege  8, Gaemsfarbige_Gebirgsziege  5",
Bönigen,151.0,10.0,5.9,"Gaemsfarbige_Gebirgsziege  32, Nera_Verzascaziege  25, Appenzellerziege  24, Saanenziege  18, Toggenburgerziege  14",Zora  5
Port-Valais,97.0,6.8,2.3,"Gaemsfarbige_Gebirgsziege  54, Zwergziege  20, Kreuzung  12, Saanenziege  8",
Neftenbach,61.0,4.0,1.1,"Burenziege  24, Gaemsfarbige_Gebirgsziege  11, Pfauenziege  11, Kreuzung  7",
Rüegsau,81.0,5.4,2.5,"Gaemsfarbige_Gebirgsziege  49, Burenziege  15, Buendner_Strahlenziege  7",
Yverdon-les-Bains,,,,,
Saint-Brais,15.0,1.0,6.6,,
Ausserberg,36.0,2.4,5.8,Walliser_Schwarzhalsziege  24,
Cama,10.0,0.7,1.7,,
Sonceboz-Sombeval,15.0,1.0,0.8,Zwergziege  11,
Ennetmoos,52.0,3.7,2.3,"Burenziege  22, Kreuzung  15, Toggenburgerziege  9",
Ursy,27.0,1.8,0.8,"Zwergziege  9, Buendner_Strahlenziege  8",
Saint-Maurice,11.0,0.7,0.2,,
Wiler (Lötschen),153.0,10.3,27.1,"Walliser_Schwarzhalsziege  142, Zwergziege  6",
Nottwil,70.0,6.8,1.7,"Buendner_Strahlenziege  39, Zwergziege  24",
Lyss,6.0,0.4,0.0,,
Steffisburg,81.0,5.5,0.5,"Saanenziege  21, Zwergziege  18, Burenziege  17, Toggenburgerziege  7",
Surpierre,12.0,0.8,1.0,Zwergziege  9,
Tavannes,19.0,1.3,0.5,"Saanenziege  7, Zwergziege  5",
Maur,,,,,
Porrentruy,29.0,2.0,0.5,"Zwergziege  13, Pfauenziege  10",
Cortébert,0.0,0.0,0.0,,
Radelfingen,15.0,1.0,1.2,Zwergziege  9,
Bowil,112.0,7.6,8.3,"Gaemsfarbige_Gebirgsziege  70, Burenziege  13, Zwergziege  10, Stiefelgeiss  6",
Regensdorf,13.0,0.9,0.1,Zwergziege  9,
Kirchdorf (BE),64.0,4.4,3.6,"Zwergziege  36, Gaemsfarbige_Gebirgsziege  11",
Dalpe,,,,,
Wattenwil,54.0,3.7,1.8,"Burenziege  27, Zwergziege  13, Kreuzung  5",
Egg,28.0,1.9,0.3,"Zwergziege  13, Toggenburgerziege  5",
Uzwil,14.0,1.0,0.1,Zwergziege  12,
Laufenburg,73.0,5.0,2.0,"Burenziege  42, Zwergziege  20",
Amlikon-Bissegg,30.0,2.1,2.3,"Pfauenziege  10, Capra_Grigia  6, Zwergziege  6",
Affeltrangen,30.0,2.1,1.1,"Toggenburgerziege  8, Appenzellerziege  7, Gaemsfarbige_Gebirgsziege  5, Zwergziege  5",
Bonaduz,76.0,5.3,2.2,"Buendner_Strahlenziege  18, Toggenburgerziege  10, Burenziege  8, Kreuzung  7",
Aubonne,169.0,11.8,4.5,Gaemsfarbige_Gebirgsziege  165,
Bösingen,7.0,0.5,0.2,,
Wolhusen,234.0,16.4,5.4,"Gaemsfarbige_Gebirgsziege  186, Burenziege  20, Kreuzung  5, Saanenziege  5",
Vérossaz,57.0,4.0,7.4,"Gaemsfarbige_Gebirgsziege  23, Saanenziege  12, Buendner_Strahlenziege  9, Burenziege  6",
Scharans,29.0,2.0,3.6,"Capra_Grigia  12, Buendner_Strahlenziege  9",
Tévenon,5.0,0.4,0.6,,
Staldenried,0.0,0.0,0.0,,
Grächen,18.0,1.3,1.4,Saanenziege  5,
Stocken-Höfen,44.0,3.1,4.2,"Saanenziege  11, Gaemsfarbige_Gebirgsziege  10, Zwergziege  8, Kreuzung  5",
Russikon,31.0,2.2,0.7,"Pfauenziege  14, Zwergziege  10",
Lavey-Morcles,0.0,0.0,0.0,,
La Ferrière,30.0,2.1,5.7,"Zwergziege  13, Gaemsfarbige_Gebirgsziege  6",
Dürrenroth,42.0,3.0,4.0,"Gaemsfarbige_Gebirgsziege  19, Zwergziege  13",
Marthalen,5.0,0.4,0.3,Zwergziege  5,
Lütisburg,12.0,0.9,0.7,Toggenburgerziege  5,
Eischoll,0.0,0.0,0.0,,
Oberuzwil,99.0,7.0,1.5,"Gaemsfarbige_Gebirgsziege  56, Saanenziege  8, Kreuzung  7, Buendner_Strahlenziege  5",
Fläsch,7.0,0.4,0.8,,
Volketswil,25.0,1.8,0.1,Saanenziege  13,
Altishofen,46.0,3.2,2.3,"Pfauenziege  27, Buendner_Strahlenziege  5",
Steg-Hohtenn,12.0,0.9,0.7,Zwergziege  11,
Uesslingen-Buch,53.0,3.8,4.8,"Zwergziege  8, Gaemsfarbige_Gebirgsziege  5",
Unterseen,56.0,4.0,1.0,"Gaemsfarbige_Gebirgsziege  11, Saanenziege  7, Kreuzung  6",
Lens,41.0,2.9,0.9,"Gaemsfarbige_Gebirgsziege  11, Zwergziege  8",
Cheseaux-Noréaz,7.0,1.2,0.9,Zwergziege  7,
Degersheim,46.0,3.2,1.1,"Appenzellerziege  15, Burenziege  11, Toggenburgerziege  6",
Bellwald,23.0,1.6,6.5,,
Hägendorf,22.0,1.6,0.4,Zwergziege  5,
Meggen,38.0,5.2,0.5,,
Zell (LU),52.0,3.7,2.5,"Gaemsfarbige_Gebirgsziege  15, Zwergziege  13, Buendner_Strahlenziege  8",
Grandson,0.0,0.0,0.0,,
Saicourt,24.0,1.7,3.7,"Gaemsfarbige_Gebirgsziege  12, Saanenziege  8",
Leuggern,53.0,3.9,2.4,"Burenziege  19, Gaemsfarbige_Gebirgsziege  15, Zwergziege  5",
Herdern,34.0,2.5,3.0,"Appenzellerziege  17, Stiefelgeiss  13",
Bure,,,,,
Brittnau,59.0,4.3,1.5,"Gaemsfarbige_Gebirgsziege  21, Toggenburgerziege  8, Kreuzung  7, Saanenziege  7, Kupferhalsziege  5",
Les Genevez (JU),9.0,0.7,1.7,,
Dübendorf,,,,,
Hausen am Albis,54.0,4.0,1.4,"Pfauenziege  14, Zwergziege  10, Kreuzung  9, Nera_Verzascaziege  8",
Bonfol,19.0,1.4,2.9,"Buendner_Strahlenziege  13, Zwergziege  6",
Morges,,,,,
Courtételle,25.0,1.8,0.9,"Zwergziege  14, Appenzellerziege  6",
Bourrignon,27.0,2.0,10.0,"Burenziege  14, Zwergziege  7",
Rolle,,,,,
Merenschwand,33.0,2.4,0.9,"Toggenburgerziege  15, Zwergziege  12, Saanenziege  6",
Ramsen,10.0,0.7,0.7,Gaemsfarbige_Gebirgsziege  5,
Schmitten (FR),0.0,0.0,0.0,,
Soubey,23.0,1.7,17.6,"Burenziege  11, Toggenburgerziege  6",
Cormoret,11.0,0.8,2.2,Zwergziege  7,
Bürchen,0.0,0.0,0.0,,
Sauge,19.0,1.4,2.3,Stiefelgeiss  16,
La Verrerie,211.0,15.7,16.2,"Toggenburgerziege  119, Gaemsfarbige_Gebirgsziege  59, Appenzellerziege  7, Kreuzung  5",
Felsberg,50.0,3.7,1.9,"Buendner_Strahlenziege  21, Gaemsfarbige_Gebirgsziege  21",
Embd,60.0,4.5,21.4,"Buendner_Strahlenziege  24, Zwergziege  17, Burenziege  12",
Rhäzüns,19.0,1.4,1.2,"Buendner_Strahlenziege  6, Burenziege  6",
Wald (BE),13.0,1.0,1.1,Gaemsfarbige_Gebirgsziege  7,
Echichens,82.0,6.2,2.6,Gaemsfarbige_Gebirgsziege  78,
Wünnewil-Flamatt,9.0,0.7,0.2,Zwergziege  9,
Galgenen,146.0,11.0,2.8,"Toggenburgerziege  45, Walliser_Schwarzhalsziege  30, Gaemsfarbige_Gebirgsziege  28, Pfauenziege  14, Zwergziege  7",
Lostorf,23.0,1.7,0.6,Zwergziege  17,
Linden,75.0,5.7,5.8,"Gaemsfarbige_Gebirgsziege  31, Stiefelgeiss  13, Kreuzung  6, Buendner_Strahlenziege  5",
Locarno,13.0,0.7,0.1,Kreuzung  6,
Eschenbach (LU),25.0,1.9,0.7,Zwergziege  13,
Visp,87.0,6.6,1.1,"Gaemsfarbige_Gebirgsziege  41, Walliser_Schwarzhalsziege  32, Capra_Sempione  6",
Chevroux,0.0,0.0,0.0,,
Wilderswil,77.0,5.8,2.9,"Burenziege  36, Kreuzung  18, Buendner_Strahlenziege  5",
