commune,count,count_per_surfacekm2,count_per100_inhabitants,top5breeds,top5names
Ermatingen,202.0,19.3,5.5,"Highland Cattle  143, Red Holstein  48, Braunvieh  46, Holstein  29, Kreuzung  15",
Vuadens,1331.0,127.4,53.8,"Holstein  742, Red Holstein  231, Montbéliarde  155, Kreuzung  71, Simmental  57",Molly  5
Cornol,470.0,45.0,45.7,"Montbéliarde  238, Holstein  63, Red Holstein  42, Angus  40, Limousin  35",
Vétroz,96.0,9.2,1.5,"Eringer  72, Kreuzung  17, Highland Cattle  5",
Arni (BE),1266.0,121.4,135.3,"Swiss Fleckvieh  403, Red Holstein  231, Holstein  205, Kreuzung  141, Simmental  113","Belinda  6, Bianca  6, Viola  6, Anja  5, Bernina  5, Ella  5"
Guttet-Feschel,113.0,10.8,27.3,"Simmental  34, Eringer  23, Swiss Fleckvieh  23, Red Holstein  17, Holstein  14",
Leissigen,225.0,21.7,19.2,"Swiss Fleckvieh  109, Grauvieh  27, Limousin  24, Kreuzung  23, Simmental  18",
Balzers,850.0,43.1,18.2,"Kreuzung  515, Braunvieh  366, Limousin  107, Holstein  38, Red Holstein  32",Bea  5
Seengen,542.0,55.9,13.1,"Holstein  174, Red Holstein  124, Kreuzung  88, Simmental  59, Swiss Fleckvieh  53",Lara  5
Muolen,1712.0,165.7,139.9,"Braunvieh  547, Holstein  488, Red Holstein  277, Kreuzung  248, Swiss Fleckvieh  140","Helga  7, Bella  6, Olivia  6, Alexa  5, Amanda  5, Arosa  5, Diva  5, Fanny  5, Fleur  5, Flora  5, Gloria  5, Melissa  5, Tina  5"
Inwil,984.0,95.3,36.4,"Holstein  641, Red Holstein  141, Braunvieh  85, Kreuzung  81, Swiss Fleckvieh  61",
Nunningen,247.0,24.0,12.9,"Kreuzung  103, Braunvieh  77, Swiss Fleckvieh  26, Rotfleckvieh  18, Grauvieh  13, Montbéliarde  13",
Le Landeron,360.0,35.0,7.8,"Kreuzung  241, Angus  68, Limousin  54, Montbéliarde  51, Simmental  39",
La Brillaz,835.0,81.1,40.1,"Holstein  413, Red Holstein  270, Simmental  76, Rotfleckvieh  58, Swiss Fleckvieh  31",
Hochdorf,869.0,90.1,8.8,"Kreuzung  423, Braunvieh  240, Holstein  151, Limousin  122, Original Braunvieh  64",
Kleinandelfingen,200.0,19.4,9.5,"Angus  53, Limousin  46, Kreuzung  38, Braunvieh  29, Charolais  25",
Les Montets,415.0,40.3,27.0,"Red Holstein  179, Holstein  100, Simmental  95, Kreuzung  77, Swiss Fleckvieh  56",
Leuzigen,562.0,54.7,43.4,"Kreuzung  185, Swiss Fleckvieh  129, Simmental  115, Red Holstein  74, Angus  62",
Melchnau,616.0,59.9,41.4,"Red Holstein  235, Kreuzung  175, Swiss Fleckvieh  143, Holstein  69, Limousin  42",
Landiswil,1183.0,115.3,191.1,"Swiss Fleckvieh  352, Holstein  261, Red Holstein  237, Kreuzung  83, Simmental  69","Lisa  7, Sarah  7, Luna  6, Sina  6, Bianca  5, Diana  5, Gloria  5, Greta  5, Leandra  5"
Oberembrach,484.0,47.2,43.8,"Kreuzung  242, Holstein  92, Braunvieh  87, Swiss Fleckvieh  75, Red Holstein  57",Lisa  7
Meikirch,847.0,82.8,33.5,"Holstein  287, Red Holstein  200, Simmental  146, Swiss Fleckvieh  121, Kreuzung  104",
Dürnten,668.0,65.4,8.7,"Braunvieh  350, Kreuzung  206, Holstein  46, Red Holstein  31, Hereford  24",
Buch am Irchel,627.0,61.4,61.4,"Kreuzung  425, Holstein  249, Red Holstein  119, Limousin  93, Simmental  25",
Mezzovico-Vira,44.0,4.0,3.2,Grauvieh  43,
Altdorf (UR),128.0,12.5,1.3,"Braunvieh  86, Original Braunvieh  26, Kreuzung  14, Limousin  5",
Grandcour,535.0,52.5,55.3,"Holstein  193, Montbéliarde  169, Red Holstein  83, Kreuzung  79, Limousin  66",
Bätterkinden,464.0,45.5,14.1,"Red Holstein  128, Holstein  112, Zebu  71, Piemonteser  66, Kreuzung  45",
Torny,1041.0,102.3,105.4,"Red Holstein  705, Holstein  154, Kreuzung  153, Limousin  76, Weissblaue Belgier  64","Bbb  7, Justy  5"
Uetendorf,790.0,77.7,13.6,"Swiss Fleckvieh  178, Kreuzung  110, Limousin  105, Holstein  90, Red Holstein  84",Fiona  6
Flaach,288.0,28.3,20.1,"Kreuzung  168, Red Holstein  71, Highland Cattle  42, Limousin  31, Holstein  27",
Gipf-Oberfrick,724.0,71.2,19.4,"Kreuzung  504, Limousin  132, Swiss Fleckvieh  111, Red Holstein  99, Holstein  75",Muku  7
Vordemwald,167.0,16.5,8.4,"Kreuzung  105, Limousin  50, Swiss Fleckvieh  33, Simmental  24, Red Holstein  9",
Préverenges,0.0,0.0,0.0,,
Vaulruz,1017.0,100.7,93.7,"Holstein  616, Red Holstein  263, Simmental  67, Montbéliarde  42, Eringer  16",
Lumino,0.0,0.0,0.0,,
Diessenhofen,150.0,14.9,3.7,"Kreuzung  72, Holstein  37, Braunvieh  23, Swiss Fleckvieh  11, Red Holstein  9",
Röschenz,494.0,49.1,26.0,"Holstein  352, Kreuzung  57, Limousin  45, Red Holstein  33, Weissblaue Belgier  15",
Rüti (ZH),369.0,36.7,3.0,"Braunvieh  142, Kreuzung  90, Red Holstein  55, Limousin  32, Original Braunvieh  26",
Nürensdorf,292.0,29.1,5.2,"Kreuzung  159, Braunvieh  55, Red Holstein  47, Simmental  40, Limousin  32",
Broc,748.0,74.6,28.1,"Holstein  410, Red Holstein  151, Swiss Fleckvieh  49, Limousin  39, Angus  33",
Trogen,445.0,44.4,24.4,"Braunvieh  251, Kreuzung  156, Original Braunvieh  70, Limousin  19, Holstein  14",
Arisdorf,680.0,68.0,40.2,"Red Holstein  236, Kreuzung  158, Holstein  149, Limousin  49, Braunvieh  45",
Märstetten,608.0,61.0,21.0,"Braunvieh  210, Holstein  208, Red Holstein  90, Kreuzung  85, Limousin  38",Vera  5
Frick,331.0,33.2,5.9,"Braunvieh  119, Holstein  68, Red Holstein  61, Swiss Fleckvieh  48, Kreuzung  40",
Meyrin,34.0,3.4,0.1,"Kreuzung  23, Simmental  8",
Thalheim (AG),417.0,42.0,50.9,"Kreuzung  275, Limousin  91, Simmental  71, Holstein  41, Swiss Fleckvieh  24","Anneröös  29, Suleimani  11, Köbi  6"
Aarwangen,444.0,44.8,9.6,"Kreuzung  210, Limousin  71, Holstein  70, Red Holstein  68, Swiss Fleckvieh  68",Diana  5
Cugy (FR),960.0,97.2,52.0,"Kreuzung  354, Limousin  332, Angus  184, Holstein  167, Montbéliarde  94",
Pohlern,415.0,42.0,178.9,"Swiss Fleckvieh  163, Red Holstein  111, Simmental  45, Kreuzung  38, Holstein  28",
Erlinsbach (AG),334.0,33.9,7.6,"Kreuzung  100, Holstein  81, Red Holstein  59, Limousin  52, Swiss Fleckvieh  27",
Mörschwil,1142.0,116.1,31.1,"Holstein  417, Braunvieh  372, Kreuzung  336, Red Holstein  76, Simmental  50","Hubert  6, Bella  5, Laura  5"
Rances,458.0,46.6,89.3,"Montbéliarde  250, Simmental  79, Kreuzung  70, Limousin  41, Swiss Fleckvieh  31",
Herzogenbuchsee,241.0,24.5,3.3,"Red Holstein  76, Holstein  54, Simmental  40, Swiss Fleckvieh  36, Angus  18",
Le Mont-sur-Lausanne,160.0,16.3,1.7,"Red Holstein  45, Simmental  37, Montbéliarde  24, Angus  22, Swiss Fleckvieh  13",
Saint-Martin (FR),1226.0,125.4,119.5,"Red Holstein  598, Holstein  396, Swiss Fleckvieh  220, Kreuzung  46, Limousin  43",
Gelterkinden,185.0,18.9,3.0,"Kreuzung  62, Swiss Fleckvieh  59, Limousin  46, Red Holstein  44, Rotfleckvieh  22",
Essertines-sur-Yverdon,610.0,62.6,58.8,"Holstein  300, Montbéliarde  150, Red Holstein  58, Simmental  56, Swiss Fleckvieh  43",
Knutwil,849.0,87.2,37.4,"Holstein  263, Red Holstein  231, Swiss Fleckvieh  218, Kreuzung  86, Braunvieh  76",Bella  5
Attalens,571.0,58.6,15.9,"Holstein  230, Limousin  158, Red Holstein  149, Montbéliarde  71, Angus  60",
Gontenschwil,509.0,52.3,23.9,"Holstein  154, Red Holstein  154, Swiss Fleckvieh  96, Kreuzung  54, Angus  43",
Mervelier,509.0,52.3,96.4,"Holstein  268, Angus  106, Kreuzung  92, Limousin  30, Red Holstein  24",
Gachnang,781.0,80.2,17.4,"Holstein  414, Red Holstein  157, Kreuzung  139, Braunvieh  57, Grauvieh  42","Lisa  8, Anna  5, Gina  5"
Inden,93.0,9.5,80.9,"Braunvieh  38, Swiss Fleckvieh  17, Simmental  16, Holstein  8, Kreuzung  6",
Hindelbank,470.0,48.5,17.8,"Red Holstein  109, Holstein  106, Angus  90, Kreuzung  65, Montbéliarde  47",
Thal,471.0,48.8,7.0,"Kreuzung  160, Braunvieh  153, Holstein  134, Swiss Fleckvieh  45, Limousin  15",
Ebikon,455.0,47.0,3.2,"Kreuzung  145, Holstein  96, Braunvieh  86, Simmental  79, Angus  41",
Thunstetten,678.0,70.2,19.6,"Holstein  192, Limousin  150, Kreuzung  114, Swiss Fleckvieh  99, Braunvieh  47",
Diegten,938.0,97.3,58.1,"Kreuzung  343, Swiss Fleckvieh  196, Holstein  159, Red Holstein  154, Angus  111","Gretel  7, Pimpel  6"
Seon,674.0,70.1,13.0,"Holstein  277, Kreuzung  178, Red Holstein  94, Angus  75, Swiss Fleckvieh  70",Felix  6
Veytaux,51.0,7.5,5.4,"Angus  47, Limousin  24, Kreuzung  11",
Berolle,426.0,44.3,136.1,"Red Holstein  264, Limousin  75, Parthenaise  52, Angus  44, Simmental  25",
Enges,258.0,26.9,97.0,"Angus  158, Kreuzung  76, Limousin  54, Highland Cattle  15, Simmental  10",
Weiach,96.0,10.0,4.8,"Kreuzung  84, Swiss Fleckvieh  12, Simmental  8, Limousin  5",
Le Flon,784.0,81.9,64.1,"Holstein  402, Red Holstein  325, Swiss Fleckvieh  56, Montbéliarde  28, Normande  20",Dalida  5
Trüllikon,241.0,25.2,22.8,"Kreuzung  222, Limousin  55, Braunvieh  53, Red Holstein  41, Simmental  36",
Güttingen,1092.0,114.5,65.5,"Holstein  484, Braunvieh  377, Kreuzung  153, Red Holstein  58, Galloway  46, Swiss Fleckvieh  46",Lisa  5
Yens,113.0,11.9,7.6,"Kreuzung  56, Angus  45, Limousin  20, Simmental  19, Swiss Fleckvieh  18",
Wölflinswil,694.0,73.0,67.2,"Kreuzung  236, Red Holstein  170, Simmental  127, Holstein  111, Braunvieh  99",
Crémines,677.0,71.4,138.7,"Red Holstein  342, Holstein  248, Kreuzung  35, Braunvieh  23, Swiss Fleckvieh  18",Remonte  5
Reinach (AG),362.0,38.2,4.1,"Kreuzung  171, Simmental  71, Limousin  64, Holstein  62, Red Holstein  57",
Fehraltorf,520.0,54.9,7.9,"Kreuzung  184, Braunvieh  131, Red Holstein  112, Highland Cattle  83, Holstein  51",
Sargans,416.0,44.0,6.7,"Braunvieh  155, Kreuzung  132, Holstein  92, Red Holstein  50, Limousin  35",
Longirod,350.0,37.0,70.7,"Braunvieh  117, Angus  108, Kreuzung  42, Red Holstein  26, Limousin  23",
Rain,1119.0,118.8,38.1,"Holstein  508, Kreuzung  219, Red Holstein  213, Braunvieh  182, Swiss Fleckvieh  111","Bella  6, Linda  6, Bea  5, Bianca  5, Laura  5, Sara  5"
Siblingen,187.0,19.9,21.4,"Kreuzung  147, Holstein  38, Original Braunvieh  37, Braunvieh  29, Limousin  26, Red Holstein  26",
Brislach,453.0,48.1,26.8,"Red Holstein  285, Kreuzung  96, Holstein  92, Angus  74, Swiss Fleckvieh  44",
Oberkulm,461.0,49.0,16.6,"Kreuzung  176, Swiss Fleckvieh  95, Holstein  74, Limousin  44, Red Holstein  42",
Gondiswil,968.0,102.9,136.1,"Kreuzung  284, Swiss Fleckvieh  259, Red Holstein  201, Holstein  161, Limousin  105","Nina  7, Lisa  6, Amanda  5, Fiona  5, Mona  5, Nora  5"
Steinmaur,188.0,20.0,5.2,"Red Holstein  46, Holstein  39, Simmental  39, Kreuzung  34, Limousin  25",
Oberbuchsiten,229.0,24.4,10.0,"Kreuzung  64, Swiss Fleckvieh  34, Limousin  32, Simmental  32, Holstein  26",
Würenlingen,355.0,37.9,7.3,"Kreuzung  184, Charolais  90, Limousin  76, Red Holstein  59, Simmental  36",
Stein (AR),827.0,88.4,59.6,"Braunvieh  686, Kreuzung  88, Original Braunvieh  63, Holstein  29, Red Holstein  23","Anita  5, Gloria  5, Glöggli  5"
Juriens,386.0,41.3,114.9,"Montbéliarde  244, Kreuzung  37, Angus  29, Simmental  29, Grauvieh  24",
Bavois,165.0,17.6,16.6,"Angus  133, Montbéliarde  114, Kreuzung  58, Limousin  48, Hereford  32",
Oberegg,1091.0,74.7,56.6,"Braunvieh  595, Kreuzung  159, Holstein  121, Original Braunvieh  69, Limousin  65","Jana  7, Sina  7, Viola  7, Bella  6, Belinda  5, Fiona  5, Nina  5, Petra  5, Tamara  5, Vroni  5"
Dietikon,175.0,18.7,0.6,"Braunvieh  54, Holstein  51, Red Holstein  30, Kreuzung  19, Original Braunvieh  14",
Rüthi (SG),551.0,59.1,22.5,"Braunvieh  211, Kreuzung  201, Holstein  83, Red Holstein  57, Highland Cattle  36","Heidi  5, Pia  5"
Santa Maria in Calanca,0.0,0.0,0.0,,
Frauenkappelen,205.0,22.1,15.5,"Swiss Fleckvieh  48, Aubrac  34, Limousin  32, Grauvieh  31, Galloway  26, Holstein  26",
Fribourg,21.0,2.3,0.1,"Braunvieh  16, Limousin  13",
Sils im Domleschg,33.0,3.6,3.4,"Braunvieh  20, Kreuzung  20",
Losone,0.0,0.0,0.0,,
Reigoldswil,353.0,38.2,22.3,"Swiss Fleckvieh  73, Kreuzung  62, Red Holstein  52, Jersey  49, Holstein  38",
Meierskappel,635.0,93.4,43.0,"Kreuzung  259, Holstein  221, Braunvieh  108, Limousin  53, Original Braunvieh  50",
Eich,541.0,91.1,33.8,"Braunvieh  155, Red Holstein  122, Swiss Fleckvieh  114, Kreuzung  110, Holstein  61",
Wila,413.0,44.9,20.7,"Braunvieh  165, Holstein  134, Kreuzung  59, Original Braunvieh  37, Grauvieh  26",
Lauerz,477.0,52.0,42.0,"Braunvieh  303, Original Braunvieh  97, Kreuzung  39, Holstein  20, Angus  15",
Ronco sopra Ascona,0.0,0.0,0.0,,
Ursenbach,813.0,88.7,92.3,"Swiss Fleckvieh  216, Kreuzung  139, Red Holstein  132, Holstein  110, Angus  41","Diana  5, Viola  5"
Braunau,922.0,100.5,115.1,"Braunvieh  344, Holstein  261, Kreuzung  131, Red Holstein  92, Aubrac  89","Kira  5, Rösli  5"
Oberlangenegg,619.0,67.6,128.2,"Simmental  281, Swiss Fleckvieh  98, Wagyu  71, Kreuzung  70, Angus  46",
Vendlincourt,469.0,51.3,83.8,"Montbéliarde  318, Holstein  217, Kreuzung  170, Simmental  96, Limousin  68",Bella  12
Bachs,363.0,39.8,59.2,"Kreuzung  214, Swiss Fleckvieh  83, Holstein  45, Limousin  33, Original Braunvieh  30",Eich  38
Heitenried,792.0,86.7,56.8,"Red Holstein  262, Swiss Fleckvieh  200, Holstein  125, Limousin  93, Braunvieh  66","Gloria  7, Arnika  5, Flora  5"
Sulgen,655.0,71.8,16.6,"Braunvieh  432, Kreuzung  180, Holstein  55, Red Holstein  34, Limousin  30",
Saillon,31.0,2.3,1.1,"Kreuzung  16, Eringer  9, Angus  6",
Roches (BE),306.0,33.8,161.1,"Red Holstein  73, Limousin  69, Holstein  56, Salers  28, Simmental  28",
Eglisau,285.0,31.5,5.2,"Simmental  76, Hereford  62, Braunvieh  48, Holstein  41, Kreuzung  24",
Ballaigues,561.0,61.9,49.0,"Angus  212, Simmental  131, Red Holstein  113, Holstein  97, Swiss Fleckvieh  48",
Kirchberg (BE),532.0,58.8,9.0,"Kreuzung  287, Red Holstein  110, Limousin  100, Simmental  98, Swiss Fleckvieh  76",
Champvent,383.0,42.4,55.0,"Swiss Fleckvieh  262, Angus  92, Red Holstein  16, Montbéliarde  11, Grauvieh  9",
Bassersdorf,340.0,37.7,2.9,"Red Holstein  113, Kreuzung  67, Angus  59, Simmental  46, Hereford  22",
Boncourt,597.0,66.2,50.0,"Limousin  210, Montbéliarde  195, Red Holstein  85, Kreuzung  67, Swiss Fleckvieh  54",
Würenlos,233.0,25.8,3.6,"Swiss Fleckvieh  68, Red Holstein  46, Kreuzung  36, Holstein  34, Simmental  22",
Donneloye,421.0,46.7,50.8,"Montbéliarde  138, Limousin  127, Angus  76, Kreuzung  51, Blonde d'Aquitaine  25",
Eschen,460.0,44.3,10.2,"Kreuzung  301, Braunvieh  92, Holstein  85, Red Holstein  27, Swiss Fleckvieh  18","Bruno  72, Bruna  57, Max  8"
Herrliberg,483.0,53.7,7.4,"Holstein  192, Braunvieh  161, Kreuzung  96, Original Braunvieh  11, Simmental  10",
Grandfontaine,538.0,60.0,139.0,"Angus  167, Limousin  167, Montbéliarde  132, Holstein  127, Kreuzung  96",
Vuarrens,570.0,63.5,53.8,"Limousin  218, Kreuzung  123, Holstein  78, Angus  58, Red Holstein  56",
Zuzwil (SG),706.0,78.7,14.8,"Braunvieh  329, Kreuzung  182, Holstein  79, Red Holstein  60, Swiss Fleckvieh  46",Milka  5
Schlatt (ZH),616.0,68.7,79.1,"Braunvieh  283, Kreuzung  210, Holstein  124, Swiss Fleckvieh  57, Red Holstein  44",
Rheinau,69.0,7.7,5.4,"Kreuzung  37, Swiss Fleckvieh  18, Original Braunvieh  7",
Wil (ZH),237.0,26.5,15.9,"Kreuzung  110, Holstein  82, Red Holstein  81, Limousin  37, Angus  24",
Staffelbach,432.0,48.4,33.0,"Holstein  155, Red Holstein  104, Kreuzung  101, Swiss Fleckvieh  86, Limousin  68",
Mézières (FR),857.0,96.0,80.7,"Holstein  362, Red Holstein  202, Swiss Fleckvieh  149, Montbéliarde  48, Kreuzung  47",Violette  6
Saint-Blaise,65.0,7.3,2.0,"Angus  32, Montbéliarde  31, Kreuzung  28, Limousin  12, Simmental  5",
Eggersriet,721.0,81.0,30.9,"Braunvieh  441, Kreuzung  126, Holstein  79, Red Holstein  46, Limousin  38","Anna  6, Salome  5"
Sissach,278.0,31.2,4.1,"Kreuzung  125, Swiss Fleckvieh  68, Red Holstein  67, Holstein  13, Simmental  10",
Allschwil,154.0,17.3,0.7,"Simmental  70, Limousin  39, Jersey  33, Kreuzung  33, Angus  13",
Häggenschwil,1520.0,167.6,109.4,"Holstein  680, Kreuzung  430, Braunvieh  245, Red Holstein  216, Limousin  130","Lisa  6, Ronja  6, Daisy  5, Gina  5, Luna  5, Mona  5"
Lengwil,965.0,108.5,55.8,"Holstein  533, Kreuzung  197, Braunvieh  141, Piemonteser  48, Original Braunvieh  38","Jana  5, Laura  5"
Kölliken,160.0,18.0,3.5,"Holstein  113, Kreuzung  79, Simmental  10, Limousin  8",
Romanshorn,250.0,28.6,2.2,"Braunvieh  152, Kreuzung  34, Red Holstein  27, Holstein  18, Swiss Fleckvieh  14",
Unterkulm,518.0,58.3,15.5,"Kreuzung  206, Holstein  180, Red Holstein  52, Limousin  48, Swiss Fleckvieh  41",
Ringgenberg (BE),38.0,4.3,1.5,"Holstein  13, Simmental  11, Swiss Fleckvieh  6",
Belfaux,669.0,75.3,20.0,"Holstein  308, Red Holstein  253, Kreuzung  58, Rotfleckvieh  46, Limousin  44",
Erlinsbach (SO),393.0,44.3,11.0,"Holstein  164, Kreuzung  96, Swiss Fleckvieh  69, Red Holstein  53, Original Braunvieh  18",
Crans (VD),132.0,30.6,5.7,"Limousin  72, Simmental  35, Angus  28, Aubrac  10, Kreuzung  10",
Milvignes,37.0,4.2,0.4,"Montbéliarde  55, Kreuzung  37, Angus  15, Limousin  15, Simmental  9, Swiss Fleckvieh  9",
Buus,556.0,62.8,51.3,"Red Holstein  184, Kreuzung  88, Swiss Fleckvieh  85, Angus  84, Holstein  44",Stella  5
Minusio,0.0,0.0,0.0,,
Münchenbuchsee,320.0,36.3,3.1,"Kreuzung  123, Simmental  83, Aubrac  67, Limousin  46, Swiss Fleckvieh  34",
Steckborn,383.0,43.7,10.0,"Red Holstein  176, Kreuzung  129, Holstein  78, Angus  17, Swiss Fleckvieh  17",
Grüningen,506.0,57.6,13.6,"Braunvieh  216, Kreuzung  180, Angus  56, Original Braunvieh  36, Limousin  30",Viola  5
Hofstetten bei Brienz,232.0,26.5,43.7,"Braunvieh  95, Kreuzung  67, Swiss Fleckvieh  20, Simmental  10, Red Holstein  8",
Gansingen,399.0,45.5,37.4,"Kreuzung  223, Red Holstein  67, Swiss Fleckvieh  59, Angus  54, Limousin  51",Paula  5
Anières,0.0,0.0,0.0,,
Ballwil,1057.0,120.5,39.5,"Holstein  331, Braunvieh  283, Kreuzung  194, Red Holstein  125, Limousin  103","Bianca  5, Flöckli  5, Karin  5, Mona  5"
Rüttenen,424.0,48.3,28.6,"Holstein  202, Red Holstein  72, Kreuzung  60, Limousin  50, Simmental  47",
Müllheim,197.0,22.5,6.6,"Braunvieh  161, Kreuzung  24, Red Holstein  9, Grauvieh  7",Viola  5
Sorens,695.0,79.8,62.9,"Swiss Fleckvieh  333, Holstein  268, Montbéliarde  94, Kreuzung  38, Red Holstein  36",
Langnau am Albis,278.0,32.1,3.5,"Braunvieh  136, Kreuzung  108, Red Holstein  35, Swiss Fleckvieh  31, Limousin  13",
Root,311.0,36.0,5.8,"Braunvieh  106, Kreuzung  67, Holstein  44, Swiss Fleckvieh  27, Red Holstein  23",
Schmiedrued,548.0,63.4,47.2,"Kreuzung  223, Holstein  157, Red Holstein  153, Limousin  87, Montbéliarde  25",Ronja  5
Aristau,652.0,75.5,43.1,"Angus  243, Braunvieh  202, Kreuzung  59, Simmental  59, Holstein  56",
Lommis,370.0,43.0,29.8,"Holstein  122, Kreuzung  94, Limousin  71, Red Holstein  55, Swiss Fleckvieh  46",
Dardagny,0.0,0.0,0.0,,
Spreitenbach,110.0,12.8,0.9,"Kreuzung  80, Braunvieh  33, Limousin  30, Simmental  20, Charolais  8",
Stäfa,180.0,21.0,1.2,"Kreuzung  81, Holstein  37, Braunvieh  30, Original Braunvieh  21, Red Holstein  19",
Kestenholz,498.0,58.0,26.9,"Holstein  298, Red Holstein  101, Swiss Fleckvieh  43, Braunvieh  42, Kreuzung  24",
Cressier (NE),5.0,0.6,0.3,,
Perrefitte,269.0,31.4,55.9,"Angus  83, Braunvieh  66, Simmental  49, Kreuzung  37, Limousin  37",
Vevey,0.0,0.0,0.0,,
Auw,841.0,98.2,38.2,"Kreuzung  637, Holstein  325, Limousin  88, Braunvieh  80, Salers  57",Bella  5
Mörel-Filet,94.0,11.0,13.3,"Kreuzung  38, Angus  13, Evolene  12, Grauvieh  8, Braunvieh  7",
Kienberg,565.0,66.2,112.3,"Limousin  144, Kreuzung  141, Simmental  101, Red Holstein  90, Braunvieh  68",Nina  5
Arogno,13.0,1.5,1.3,Kreuzung  15,
Corcelles-près-Concise,119.0,29.3,28.5,"Montbéliarde  70, Limousin  13, Kreuzung  10, Simmental  9, Normande  8",
Metzerlen-Mariastein,266.0,31.4,28.4,"Holstein  87, Kreuzung  72, Red Holstein  69, Simmental  37, Swiss Fleckvieh  26",
Bonvillars,73.0,9.7,14.9,"Red Holstein  34, Galloway  26, Kreuzung  17, Swiss Fleckvieh  7, Holstein  5",
Assens,706.0,83.5,42.3,"Red Holstein  408, Piemonteser  132, Kreuzung  107, Holstein  101, Swiss Fleckvieh  48",
Oberbipp,278.0,32.9,15.9,"Kreuzung  129, Limousin  72, Red Holstein  61, Swiss Fleckvieh  44, Angus  31",
Ballens,440.0,52.1,78.3,"Angus  225, Montbéliarde  135, Red Holstein  42, Kreuzung  25, Grauvieh  20",
Lupfig,238.0,28.2,7.5,"Red Holstein  93, Holstein  54, Braunvieh  51, Kreuzung  36, Swiss Fleckvieh  10",
Seehof,379.0,45.0,676.8,"Braunvieh  129, Kreuzung  95, Swiss Fleckvieh  85, Simmental  44, Limousin  33",Diana  5
Madulain,0.0,0.0,0.0,,
Freienstein-Teufen,471.0,56.1,19.6,"Red Holstein  302, Original Braunvieh  88, Kreuzung  72, Angus  48, Holstein  20",
Zuzgen,324.0,38.6,36.8,"Kreuzung  146, Angus  119, Red Holstein  110, Swiss Fleckvieh  43, Limousin  39",
Stüsslingen,313.0,37.3,25.6,"Kreuzung  101, Swiss Fleckvieh  76, Holstein  46, Original Braunvieh  40, Braunvieh  39",
Cadenazzo,106.0,12.6,3.5,"Braunvieh  45, Holstein  25, Kreuzung  17, Red Holstein  16",
Obersiggenthal,261.0,31.2,3.0,"Limousin  84, Holstein  57, Red Holstein  53, Galloway  39, Kreuzung  17",Silian  5
Pieterlen,143.0,17.1,3.0,"Kreuzung  100, Limousin  52, Red Holstein  23, Swiss Fleckvieh  21, Simmental  12",Hubert  5
Hochwald,377.0,45.1,29.6,"Holstein  147, Kreuzung  117, Red Holstein  86, Braunvieh  28, Limousin  19",
Waldenburg,364.0,43.8,32.1,"Angus  113, Red Holstein  91, Kreuzung  40, Swiss Fleckvieh  26, Holstein  21",
Marsens,600.0,76.4,29.5,"Holstein  311, Red Holstein  126, Kreuzung  60, Swiss Fleckvieh  55, Montbéliarde  37",
Sarmenstorf,312.0,37.6,10.7,"Kreuzung  168, Braunvieh  119, Holstein  58, Limousin  25, Swiss Fleckvieh  21",
Cossonay,310.0,37.4,7.3,"Holstein  284, Jersey  58, Kreuzung  20, Limousin  13, Hereford  8",
Wikon,296.0,35.7,19.8,"Red Holstein  87, Swiss Fleckvieh  49, Kreuzung  45, Braunvieh  37, Holstein  31",
Untersiggenthal,278.0,33.6,3.8,"Holstein  240, Kreuzung  23, Red Holstein  12, Braunvieh  8, Swiss Fleckvieh  5",
Bargen (SH),422.0,51.0,131.9,"Red Holstein  129, Holstein  85, Kreuzung  85, Swiss Fleckvieh  43, Braunvieh  27",
Schneisingen,246.0,29.8,16.5,"Kreuzung  94, Limousin  62, Braunvieh  60, Red Holstein  43, Holstein  35",
Brugg,20.0,2.4,0.2,"Kreuzung  26, Red Holstein  9, Limousin  5",
Oberglatt,72.0,8.7,1.0,"Montbéliarde  31, Swiss Fleckvieh  23, Limousin  7",
Reconvilier,372.0,45.1,15.6,"Swiss Fleckvieh  84, Kreuzung  76, Red Holstein  74, Montbéliarde  66, Holstein  23",
Grandval,516.0,62.5,133.0,"Limousin  184, Kreuzung  101, Simmental  80, Swiss Fleckvieh  72, Salers  54",
Courtedoux,396.0,48.2,52.5,"Holstein  222, Kreuzung  116, Angus  53, Montbéliarde  25, Simmental  20",Tips  15
Warth-Weiningen,338.0,41.2,24.8,"Kreuzung  171, Braunvieh  149, Red Holstein  65, Limousin  33, Simmental  22",
Oberhof,358.0,43.7,62.8,"Angus  173, Kreuzung  126, Holstein  70, Limousin  58, Red Holstein  32",
Speicher,550.0,67.2,12.4,"Braunvieh  389, Original Braunvieh  61, Kreuzung  48, Limousin  30, Red Holstein  27","Fiona  6, Linda  5"
Turtmann-Unterems,153.0,3.6,14.0,"Eringer  80, Swiss Fleckvieh  38, Simmental  13, Grauvieh  8, Kreuzung  7",
Läufelfingen,471.0,57.7,37.1,"Braunvieh  238, Kreuzung  62, Red Holstein  41, Swiss Fleckvieh  41, Angus  35",
Küblis,433.0,53.2,48.6,"Braunvieh  312, Kreuzung  46, Holstein  18, Red Holstein  16, Original Braunvieh  15",
Hagenbuch,523.0,64.3,47.8,"Holstein  197, Kreuzung  190, Braunvieh  124, Red Holstein  96, Swiss Fleckvieh  60","Gloria  5, Julia  5, Ronja  5"
Saint-Livres,222.0,27.3,32.5,"Limousin  87, Kreuzung  61, Angus  52, Red Holstein  32, Simmental  26",Bignens  11
