commune,count,count_per_surfacekm2,count_per100_inhabitants,top5breeds,top5names
Lupfig,276.0,32.7,8.7,"European Shorthair  103, European  99, British Shorthair  18, Crossbred  18, Maine Coon  13","Luna  7, Rocky  5"
Seehof,0.0,0.0,0.0,,
Madulain,15.0,0.9,7.3,"European  9, European Shorthair  5",
Freienstein-Teufen,323.0,38.5,13.5,"European  119, European Shorthair  99, Crossbred  21, Maine Coon  16, Unknown  16",Mogli  6
Zuzgen,115.0,13.7,13.1,"European  62, European Shorthair  31, Crossbred  8",
Stüsslingen,153.0,18.2,12.5,"European  81, European Shorthair  34, Crossbred  12, British Shorthair  6, Norwegian Forest Cat  5",
Cadenazzo,167.0,19.9,5.6,"European  98, European Shorthair  16, Maine Coon  13, Crossbred  11, Scottish Fold (Highland Fold)  6",
Obersiggenthal,696.0,83.3,8.0,"European Shorthair  305, European  208, Crossbred  34, British Shorthair  33, Maine Coon  18","Luna  10, Nala  10, Leo  9, Kira  8, Charly  6, Lucy  6"
Pieterlen,443.0,53.1,9.3,"European  212, European Shorthair  150, Crossbred  18, Maine Coon  14, European Longhair  8","Mimi  6, Filou  5, Nala  5"
Hochwald,225.0,26.9,17.6,"European  114, European Shorthair  59, British Shorthair  9, Crossbred  9, Maine Coon  8",
Waldenburg,150.0,18.0,13.2,"European  97, European Shorthair  9, Maine Coon  8, Unknown  7, Bengal  5",
Marsens,179.0,22.8,8.8,"European  103, Maine Coon  12, European Shorthair  11, Norwegian Forest Cat  11, Crossbred  10",
Sarmenstorf,370.0,44.6,12.7,"European  174, European Shorthair  74, Maine Coon  30, Crossbred  29, Norwegian Forest Cat  13","Kira  5, Speedy  5"
Cossonay,531.0,64.1,12.6,"European  325, Crossbred  40, European Shorthair  35, Maine Coon  27, Norwegian Forest Cat  15","Nala  7, Caramel  5, Cookie  5, Onyx  5, Plume  5"
Wikon,141.0,17.0,9.4,"European  61, European Shorthair  43, Crossbred  7",Merlin  5
Untersiggenthal,929.0,112.2,12.9,"European Shorthair  463, European  227, Crossbred  44, European Longhair  40, British Shorthair  30","Luna  17, Moritz  7"
Bargen (SH),64.0,7.7,20.0,"European  44, European Shorthair  10",
Schneisingen,196.0,23.7,13.1,"European  89, European Shorthair  69, British Shorthair  9, European Longhair  9, Crossbred  5",
Brugg,1086.0,131.6,8.5,"European  483, European Shorthair  251, Crossbred  84, British Shorthair  58, Bengal  33","Luna  22, Nala  15, Leo  11, Mimi  10, Filou  8"
Oberglatt,675.0,81.8,9.1,"European Shorthair  292, European  194, Crossbred  42, British Shorthair  28, European Longhair  21","Luna  12, Merlin  6, Mia  6, Mogli  6, Lucy  5, Nala  5"
Reconvilier,198.0,24.0,8.3,"European  108, European Shorthair  25, Crossbred  11, Abyssiniane  8, Maine Coon  7",
Grandval,31.0,3.8,8.0,European  24,
Courtedoux,58.0,7.1,7.7,European  42,
Warth-Weiningen,198.0,24.1,14.5,"European  83, European Shorthair  69, Crossbred  12, British Shorthair  7, Unknown  5",
Oberhof,60.0,7.3,10.5,"European  30, European Shorthair  15, Crossbred  7, Unknown  6",
Speicher,411.0,50.2,9.3,"European  229, European Shorthair  114, Maine Coon  12, British Shorthair  10, Crossbred  10","Luna  6, Mia  6, Nala  6, Nero  5"
Turtmann-Unterems,38.0,0.9,3.5,European  24,
Läufelfingen,172.0,21.1,13.5,"European  82, European Shorthair  49, Maine Coon  13, British Shorthair  7, Crossbred  5, European Longhair  5",
Küblis,84.0,10.3,9.4,"European  41, European Shorthair  21",
Hagenbuch,155.0,19.1,14.2,"European Shorthair  62, European  52, Crossbred  11, Siamese  6",
Saint-Livres,106.0,13.1,15.5,"European  63, Bengal  15, European Shorthair  9, Crossbred  6, Maine Coon  6",
Founex,280.0,58.5,7.2,"European  188, British Shorthair  14, Crossbred  11, European Shorthair  11, Bengal  9",
Winkel,617.0,76.1,13.3,"European  252, European Shorthair  181, Crossbred  38, Maine Coon  24, British Shorthair  18","Luna  8, Nala  7, Baghira  6, Lucy  6, Mimi  6"
Movelier,46.0,5.7,11.1,European  32,
Elsau,593.0,73.5,16.2,"European  266, European Shorthair  190, Crossbred  32, Maine Coon  25, European Longhair  15","Leo  7, Luna  6, Findus  5"
Fischbach,47.0,5.8,6.7,"European  20, European Shorthair  12, Unknown  5",
Reitnau,178.0,22.2,11.7,"European  88, European Shorthair  57, Maine Coon  10, Savannah  5",Findus  5
Hohentannen,108.0,13.5,17.6,"European  47, European Shorthair  36",Luna  5
Neuhausen am Rheinfall,1725.0,215.6,16.5,"European  805, European Shorthair  641, Crossbred  56, British Shorthair  50, European Longhair  32","Luna  16, Jimmy  9, Mia  9, Nala  8, Leo  7, Momo  7"
Dägerlen,184.0,23.1,17.7,"European  82, European Shorthair  60, Crossbred  10, Bengal  6, Maine Coon  6",
Céligny,73.0,15.7,9.2,"European  45, European Shorthair  7, Maine Coon  7",
Corcelles-le-Jorat,68.0,8.6,15.1,"European  45, European Shorthair  5",
Aarberg,576.0,72.6,12.5,"European Shorthair  231, European  219, Unknown  25, European Longhair  17, Crossbred  15","Nala  11, Luna  10, Leo  7, Lili  7, Chili  6"
Neuheim,180.0,22.7,8.0,"European  84, European Shorthair  45, Crossbred  12, Maine Coon  9, Norwegian Forest Cat  8",
Wangen-Brüttisellen,678.0,85.6,8.5,"European Shorthair  257, European  231, British Shorthair  45, Crossbred  32, European Longhair  18","Luna  12, Filou  9, Coco  5, Gina  5, Kira  5"
Kappel am Albis,168.0,21.2,13.5,"European Shorthair  69, European  67, British Shorthair  9, Maine Coon  7, Norwegian Forest Cat  5",
Aeugst am Albis,324.0,41.0,16.1,"European  119, European Shorthair  104, Crossbred  33, Bengal  15, European Longhair  14",Merlin  5
Zeglingen,63.0,8.0,12.8,"European  36, European Shorthair  13, Crossbred  6",
Hemishofen,66.0,8.4,14.0,"European  30, European Shorthair  17, Crossbred  5",
Saint-Aubin (FR),211.0,26.7,11.2,"European  120, European Shorthair  21, Maine Coon  21, Crossbred  10, Sacred Birman  8, Sphynx  8",Luna  5
Oberwil (BL),1085.0,137.5,9.8,"European  557, European Shorthair  261, Crossbred  49, British Shorthair  45, Maine Coon  31","Luna  21, Nala  18, Findus  9, Leo  8, Coco  7"
Walterswil (BE),27.0,3.4,5.0,European  20,
Remigen,141.0,17.9,10.6,"European  58, European Shorthair  50, Crossbred  11, Maine Coon  5",
Bargen (BE),122.0,15.5,11.6,"European Shorthair  56, European  36, European Longhair  7, Crossbred  6, Siamese  6",
Saulcy,9.0,1.1,3.5,European  6,
Fontaines-sur-Grandson,47.0,6.0,21.5,European  33,
Zollikon,878.0,111.8,6.6,"European  358, European Shorthair  245, British Shorthair  54, Crossbred  39, Maine Coon  31","Luna  16, Leo  11, Nala  9, Mimi  6, Charlie  5, Felix  5, Kira  5, Lucy  5, Max  5, Mia  5"
Gals,304.0,38.8,36.7,"European  183, European Shorthair  55, Crossbred  12, Maine Coon  12, Bengal  7, Unknown  7",
Roggwil (BE),433.0,55.2,10.4,"European  193, European Shorthair  126, British Shorthair  31, Crossbred  22, Maine Coon  16","Luna  11, Nala  11, Balu  5"
Ziefen,182.0,23.3,11.1,"European  97, European Shorthair  45, Bengal  6, Maine Coon  6, British Shorthair  5",
Ferenbalm,214.0,23.4,17.6,"European  114, European Shorthair  30, Maine Coon  28, Crossbred  16, British Shorthair  5, European Longhair  5",
Münchwilen (TG),509.0,65.2,8.7,"European  251, European Shorthair  156, Crossbred  21, Maine Coon  20, British Shorthair  14","Luna  7, Milo  6, Nala  6, Filou  5, Gismo  5, Tigi  5"
Lüsslingen-Nennigkofen,174.0,22.3,15.8,"European  109, European Shorthair  48, Crossbred  9",
Gerzensee,202.0,25.9,16.3,"European  133, European Shorthair  35, Maine Coon  8, Crossbred  7, Unknown  6",
Birmenstorf (AG),322.0,41.3,10.9,"European Shorthair  151, European  68, Crossbred  23, Persian  17, Sacred Birman  11",Luna  5
Fahy,25.0,3.2,7.2,European  17,
Adliswil,1240.0,159.6,6.5,"European  462, European Shorthair  407, British Shorthair  101, Maine Coon  54, Crossbred  39","Luna  20, Nala  15, Leo  12, Mia  12, Mogli  12"
Gilly,278.0,35.8,19.5,"Bengal  131, European  85, Crossbred  19, European Shorthair  11, Maine Coon  6",
Riaz,284.0,36.6,10.1,"European  175, Crossbred  14, Maine Coon  14, European Shorthair  13, Sacred Birman  11",
Holderbank (SO),118.0,15.2,16.7,"European  45, European Shorthair  36, Crossbred  9, Sacred Birman  9, British Shorthair  5",
Hägglingen,305.0,39.4,12.5,"European Shorthair  119, European  118, Crossbred  16, Maine Coon  16, British Shorthair  11","Luna  8, Nala  7, Mogli  5"
Marly,534.0,69.2,6.5,"European  313, European Shorthair  76, Crossbred  27, Maine Coon  25, Sacred Birman  18","Luna  8, Caramel  5, Lola  5, Plume  5, Sushi  5"
Schenkon,170.0,25.2,5.6,"European  88, European Shorthair  27, British Shorthair  18, Crossbred  9, Unknown  7",
Riva San Vitale,162.0,26.8,6.2,"European  85, European Shorthair  18, Maine Coon  14, Siberian  9, Crossbred  6, Ragdoll  6",
Bursinel,64.0,36.0,13.0,"European  38, European Shorthair  5",
La Sarraz,328.0,42.6,12.6,"European  234, Crossbred  20, European Shorthair  17, Maine Coon  14, Norwegian Forest Cat  7",
Altikon,84.0,10.9,12.0,"European  36, European Shorthair  28, Crossbred  8",
Vernier,1480.0,192.5,4.2,"European  721, Maine Coon  92, Abyssiniane  78, European Shorthair  71, Crossbred  62","Luna  16, Nala  12, Felix  9, Caramel  8, Mia  8"
Raperswilen,57.0,7.4,13.7,"European  30, European Shorthair  15",
Matzingen,348.0,45.3,11.5,"European  168, European Shorthair  94, British Shorthair  13, Maine Coon  11, Bengal  10, Ragdoll  10","Nala  7, Leo  5, Luna  5"
Therwil,985.0,128.6,9.9,"European  537, European Shorthair  194, British Shorthair  48, Maine Coon  47, Bengal  34","Luna  20, Leo  13, Mia  10, Balu  8, Chili  8, Momo  8"
Villarzel,65.0,8.5,13.6,"European  29, Ocicat  8, Crossbred  7, Maine Coon  7",
Attiswil,212.0,27.7,13.8,"European  133, European Shorthair  46, Crossbred  12, Maine Coon  5",
Agarn,38.0,5.0,5.4,European  35,
Corseaux,271.0,253.3,11.7,"European  176, Crossbred  14, Maine Coon  10, Bengal  9, British Shorthair  9, Siamese  9",Mia  5
Büsingen am Hochrhein,0.0,0.0,0.0,,
Muri bei Bern,1269.0,166.3,9.6,"European  713, European Shorthair  265, Crossbred  71, British Shorthair  51, Maine Coon  33","Luna  27, Leo  14, Max  14, Lilly  11, Lucy  10"
Arnex-sur-Orbe,77.0,10.1,12.1,European  65,
Brienzwiler,70.0,4.0,14.6,"European  37, European Shorthair  23, Maine Coon  5",
Deitingen,291.0,38.3,13.1,"European  147, European Shorthair  95, Crossbred  8, British Shorthair  7, European Longhair  6, Maine Coon  6","Leo  5, Luna  5"
Trimbach,445.0,58.6,6.8,"European  183, European Shorthair  155, Crossbred  20, British Shorthair  19, Maine Coon  11","Luna  6, Mogli  6, Filou  5, Leo  5, Nala  5"
Urdorf,639.0,84.3,6.4,"European Shorthair  307, European  177, Crossbred  34, British Shorthair  27, Maine Coon  22","Luna  12, Nala  10, Filou  6, Mogli  6, Baghira  5, Jerry  5, Mia  5"
Seuzach,740.0,97.9,10.0,"European Shorthair  301, European  254, Crossbred  49, British Shorthair  36, European Longhair  33","Filou  11, Luna  10, Ginger  6, Nala  6, Chili  5, Zorro  5"
Zeneggen,17.0,2.2,5.8,"European  6, European Shorthair  5",
Ried bei Kerzers,152.0,20.1,12.4,"European  99, European Shorthair  23, Crossbred  10",
Büsserach,241.0,31.9,10.5,"European  108, European Shorthair  61, Crossbred  16, British Shorthair  15, Maine Coon  8",
Obfelden,686.0,91.0,11.9,"European  322, European Shorthair  174, Maine Coon  52, British Shorthair  45, Crossbred  29","Luna  12, Nala  8, Leo  6, Mia  6, Tigi  6"
Uznach,337.0,44.7,5.2,"European  149, European Shorthair  110, British Shorthair  13, Crossbred  11, Burma  10",Filou  6
Richterswil,1141.0,151.5,8.3,"European  486, European Shorthair  330, Crossbred  76, British Shorthair  69, Bengal  30","Luna  18, Jimmy  10, Nala  10, Leo  9, Kira  8, Milo  8, Mimi  8, Mogli  8"
Thierachern,337.0,44.8,13.4,"European  210, European Shorthair  46, Crossbred  18, Maine Coon  16, British Shorthair  11","Luna  7, Chilli  6, Felix  5, Nala  5"
Burgistein,172.0,22.9,15.7,"European  119, European Shorthair  14, Crossbred  10, Persian  9, Maine Coon  5, Unknown  5",
Hofstetten-Flüh,441.0,58.6,13.8,"European  215, European Shorthair  105, Crossbred  22, British Shorthair  20, Maine Coon  20","Leo  7, Mogli  6, Felix  5, Luna  5, Merlin  5, Nala  5"
Soyhières,58.0,7.7,13.3,"European  30, Devon Rex  13, European Shorthair  6",
Wiedlisbach,284.0,37.9,11.9,"European  149, European Shorthair  57, Crossbred  24, British Shorthair  14, Bengal  11",Leo  6
Mauren,326.0,43.5,7.4,"European  149, European Shorthair  115, British Shorthair  19, Crossbred  10, Bengal  7, Maine Coon  7",Luna  5
Le Châtelard,12.0,1.6,3.4,European  9,
Heiden,304.0,40.6,7.3,"European  158, European Shorthair  65, British Shorthair  26, Crossbred  11, Maine Coon  10",Nala  5
Collina d'Oro,376.0,61.2,8.2,"European  205, European Shorthair  29, Crossbred  25, Maine Coon  17, Ragdoll  13",Felix  5
Cologny,379.0,103.8,6.5,"European  171, Crossbred  27, British Shorthair  22, Siberian  18, European Shorthair  15, Persian  15",Luna  5
Bonstetten,696.0,93.7,12.4,"European Shorthair  283, European  199, Crossbred  48, British Shorthair  42, Maine Coon  37","Luna  10, Jimmy  7, Leo  7, Nala  7, Felix  5, Filou  5, Kira  5, Lucy  5, Max  5, Mia  5, Mimi  5"
Erschwil,99.0,13.3,10.4,"European  42, European Shorthair  29, Maine Coon  10, Crossbred  5",
Böttstein,232.0,31.2,5.8,"European  87, European Shorthair  64, Crossbred  23, British Shorthair  11, Norwegian Forest Cat  11",
Lengnau (BE),517.0,69.8,9.7,"European  230, European Shorthair  161, Crossbred  34, Maine Coon  22, British Shorthair  18","Leo  9, Luna  7, Max  6, Mogli  6, Nala  6, Sämi  6"
Aesch (BL),964.0,130.3,9.3,"European  428, European Shorthair  249, Crossbred  53, British Shorthair  49, Maine Coon  41","Luna  17, Nala  14, Baghira  10, Mogli  9, Leo  7, Lucy  7, Mia  7, Rocky  7, Sina  7"
Felben-Wellhausen,417.0,56.5,14.5,"European  221, European Shorthair  81, Crossbred  30, Norwegian Forest Cat  25, British Shorthair  21","Luna  9, Nala  8, Charly  6, Leo  5"
Ruggell,213.0,28.9,8.9,"European  85, European Shorthair  82, British Shorthair  10, European Longhair  5, Maine Coon  5, Norwegian Forest Cat  5, Persian  5, Siberian  5",
Fey,102.0,13.9,13.6,"European  69, Crossbred  7, Maine Coon  5, Ragdoll  5",
Bretzwil,123.0,16.8,16.6,"European  51, European Shorthair  45, Crossbred  7, Maine Coon  5",
Rechthalten,100.0,13.7,9.0,"European  51, European Shorthair  14, Siberian  10, Crossbred  7",
Lauwil,52.0,7.1,16.9,"European  28, European Shorthair  11, Norwegian Forest Cat  6",
Ehrendingen,532.0,73.0,10.9,"European  241, European Shorthair  119, Norwegian Forest Cat  46, Crossbred  30, British Shorthair  21","Luna  12, Leo  9, Lilly  7, Baghira  6"
Mönchaltorf,370.0,48.7,9.1,"European  131, European Shorthair  125, Crossbred  20, British Shorthair  19, European Longhair  14","Filou  6, Luna  5"
Niedermuhlern,100.0,13.8,19.5,"European  58, European Shorthair  18, Crossbred  6, Unknown  5",
Schlossrued,142.0,19.6,17.3,"European  50, European Shorthair  41, Bengal  15, Crossbred  8, Norwegian Forest Cat  8",
Corminboeuf,270.0,37.3,9.7,"European  170, Maine Coon  17, European Shorthair  14, Ragdoll  11, British Shorthair  10",
Mauensee,138.0,19.1,9.3,"European  59, European Shorthair  42, British Shorthair  9, EUR Europe  6, Unknown  5",
Münchenstein,1055.0,146.7,8.7,"European  526, European Shorthair  236, Bengal  54, British Shorthair  44, Crossbred  43","Nala  15, Leo  14, Luna  14, Kira  9, Filou  6, Lilly  6, Max  6, Moritz  6"
Urtenen-Schönbühl,548.0,76.2,8.6,"European  340, European Shorthair  89, Crossbred  29, British Shorthair  14, Maine Coon  11","Luna  10, Nala  10, Snoopy  5"
Oltingen,73.0,10.2,14.4,"European  50, European Shorthair  13, Crossbred  8",
Champoz,67.0,9.3,38.5,"Bengal  29, European  14, Maine Coon  9, European Shorthair  6",
Schlierbach,57.0,7.9,6.2,"European  32, European Shorthair  10",
Schnottwil,195.0,27.2,17.2,"European  94, European Shorthair  56, Crossbred  8, Bengal  7, European Longhair  5, Unknown  5",Nala  6
Oberentfelden,651.0,90.9,7.6,"European  391, European Shorthair  93, Crossbred  33, British Shorthair  30, Maine Coon  21","Luna  13, Lucy  9, Felix  8, Nero  7, Leo  6, Mia  6"
Riedholz,315.0,44.1,13.6,"European  155, European Shorthair  91, Crossbred  18, British Shorthair  12, Bengal  10","Felix  6, Luna  6, Filou  5"
Otelfingen,336.0,47.0,11.4,"European  137, European Shorthair  117, British Shorthair  32, Crossbred  9, Maine Coon  9","Leo  6, Luna  5"
Neuendorf,231.0,32.4,10.1,"European  111, European Shorthair  66, British Shorthair  11, Maine Coon  8, Bengal  7","Luna  7, Nero  5"
Untereggen,15.0,2.1,1.5,European  5,
Cuarnens,80.0,11.2,15.2,European  65,
Gächlingen,138.0,19.4,15.3,"European  74, European Shorthair  20, Crossbred  9, Maine Coon  6, Norwegian Forest Cat  6",
Blauen,83.0,11.7,12.0,"European  29, European Shorthair  26, Savannah  6, Maine Coon  5",
Wegenstetten,153.0,21.5,14.7,"European  71, European Shorthair  31, British Shorthair  10, Norwegian Forest Cat  10, Crossbred  9",
Tegerfelden,172.0,24.2,14.3,"European Shorthair  62, European  61, British Shorthair  7, Crossbred  7, Norwegian Forest Cat  7",
Gletterens,215.0,84.0,19.7,"European  105, Russian Blue  26, European Shorthair  24, Maine Coon  15, Sacred Birman  8",
Tobel-Tägerschen,167.0,23.5,10.5,"European  74, European Shorthair  57, Persian  12, British Shorthair  5, Maine Coon  5",
Onnens (VD),69.0,13.4,13.6,"European  47, Crossbred  5",
Rorschacherberg,400.0,56.4,5.4,"European  164, European Shorthair  127, British Shorthair  29, Crossbred  21, Bengal  12","Luna  9, Kira  5"
Uerkheim,247.0,34.8,18.4,"European  116, European Shorthair  88, Crossbred  13, Maine Coon  10, British Shorthair  5",
Villars-le-Terroir,143.0,20.2,11.2,"European  91, Maine Coon  13, Crossbred  11, Bengal  5, European Shorthair  5",
Froideville,427.0,60.3,15.8,"European  242, Persian  41, Maine Coon  24, Crossbred  15, British Shorthair  14",
Eiken,219.0,30.9,9.4,"European  111, European Shorthair  44, Crossbred  13, European Longhair  9, Maine Coon  9","Merlin  5, Mogli  5"
Wengi,131.0,18.5,20.8,"European  75, European Shorthair  34, Norwegian Forest Cat  8",
Dinhard,207.0,29.3,11.9,"European Shorthair  88, European  78, Crossbred  10, European Longhair  6, British Shorthair  5",Luna  5
Schwanden bei Brienz,64.0,9.1,10.2,"European  30, European Shorthair  18",
Les Enfers,25.0,3.5,16.8,Siberian  19,
Schupfart,103.0,14.6,12.8,"European  46, European Shorthair  35, Bengal  8, Crossbred  5",
Hellikon,114.0,16.2,14.6,"European  59, European Shorthair  25, British Shorthair  7, Crossbred  5",
Hildisrieden,197.0,28.0,8.1,"European  115, European Shorthair  49, Crossbred  10",
St. Silvester,116.0,16.5,12.2,"European  50, European Shorthair  18, Norwegian Forest Cat  12, British Shorthair  7, Crossbred  7",
Les Clées,33.0,4.7,17.6,European  26,
Gsteigwiler,62.0,8.8,15.4,"European  39, European Shorthair  14",
Muhen,547.0,77.8,13.7,"European  327, European Shorthair  73, Crossbred  33, Maine Coon  31, British Shorthair  19","Luna  11, Nala  7, Sina  5"
Romont (BE),34.0,4.8,16.8,"European Shorthair  13, European  10",
Berg am Irchel,88.0,12.6,14.8,"European  41, European Shorthair  27, European Longhair  5",
Walzenhausen,166.0,23.7,8.2,"European  73, European Shorthair  53, Crossbred  11, Persian  10",
Adligenswil,536.0,76.7,9.8,"European  344, European Shorthair  78, Crossbred  28, British Shorthair  17, Norwegian Forest Cat  10, Sacred Birman  10","Caruso  5, Lilly  5, Nala  5, Schnurrli  5"
Romainmôtier-Envy,75.0,10.7,14.3,"European  43, Maine Coon  8, Crossbred  6, Siamese  5",
Reinach (BL),1605.0,230.3,8.4,"European  844, European Shorthair  356, British Shorthair  67, Crossbred  67, Maine Coon  56","Luna  25, Mia  17, Nala  16, Leo  15, Lilly  15"
Wangen bei Olten,595.0,85.5,11.4,"European  264, European Shorthair  198, Crossbred  30, British Shorthair  24, Maine Coon  22","Luna  12, Nala  10, Mia  6, Kira  5"
La Sonnaz,160.0,23.0,13.0,"European  75, Crossbred  17, European Shorthair  14, Maine Coon  13, Sphynx  7, Unknown  7",
Walperswil,164.0,23.6,15.8,"European  97, European Shorthair  39, Crossbred  12, Maine Coon  8",Luna  6
Meinier,182.0,26.2,8.6,"European  113, Abyssiniane  10, Maine Coon  9, Crossbred  8, British Shorthair  7, Norwegian Forest Cat  7",
Wintersingen,100.0,14.4,15.7,"European  52, European Shorthair  19, Crossbred  11, Maine Coon  6",
Essertines-sur-Rolle,105.0,15.1,14.2,"European  69, Crossbred  8, European Shorthair  6, Maine Coon  6",
Egerkingen,257.0,37.0,6.4,"European  97, European Shorthair  92, Maine Coon  15, Crossbred  11, British Shorthair  10","Luna  8, Leo  6, Max  5"
Gordola,417.0,60.0,9.0,"European  235, European Shorthair  58, Maine Coon  33, Crossbred  22, Bengal  9",Mia  6
Doppleschwand,33.0,4.7,4.0,"European  19, European Shorthair  7",
Wolfhalden,209.0,30.2,11.3,"European  110, European Shorthair  47, Maine Coon  15, Crossbred  12, British Shorthair  6",
Ormalingen,235.0,33.9,10.3,"European  132, European Shorthair  30, Crossbred  23, Maine Coon  13, British Shorthair  12","Leo  6, Luna  6"
Grosshöchstetten,337.0,48.6,8.1,"European  178, European Shorthair  55, Norwegian Forest Cat  47, Crossbred  18, British Shorthair  7",Luna  5
Koppigen,234.0,33.8,11.1,"European  160, European Shorthair  29, Crossbred  13, British Shorthair  9",Luna  5
Arlesheim,738.0,106.5,8.0,"European  364, European Shorthair  182, Crossbred  41, British Shorthair  31, Maine Coon  25","Leo  9, Mia  8, Nala  7, Pitschi  7, Kira  6"
Därligen,56.0,8.1,13.5,"European  34, European Shorthair  14, Maine Coon  5",
Döttingen,310.0,44.7,7.3,"European Shorthair  111, European  89, Crossbred  27, British Shorthair  19, Maine Coon  13","Luna  5, Rocky  5"
Steinerberg,65.0,9.4,6.8,"European  39, European Shorthair  7, Norwegian Forest Cat  5",
Rubigen,448.0,64.7,15.5,"European  228, European Shorthair  95, Crossbred  34, Bengal  19, Maine Coon  15","Luna  9, Filou  8, Nala  7"
Sagogn,82.0,11.8,11.1,"European  39, European Shorthair  34",
Sorvilier,17.0,2.5,6.0,European  13,
Collex-Bossy,122.0,17.7,7.2,"European  78, Maine Coon  13, Crossbred  7, Bengal  5, British Shorthair  5",
Bottens,383.0,55.7,28.8,"European  262, European Shorthair  29, Crossbred  18, Maine Coon  9, Sacred Birman  9",
Wolfwil,311.0,45.2,13.2,"European  110, European Shorthair  103, British Shorthair  22, Norwegian Forest Cat  20, Bengal  12, Crossbred  12, European Longhair  12","Luna  7, Nala  5"
Zeihen,162.0,23.5,13.8,"European  85, European Shorthair  29, Maine Coon  16, Crossbred  7, British Shorthair  6",
Meisterschwanden,389.0,91.5,12.8,"European  188, European Shorthair  75, Crossbred  24, British Shorthair  20, Maine Coon  19","Luna  7, Mogli  5"
St. Margrethen,227.0,33.0,3.8,"European  88, European Shorthair  79, Crossbred  14, British Shorthair  8, Norwegian Forest Cat  8","Nala  9, Luna  6"
Zunzgen,257.0,37.5,9.8,"European  138, European Shorthair  63, Crossbred  16, British Shorthair  10, European Longhair  7","Luna  5, Mogli  5, Nala  5"
Niederweningen,405.0,59.1,13.1,"European  157, European Shorthair  110, Maine Coon  30, Norwegian Forest Cat  24, British Shorthair  20",Luna  8
Vullierens,104.0,15.2,19.2,"European  71, Crossbred  6, Maine Coon  6",
Löhningen,219.0,32.1,14.6,"European  132, European Shorthair  40, Crossbred  16, Maine Coon  8, Unknown  6",Luna  5
Wald (AR),115.0,16.8,13.0,"European Shorthair  51, European  46, Crossbred  5",
Thusis,115.0,6.9,3.5,"European Shorthair  50, European  45, Neva Masquerade  5",
Unterlangenegg,177.0,26.0,17.4,"European  123, European Shorthair  35, Maine Coon  7",Namenlos  12
Breitenbach,331.0,48.7,8.3,"European  137, European Shorthair  97, British Shorthair  17, Crossbred  17, Maine Coon  10, Norwegian Forest Cat  10","Nala  6, Luna  5"
Corcelles (BE),22.0,3.2,10.9,European  13,
La Neuveville,344.0,50.7,9.1,"European  161, European Shorthair  51, Bengal  21, Ragdoll  19, Crossbred  16",
Altbüron,48.0,7.1,4.7,"European  19, European Shorthair  16",
Dittingen,112.0,16.6,15.1,"European  66, European Shorthair  16, Bengal  7, British Shorthair  6, Norwegian Forest Cat  5",
Waldstatt,154.0,22.8,8.5,"European Shorthair  77, European  48, Ragdoll  8",
Corsier-sur-Vevey,304.0,45.1,8.9,"European  215, Crossbred  16, Bengal  14, European Shorthair  14, British Shorthair  7",
Altnau,334.0,49.6,14.3,"European  186, European Shorthair  91, Crossbred  10, British Shorthair  7, Maine Coon  7","Luna  6, Mogli  6, Lilly  5, Merlin  5, Nala  5"
Oberwil bei Büren,190.0,28.2,21.4,"European  83, European Shorthair  54, Crossbred  18, British Shorthair  12",
La Chaux (Cossonay),90.0,13.4,23.0,"European  72, Crossbred  5",
Andelfingen,0.0,0.0,0.0,,
Rehetobel,218.0,32.4,12.6,"European  125, European Shorthair  59, Maine Coon  6, Crossbred  5",
Klingnau,385.0,57.4,10.9,"European Shorthair  125, European  114, Crossbred  37, British Shorthair  23, Maine Coon  21","Luna  8, Nala  8, Charly  5, Kira  5"
Fahrni,158.0,23.7,19.5,"European  100, European Shorthair  29, British Shorthair  8",
Roggenburg,32.0,4.8,11.9,"European  18, European Shorthair  6",
Moiry,40.0,6.0,12.9,European  27,
Echallens,504.0,75.7,8.8,"European  349, Crossbred  26, Persian  20, Sacred Birman  14, Ragdoll  13",Luna  5
Linescio,0.0,0.0,0.0,,
Mies,190.0,54.9,8.8,"European  102, Crossbred  20, European Shorthair  9, Abyssiniane  8, Siberian  6",
Suchy,88.0,13.3,13.4,"European  60, European Shorthair  6",
Massongex,253.0,38.1,13.2,"European  168, Maine Coon  22, Crossbred  15, European Shorthair  9, Persian  9",Luna  5
Vulliens,97.0,14.6,15.5,"European  67, European Shorthair  8, Siamese  6",
Brüttelen,86.0,13.0,14.8,"European  55, European Shorthair  20",
Möriken-Wildegg,500.0,75.6,11.0,"European  229, European Shorthair  153, Crossbred  22, British Shorthair  20, Maine Coon  17","Nala  6, Leo  5, Luna  5"
Brütten,298.0,45.2,14.4,"European  122, European Shorthair  100, Crossbred  15, British Shorthair  11, European Longhair  10, Maine Coon  10",Luna  5
Schlieren,786.0,119.3,4.0,"European Shorthair  272, European  230, British Shorthair  54, Crossbred  36, Maine Coon  23","Leo  15, Luna  10, Merlin  7, Momo  6, Jimmy  5, Max  5, Mia  5, Stella  5"
Mathod,109.0,16.5,16.7,"European  74, Crossbred  8, Maine Coon  5",
Eschert,35.0,5.3,9.3,European  27,
Grossdietwil,45.0,4.4,5.3,"European Shorthair  21, European  18",
Cronay,53.0,8.1,13.4,European  37,
Adlikon,0.0,0.0,0.0,,
Alchenstorf,57.0,8.7,9.8,European  39,
