commune,count,count_per_surfacekm2,count_per100_inhabitants,top5breeds,top5names
Court,168.0,6.8,11.9,"Suffolk  81, Weisses_Alpenschaf  26, Schwarzbraunes_Bergschaf  16, Charollais_Suisse  12, Shropshire  8",
Altendorf,481.0,23.6,6.8,"Heidschnucke  104, Weisses_Alpenschaf  89, Spiegelschaf  56, Skudde  55, Kreuzung  46",
Zillis-Reischen,0.0,0.0,0.0,,
Welschenrohr-Gänsbrunnen,47.0,1.9,4.0,"Braunkoepfiges_Fleischschaf  17, Suffolk  5",
Elgg,127.0,5.2,2.6,"Kreuzung  25, Ostfriesisches_Milchschaf  16, Ouessant  10, Dorper  9, Braunkoepfiges_Fleischschaf  8, Weisses_Alpenschaf  8",
Chalais,408.0,16.8,11.3,"Kreuzung  210, Walliser_Landschaf  117, Heidschnucke  17, Walliser_Schwarznasenschaf  12, Suffolk  8",
Mont-Vully,336.0,19.2,8.1,"Schwarzbraunes_Bergschaf  156, Charollais_Suisse  33, Walliser_Landschaf  33, Kreuzung  31, Charmoise  24",
Saint-Gingolph,0.0,0.0,0.0,,
Grandvillard,938.0,38.6,111.0,"Schwarzbraunes_Bergschaf  128, Suffolk  99, Charollais_Suisse  51, Spiegelschaf  28, Weisses_Alpenschaf  22",
Saint-Cergue,,,,,
Domat/Ems,652.0,26.9,8.0,"Weisses_Alpenschaf  436, Suffolk  63, Kreuzung  22, Schwarzbraunes_Bergschaf  9, Dorper  8",
Payerne,138.0,5.7,1.4,"Kreuzung  15, Saaser_Mutte  13, Schwarzbraunes_Bergschaf  10, Walliser_Schwarznasenschaf  7, Engadinerschaf  6, Spiegelschaf  6",
Saint-Sulpice (VD),0.0,0.0,0.0,,
Homburg,601.0,24.9,39.0,"Lacaune  211, Kreuzung  99, Braunkoepfiges_Fleischschaf  37, Heidschnucke  28, Shropshire  24","Marti  16, Eigener  5"
La Roche,122.0,5.1,6.7,"Schwarzbraunes_Bergschaf  68, Spiegelschaf  25, Kreuzung  8, Skudde  5",
Hundwil,286.0,11.9,29.5,"Engadinerschaf  79, Weisses_Alpenschaf  74, Ile_de_France_Suisse  37, Kreuzung  15, Ouessant  15",
Celerina/Schlarigna,72.0,3.0,4.9,"Weisses_Alpenschaf  46, Suffolk  19",
Vuisternens-devant-Romont,357.0,14.9,15.3,"Schwarzbraunes_Bergschaf  145, Kreuzung  61, Suffolk  19, Walliser_Schwarznasenschaf  16, Ouessant  12",
Stammheim,163.0,6.8,5.7,"Skudde  39, Ouessant  31, Heidschnucke  5, Schwarzbraunes_Bergschaf  5",
Petit-Val,474.0,19.8,120.9,"Lacaune  128, Kreuzung  70, Shropshire  29, Schwarzbraunes_Bergschaf  28, Ile_de_France_Suisse  16",
Riddes,11.0,0.5,0.3,,
Ins,45.0,1.9,1.3,Braunkoepfiges_Fleischschaf  12,
Dagmersellen,497.0,20.8,8.8,"Texel  165, Schwarzbraunes_Bergschaf  123, Braunkoepfiges_Fleischschaf  66, Weisses_Alpenschaf  53, Heidschnucke  36",
Bulle,30.0,1.3,0.1,Dorper  5,
Basel,43.0,1.8,0.0,"Heidschnucke  13, Walliser_Schwarznasenschaf  9",
Péry-La Heutte,62.0,2.6,3.2,"Heidschnucke  24, Schwarzbraunes_Bergschaf  18, Kreuzung  17",
Sonvilier,91.0,3.8,7.4,"Schwarzbraunes_Bergschaf  22, Engadinerschaf  21, Lacaune  9, Spiegelschaf  8, Weisses_Alpenschaf  8",
Gersau,372.0,25.9,15.7,"Kreuzung  94, Weisses_Alpenschaf  86, Braunkoepfiges_Fleischschaf  20, Engadinerschaf  19, Lacaune  19",
Hohenrain,108.0,4.6,4.4,"Walliser_Schwarznasenschaf  40, Kreuzung  21, Schwarzbraunes_Bergschaf  11, Dorper  5, Jakobsschaf  5, Weisses_Alpenschaf  5",
Brissago,98.0,5.5,5.8,"Kreuzung  71, Weisses_Alpenschaf  23",
Morschach,284.0,13.6,24.7,"Schwarzbraunes_Bergschaf  161, Weisses_Alpenschaf  25, Kreuzung  16, Dorper  14, Suffolk  11",
Rossinière,1632.0,69.9,305.6,"Lacaune  1123, Rouge_de_lOuest  83, Texel  67, Suffolk  63, Charollais_Suisse  52",
Belp,614.0,26.4,5.3,"Schwarzbraunes_Bergschaf  229, Kreuzung  54, Suffolk  50, Weisses_Alpenschaf  36, Braunkoepfiges_Fleischschaf  23",
Saxon,111.0,4.8,1.8,"Kreuzung  36, Schwarzbraunes_Bergschaf  23, Weisses_Alpenschaf  21, Suffolk  11, Texel  6",
Vallorbe,22.0,0.9,0.6,Kreuzung  7,
Madiswil,461.0,19.9,14.0,"Ostfriesisches_Milchschaf  152, Kreuzung  74, Skudde  36, Suffolk  21, Weisses_Alpenschaf  20",
Triesenberg,197.0,6.6,7.5,Weisses_Alpenschaf  187,
Gampel-Bratsch,1160.0,50.3,58.1,"Weisses_Alpenschaf  503, Walliser_Schwarznasenschaf  184, Walliser_Landschaf  87, Kreuzung  36, Suffolk  27",
Basse-Allaine,242.0,10.5,19.5,"Schwarzbraunes_Bergschaf  145, Charollais_Suisse  55, Kreuzung  20, Skudde  5",
Risch,626.0,42.1,5.6,"Kreuzung  37, Weisses_Alpenschaf  32, Shropshire  14, Ouessant  11, Engadinerschaf  5, Lacaune  5",
Alpthal,193.0,8.4,31.5,"Braunkoepfiges_Fleischschaf  62, Weisses_Alpenschaf  35, Lacaune  12, Ostfriesisches_Milchschaf  9, Kreuzung  8",
Finhaut,114.0,5.0,29.9,Kreuzung  68,
Rothenthurm,424.0,18.6,17.1,"Weisses_Alpenschaf  35, Schwarzbraunes_Bergschaf  13, Braunkoepfiges_Fleischschaf  10, Heidschnucke  5",
Beinwil (SO),372.0,16.4,135.8,"Lacaune  63, Kreuzung  62, Buendner_Oberlaender_Schaf  42, Texel  30, Skudde  28",
Bever,18.0,0.4,3.1,Weisses_Alpenschaf  18,
Spiringen,1038.0,16.0,123.3,"Kreuzung  245, Weisses_Alpenschaf  206, Suffolk  52, Braunkoepfiges_Fleischschaf  32, Texel  31",
Buchegg,272.0,12.0,10.8,"Schwarzbraunes_Bergschaf  153, Braunkoepfiges_Fleischschaf  36, Saaser_Mutte  23, Kreuzung  21, Walliser_Schwarznasenschaf  11",
Rapperswil (BE),156.0,6.9,6.0,"Texel  56, Kreuzung  24, Braunkoepfiges_Fleischschaf  16, Schwarzbraunes_Bergschaf  12",
Baulmes,41.0,1.8,3.8,"Shropshire  25, Ouessant  9",
Falera,40.0,1.8,6.4,Engadinerschaf  33,
Wimmis,241.0,10.8,9.2,"Braunkoepfiges_Fleischschaf  86, Schwarzbraunes_Bergschaf  47, Weisses_Alpenschaf  34, Walliser_Schwarznasenschaf  11, Berrichon_du_Cher  10",
Cheyres-Châbles,899.0,92.3,38.8,"Charollais_Suisse  52, Kreuzung  45, Schwarzbraunes_Bergschaf  33, Heidschnucke  30, Ostfriesisches_Milchschaf  30",
Böztal,521.0,23.4,18.9,"Weisses_Alpenschaf  29, Kreuzung  28, Buendner_Oberlaender_Schaf  22, Spiegelschaf  20",
Hinwil,140.0,6.3,1.2,"Schwarzbraunes_Bergschaf  51, Spiegelschaf  44, Heidschnucke  7, Shropshire  6, Walliser_Schwarznasenschaf  5",
Gams,1401.0,62.9,39.1,"Kreuzung  307, Weisses_Alpenschaf  92, Braunkoepfiges_Fleischschaf  65, Schwarzbraunes_Bergschaf  36, Spiegelschaf  32","Sprigel  21, Weiss  13, Schwarz  10"
Courtelary,117.0,5.3,8.3,"Ouessant  40, Kreuzung  21, Skudde  10, Braunkoepfiges_Fleischschaf  6",
Bäretswil,659.0,29.7,13.0,"Lacaune  305, Braunkoepfiges_Fleischschaf  68, Heidschnucke  51, Engadinerschaf  50, Kreuzung  35",
Heimiswil,211.0,9.0,12.9,"Weisses_Alpenschaf  56, Suffolk  26, Braunkoepfiges_Fleischschaf  25, Kreuzung  20, Schwarzbraunes_Bergschaf  16",
Signau,673.0,30.4,25.9,"Kreuzung  93, Weisses_Alpenschaf  90, Braunkoepfiges_Fleischschaf  80, Lacaune  71, Spiegelschaf  38",
Triengen,243.0,11.0,5.3,"Texel  72, Kreuzung  44, Schwarzbraunes_Bergschaf  36, Suffolk  20, Shropshire  13",
Unterbäch,44.0,2.0,9.9,"Weisses_Alpenschaf  14, Schwarzbraunes_Bergschaf  11, Spiegelschaf  9, Suffolk  6",
Alto Malcantone,42.0,1.9,3.0,"Weisses_Alpenschaf  29, Kreuzung  6, Ouessant  6",
Corbeyrier,1197.0,54.4,269.0,"Schwarzbraunes_Bergschaf  141, Lacaune  92, Weisses_Alpenschaf  39, Suffolk  38, Kreuzung  35",Peguiron  5
Bosco/Gurin,121.0,5.5,232.7,"Weisses_Alpenschaf  83, Schwarzbraunes_Bergschaf  12",
Delémont,96.0,4.4,0.8,"Kreuzung  19, Schwarzbraunes_Bergschaf  16, Charollais_Suisse  15",
Courtepin,236.0,10.8,4.3,"Schwarzbraunes_Bergschaf  60, Kreuzung  58, Engadinerschaf  57, Shropshire  5",
Iseltwald,142.0,6.5,34.2,"Kreuzung  44, Engadinerschaf  29, Heidschnucke  20, Schwarzbraunes_Bergschaf  14, Walliser_Schwarznasenschaf  11",
Hasle bei Burgdorf,343.0,15.7,10.4,"Shropshire  55, Kreuzung  39, Walliser_Schwarznasenschaf  35, Skudde  28, Dorper  27",
Bütschwil-Ganterschwil,764.0,35.0,15.2,"Kreuzung  279, Weisses_Alpenschaf  71, Heidschnucke  43, Schwarzbraunes_Bergschaf  43, Lacaune  28",
Neuenegg,141.0,6.5,2.5,"Braunkoepfiges_Fleischschaf  37, Schwarzbraunes_Bergschaf  29, Kreuzung  26, Ouessant  8, Spiegelschaf  7",
Lantsch/Lenz,0.0,0.0,0.0,,
Eriz,392.0,18.0,80.8,"Braunkoepfiges_Fleischschaf  63, Schwarzbraunes_Bergschaf  49, Buendner_Oberlaender_Schaf  35, Walliser_Schwarznasenschaf  16, Nolana  6",
Schleitheim,118.0,5.5,7.1,"Heidschnucke  28, Kreuzung  6, Ouessant  5",
Mettauertal,209.0,9.7,10.1,"Kreuzung  63, Heidschnucke  43, Schwarzbraunes_Bergschaf  15, Weisses_Alpenschaf  11, Kamerunschaf  8",
Orvin,28.0,1.3,2.3,Engadinerschaf  18,
Thun,342.0,15.9,0.8,"Kreuzung  100, Schwarzbraunes_Bergschaf  91, Skudde  31, Nolana  24, Heidschnucke  17",
Courrendlin,117.0,5.4,3.2,"Schwarzbraunes_Bergschaf  54, Weisses_Alpenschaf  32, Kreuzung  6",
Concise,,,,,
Arbedo-Castione,0.0,0.0,0.0,,
Gais,477.0,22.5,15.6,"Weisses_Alpenschaf  117, Kreuzung  92, Engadinerschaf  69, Spiegelschaf  44, Schwarzbraunes_Bergschaf  37",
Biel/Bienne,22.0,1.0,0.0,"Kamerunschaf  7, Weisses_Alpenschaf  5",
Lauperswil,1109.0,52.3,41.6,"Lacaune  251, Braunkoepfiges_Fleischschaf  101, Schwarzbraunes_Bergschaf  90, Dorper  66, Weisses_Alpenschaf  54",Schwarz  9
Lützelflüh,522.0,19.4,12.4,"Kreuzung  190, Dorper  115, Weisses_Alpenschaf  44, Braunkoepfiges_Fleischschaf  41, Heidschnucke  24",
Langenthal,172.0,8.1,1.1,"Schwarzbraunes_Bergschaf  81, Kreuzung  18, Walliser_Landschaf  14, Braunkoepfiges_Fleischschaf  10",
Wilchingen,105.0,5.0,6.1,"Weisses_Alpenschaf  33, Kreuzung  17, Engadinerschaf  13, Braunkoepfiges_Fleischschaf  11",
Avenches,16.0,0.8,0.4,,
Worb,195.0,9.3,1.7,"Braunkoepfiges_Fleischschaf  50, Weisses_Alpenschaf  35, Schwarzbraunes_Bergschaf  30, Engadinerschaf  27, Shropshire  23",
Buchillon,0.0,0.0,0.0,,
Vionnaz,162.0,7.7,5.9,"Schwarzbraunes_Bergschaf  61, Weisses_Alpenschaf  23",
Saint-Imier,246.0,11.8,4.8,"Kreuzung  38, Charollais_Suisse  17, Jakobsschaf  14, Lacaune  10, Ouessant  10",Memi  9
Seedorf (BE),422.0,20.2,13.5,"Schwarzbraunes_Bergschaf  92, Kreuzung  52, Engadinerschaf  41, Buendner_Oberlaender_Schaf  25, Spiegelschaf  25",
Yvonand,0.0,0.0,0.0,,
Wil (SG),222.0,10.7,0.9,"Weisses_Alpenschaf  66, Kreuzung  50, Schwarzbraunes_Bergschaf  8, Spiegelschaf  5",
Bassins,16.0,0.8,1.1,Suffolk  12,
Grône,77.0,3.7,3.1,"Kreuzung  36, Suffolk  14, Ouessant  12, Kamerunschaf  8, Lacaune  7",
Freienbach,568.0,41.2,3.4,"Kreuzung  100, Weisses_Alpenschaf  99, Heidschnucke  46, Braunkoepfiges_Fleischschaf  24, Ile_de_France_Suisse  14",
Horw,165.0,12.8,1.2,"Spiegelschaf  98, Shropshire  18, Kreuzung  11, Schwarzbraunes_Bergschaf  10, Weisses_Alpenschaf  9",
Ardon,113.0,5.5,3.3,"Suffolk  65, Weisses_Alpenschaf  35, Walliser_Schwarznasenschaf  12",
Le Noirmont,6.0,0.3,0.3,,
Emmen,141.0,6.9,0.5,"Weisses_Alpenschaf  33, Skudde  27, Ile_de_France_Suisse  25, Kreuzung  18, Nolana  8",
Sins,427.0,21.0,9.9,"Weisses_Alpenschaf  60, Kreuzung  43, Shropshire  42, Texel  40, Spiegelschaf  32",
Siviriez,96.0,4.7,4.1,"Schwarzbraunes_Bergschaf  33, Suffolk  18, Dorper  7, Walliser_Schwarznasenschaf  7, Kreuzung  5",
Hemberg,0.0,0.0,0.0,,
Oberried am Brienzersee,14.0,0.7,3.0,Braunkoepfiges_Fleischschaf  7,
Cerentino,0.0,0.0,0.0,,
Monthey,596.0,20.8,3.3,"Weisses_Alpenschaf  216, Schwarzbraunes_Bergschaf  30, Kreuzung  14",
Fontenais,119.0,6.0,7.0,"Schwarzbraunes_Bergschaf  90, Walliser_Schwarznasenschaf  6, Skudde  5",
Noville,51.0,4.9,4.3,"Ile_de_France_Suisse  14, Weisses_Alpenschaf  13, Shropshire  8, Schwarzbraunes_Bergschaf  5",
Aadorf,807.0,40.5,8.8,"Weisses_Alpenschaf  141, Kreuzung  95, Engadinerschaf  30, Charollais_Suisse  21, Schwarzbraunes_Bergschaf  19",
Thayngen,446.0,22.4,8.0,"Schwarzbraunes_Bergschaf  185, Braunkoepfiges_Fleischschaf  12, Walliser_Schwarznasenschaf  11, Weisses_Alpenschaf  11, Shropshire  10, Suffolk  10",
Sisikon,187.0,11.4,48.8,"Weisses_Alpenschaf  89, Engadinerschaf  76",
Schüpfen,263.0,13.3,6.9,"Ostfriesisches_Milchschaf  81, Braunkoepfiges_Fleischschaf  58, Heidschnucke  26, Kreuzung  25, Weisses_Alpenschaf  16",
Mont-la-Ville,,,,,
Niederbipp,235.0,11.9,4.6,"Spiegelschaf  121, Weisses_Alpenschaf  20, Engadinerschaf  19, Shropshire  13, Suffolk  6",
Courroux,171.0,8.7,5.2,"Ile_de_France_Suisse  81, Weisses_Alpenschaf  32, Kreuzung  30, Schwarzbraunes_Bergschaf  9, Heidschnucke  6",
Grosswangen,812.0,41.2,24.7,"Lacaune  567, Kreuzung  34, Weisses_Alpenschaf  32, Braunkoepfiges_Fleischschaf  14, Schwarzbraunes_Bergschaf  12",
Moutier,28.0,1.4,0.4,Skudde  10,
Pfäffikon,50.0,2.6,0.4,"Heidschnucke  21, Dorper  13, Skudde  6, Kreuzung  5",
Giornico,0.0,0.0,0.0,,
Selzach,161.0,8.3,4.6,"Braunkoepfiges_Fleischschaf  45, Walliser_Schwarznasenschaf  31, Kamerunschaf  19, Weisses_Alpenschaf  11, Schwarzbraunes_Bergschaf  10",
Krauchthal,287.0,14.8,12.0,"Braunkoepfiges_Fleischschaf  96, Spiegelschaf  57, Weisses_Alpenschaf  50, Dorper  10, Schwarzbraunes_Bergschaf  8",
Saxeten,0.0,0.0,0.0,,
Chavornay,42.0,2.2,0.8,Charollais_Suisse  17,
Kloten,260.0,13.5,1.3,"Kreuzung  159, Schwarzbraunes_Bergschaf  69, Shropshire  7, Skudde  5",
San Vittore,51.0,2.3,5.9,"Weisses_Alpenschaf  33, Ouessant  18",
Wiesendangen,430.0,22.4,6.5,"Schwarzbraunes_Bergschaf  174, Suffolk  20, Kreuzung  5",Cheviot  5
Arbaz,389.0,20.3,28.6,"Walliser_Schwarznasenschaf  382, Walliser_Landschaf  5",
Sierre,77.0,4.0,0.5,"Walliser_Landschaf  32, Walliser_Schwarznasenschaf  19, Suffolk  7",
Cham,42.0,2.4,0.2,"Ouessant  31, Spiegelschaf  8",
Riederalp,463.0,24.3,105.7,"Kreuzung  160, Schwarzbraunes_Bergschaf  79, Walliser_Schwarznasenschaf  46, Weisses_Alpenschaf  38, Engadinerschaf  32",
Amriswil,118.0,6.2,0.8,"Weisses_Alpenschaf  67, Braunkoepfiges_Fleischschaf  15, Dorper  12, Lacaune  8",
Satigny,128.0,6.8,3.0,Kreuzung  67,
Seelisberg,125.0,9.4,18.2,"Weisses_Alpenschaf  16, Kreuzung  12, Nolana  8",
Bussnang,235.0,12.4,9.5,"Engadinerschaf  133, Kreuzung  50, Walliser_Schwarznasenschaf  19, Ostfriesisches_Milchschaf  18",
Gimel,19.0,1.0,0.8,"Kreuzung  7, Walliser_Schwarznasenschaf  5",
Sâles,177.0,9.4,12.2,"Ouessant  70, Schwarzbraunes_Bergschaf  42, Kreuzung  35, Charollais_Suisse  8",
Möhlin,122.0,6.5,1.1,"Ostfriesisches_Milchschaf  32, Buendner_Oberlaender_Schaf  29, Weisses_Alpenschaf  22, Braunkoepfiges_Fleischschaf  9, Engadinerschaf  9, Texel  9",
Valbirse,47.0,2.5,1.2,Schwarzbraunes_Bergschaf  16,
Beringen,53.0,2.8,1.1,"Shropshire  26, Engadinerschaf  6",
Hünenberg,127.0,6.9,1.4,"Shropshire  48, Kreuzung  39, Charollais_Suisse  12, Kamerunschaf  7",
Termen,712.0,38.2,69.7,"Walliser_Schwarznasenschaf  661, Suffolk  38, Walliser_Landschaf  7",
Kaltbrunn,356.0,19.1,7.2,"Kreuzung  81, Texel  51, Shropshire  35, Spiegelschaf  31, Weisses_Alpenschaf  23",
Murgenthal,134.0,7.2,4.5,"Braunkoepfiges_Fleischschaf  16, Suffolk  12, Schwarzbraunes_Bergschaf  8",
Leysin,116.0,6.2,3.2,Lacaune  116,
Le Mouret,121.0,6.5,3.8,"Schwarzbraunes_Bergschaf  54, Kreuzung  26, Texel  9, Walliser_Landschaf  7, Ouessant  6",
Egnach,246.0,13.3,5.1,"Kreuzung  60, Engadinerschaf  49, Buendner_Oberlaender_Schaf  27, Suffolk  19, Weisses_Alpenschaf  19",
Forel (Lavaux),775.0,41.9,36.8,"Engadinerschaf  184, Schwarzbraunes_Bergschaf  134, Lacaune  70, Ile_de_France_Suisse  51, Saaser_Mutte  47",
Courgenay,70.0,3.8,2.9,"Kreuzung  23, Charollais_Suisse  18, Ouessant  10",
Conters im Prättigau,40.0,2.2,18.2,"Kreuzung  17, Weisses_Alpenschaf  13, Spiegelschaf  8",
Gossau (ZH),360.0,19.7,3.5,"Braunkoepfiges_Fleischschaf  77, Schwarzbraunes_Bergschaf  29, Engadinerschaf  24, Shropshire  24, Heidschnucke  19",
Montfaucon,17.0,0.9,3.0,Kreuzung  14,
Cugnasco-Gerra,39.0,2.1,1.4,"Weisses_Alpenschaf  18, Texel  12",
Seedorf (UR),12.0,0.6,0.6,"Weisses_Alpenschaf  7, Walliser_Schwarznasenschaf  5",
Liestal,155.0,8.5,1.0,"Kreuzung  34, Suffolk  29, Spiegelschaf  23, Skudde  9, Ostfriesisches_Milchschaf  7",
Les Ponts-de-Martel,121.0,6.7,9.8,"Ostfriesisches_Milchschaf  58, Kreuzung  17, Suffolk  9, Texel  8, Schwarzbraunes_Bergschaf  5",
Plasselb,104.0,5.7,10.3,"Kreuzung  33, Texel  27, Walliser_Schwarznasenschaf  19, Braunkoepfiges_Fleischschaf  6",Foundry  8
Kaisten,276.0,15.3,10.0,"Schwarzbraunes_Bergschaf  114, Texel  103, Suffolk  29, Weisses_Alpenschaf  7",
Kallnach,299.0,16.6,13.5,"Texel  71, Kreuzung  26, Suffolk  12, Schwarzbraunes_Bergschaf  8, Walliser_Schwarznasenschaf  7",Pia  5
Schlatt-Haslen,424.0,23.6,37.7,"Weisses_Alpenschaf  113, Schwarzbraunes_Bergschaf  81, Engadinerschaf  42, Kreuzung  32, Spiegelschaf  23",
Neunkirch,0.0,0.0,0.0,,
Pleigne,15.0,0.8,4.3,"Schwarzbraunes_Bergschaf  7, Kreuzung  6",
Oberbüren,498.0,28.1,10.9,"Kreuzung  121, Lacaune  83, Spiegelschaf  82, Ostfriesisches_Milchschaf  31, Schwarzbraunes_Bergschaf  29",
Ennetbürgen,33.0,3.5,0.7,"Schwarzbraunes_Bergschaf  20, Nolana  7, Spiegelschaf  6",
Horrenbach-Buchen,362.0,17.7,160.2,"Braunkoepfiges_Fleischschaf  80, Saaser_Mutte  66, Kreuzung  23, Schwarzbraunes_Bergschaf  17, Texel  10",
Pfaffnau,275.0,15.6,10.3,"Weisses_Alpenschaf  40, Schwarzbraunes_Bergschaf  34, Kreuzung  31, Skudde  30, Dorper  20",
Sembrancher,10.0,0.6,1.0,Walliser_Landschaf  5,
Corgémont,43.0,2.4,2.4,"Kreuzung  12, Walliser_Landschaf  10, Suffolk  8, Braunkoepfiges_Fleischschaf  5",
Hüttwilen,184.0,10.4,10.4,"Schwarzbraunes_Bergschaf  32, Shropshire  19, Skudde  17, Texel  15, Weisses_Alpenschaf  14",
Jorat-Menthue,201.0,11.4,12.5,"Schwarzbraunes_Bergschaf  26, Charollais_Suisse  7, Kreuzung  7",
Niedergesteln,152.0,8.6,20.4,"Walliser_Schwarznasenschaf  123, Weisses_Alpenschaf  28",Doris  5
Merishausen,177.0,10.1,20.2,"Weisses_Alpenschaf  129, Kreuzung  24, Texel  7",
Montagny (FR),101.0,5.8,3.7,"Charollais_Suisse  26, Oxford  21, Schwarzbraunes_Bergschaf  17, Kreuzung  11, Braunkoepfiges_Fleischschaf  8",
Törbel,1005.0,57.4,201.8,"Walliser_Schwarznasenschaf  177, Weisses_Alpenschaf  70, Schwarzbraunes_Bergschaf  64, Kreuzung  62, Lacaune  49",Kunz  11
Feusisberg,155.0,8.9,2.9,"Kreuzung  76, Texel  17, Weisses_Alpenschaf  15",
Schwellbrunn,434.0,24.9,28.0,"Kreuzung  69, Weisses_Alpenschaf  63, Braunkoepfiges_Fleischschaf  52, Spiegelschaf  30, Schwarzbraunes_Bergschaf  19",
Sattel,383.0,22.0,19.9,"Weisses_Alpenschaf  180, Kreuzung  65, Shropshire  60, Schwarzbraunes_Bergschaf  17",Franz  15
Römerswil,252.0,15.2,13.9,"Kreuzung  20, Suffolk  18, Ile_de_France_Suisse  15, Schwarzbraunes_Bergschaf  13, Weisses_Alpenschaf  10",
La Chaux-du-Milieu,10.0,0.6,1.9,,
Gland,82.0,9.9,0.6,"Kreuzung  47, Ouessant  6, Schwarzbraunes_Bergschaf  5",
Huttwil,373.0,21.6,7.4,"Gotlaender_Pelzschaf  45, Charollais_Suisse  42, Kreuzung  42, Walliser_Landschaf  17, Schwarzbraunes_Bergschaf  16",
Gränichen,245.0,14.2,3.0,"Weisses_Alpenschaf  47, Heidschnucke  37, Braunkoepfiges_Fleischschaf  29, Texel  20, Kreuzung  14",
Walkringen,784.0,45.6,44.7,"Braunkoepfiges_Fleischschaf  141, Suffolk  63, Kreuzung  55, Weisses_Alpenschaf  50, Skudde  48",
Rüderswil,233.0,13.5,9.8,"Braunkoepfiges_Fleischschaf  59, Schwarzbraunes_Bergschaf  23, Weisses_Alpenschaf  23, Kreuzung  22, Dorper  17",
Wigoltingen,545.0,31.8,21.3,"Lacaune  212, Kreuzung  124, Weisses_Alpenschaf  53, Nolana  38, Ostfriesisches_Milchschaf  27",
Stansstad,257.0,28.3,5.4,"Kreuzung  97, Engadinerschaf  39, Dorper  24, Schwarzbraunes_Bergschaf  18, Spiegelschaf  8",
Pully,6.0,1.0,0.0,Schwarzbraunes_Bergschaf  5,
Hergiswil (NW),116.0,8.1,2.0,"Schwarzbraunes_Bergschaf  28, Weisses_Alpenschaf  10",
Utzenstorf,240.0,14.2,5.4,"Braunkoepfiges_Fleischschaf  89, Suffolk  36, Weisses_Alpenschaf  30, Schwarzbraunes_Bergschaf  25, Texel  25",
Appenzell,628.0,37.2,10.8,"Weisses_Alpenschaf  117, Kreuzung  66, Schwarzbraunes_Bergschaf  62, Braunkoepfiges_Fleischschaf  56, Walliser_Schwarznasenschaf  11",
Bullet,22.0,1.3,3.3,Braunkoepfiges_Fleischschaf  14,
Prato (Leventina),0.0,0.0,0.0,,
Wetzikon (ZH),186.0,11.1,0.7,"Engadinerschaf  86, Braunkoepfiges_Fleischschaf  24, Kreuzung  20, Buendner_Oberlaender_Schaf  13, Walliser_Schwarznasenschaf  8",
Seeberg,506.0,30.1,32.5,"Kreuzung  116, Schwarzbraunes_Bergschaf  88, Texel  32, Braunkoepfiges_Fleischschaf  22, Walliser_Schwarznasenschaf  22",
Boudry,10.0,0.6,0.2,Kreuzung  7,
Spiez,178.0,10.7,1.4,"Braunkoepfiges_Fleischschaf  54, Heidschnucke  30, Texel  28, Schwarzbraunes_Bergschaf  19, Ouessant  11",
Buttisholz,376.0,22.5,11.3,"Kreuzung  66, Schwarzbraunes_Bergschaf  59, Braunkoepfiges_Fleischschaf  25, Weisses_Alpenschaf  19, Dorper  5",
Gündlischwand,0.0,0.0,0.0,,
Ingenbohl,169.0,12.6,1.9,Engadinerschaf  16,
Muttenz,93.0,5.6,0.5,"Shropshire  65, Ouessant  18, Braunkoepfiges_Fleischschaf  6",
Lutry,14.0,1.7,0.1,Walliser_Schwarznasenschaf  8,
Delley-Portalban,45.0,6.5,3.7,"Kreuzung  20, Schwarzbraunes_Bergschaf  9, Braunkoepfiges_Fleischschaf  8",
La Rippe,6.0,0.4,0.5,Ouessant  6,
Bolligen,321.0,19.4,5.1,"Kreuzung  117, Weisses_Alpenschaf  61, Kamerunschaf  23, Schwarzbraunes_Bergschaf  13, Braunkoepfiges_Fleischschaf  9, Nolana  9",
Benken (SG),861.0,52.2,28.8,"Weisses_Alpenschaf  228, Kreuzung  217, Shropshire  42, Nolana  40, Schwarzbraunes_Bergschaf  37",
Oberdiessbach,664.0,40.3,18.7,"Braunkoepfiges_Fleischschaf  192, Kreuzung  66, Schwarzbraunes_Bergschaf  48, Texel  29, Scottish_Blackface  16","Silvi  6, Skudde  6"
Wängi,358.0,21.8,7.5,"Kreuzung  78, Walliser_Schwarznasenschaf  11, Spiegelschaf  8, Texel  6",
Aigle,179.0,10.9,1.7,"Weisses_Alpenschaf  54, Lacaune  50, Suffolk  35, Dorper  22, Kreuzung  9",
Niederhelfenschwil,507.0,31.0,15.9,"Schwarzbraunes_Bergschaf  182, Kreuzung  80, Weisses_Alpenschaf  47, Walliser_Schwarznasenschaf  24, Rouge_de_lOuest  19",
Schattdorf,42.0,2.6,0.8,"Ostfriesisches_Milchschaf  21, Weisses_Alpenschaf  15",
Kleinlützel,87.0,5.3,7.1,"Kreuzung  22, Engadinerschaf  14, Schwarzbraunes_Bergschaf  13, Texel  11, Ostfriesisches_Milchschaf  9",
Seewen,166.0,10.2,16.2,"Kreuzung  49, Suffolk  34, Spiegelschaf  31, Texel  17",
Herbetswil,55.0,3.4,9.7,"Shropshire  23, Heidschnucke  10, Ouessant  5, Spiegelschaf  5",
Villeret,46.0,2.8,4.9,"Schwarzbraunes_Bergschaf  29, Kreuzung  5",
Perroy,0.0,0.0,0.0,,
