year,month,breed,n_animals
2018,11,Dexter,3981.0
2018,12,Dexter,4009.0
2019,1,Dexter,4012.0
2019,2,Dexter,3971.0
2019,3,Dexter,4020.0
2019,4,Dexter,4035.0
2019,5,Dexter,4008.0
2019,6,Dexter,4035.0
2019,7,Dexter,4066.0
2019,8,Dexter,4063.0
2019,9,Dexter,4062.0
2019,10,Dexter,4025.0
2019,11,Dexter,3972.0
2019,12,Dexter,4033.0
2020,1,Dexter,3993.0
2020,2,Dexter,3964.0
2020,3,Dexter,4007.0
2020,4,Dexter,4018.0
2020,5,Dexter,4000.0
2020,6,Dexter,4005.0
2020,7,Dexter,4007.0
2020,8,Dexter,4042.0
2020,9,Dexter,4041.0
2020,10,Dexter,3955.0
2020,11,Dexter,3902.0
2020,12,Dexter,3952.0
2021,1,Dexter,3976.0
2021,2,Dexter,4002.0
2021,3,Dexter,4005.0
2021,4,Dexter,4025.0
2021,5,Dexter,4016.0
2021,6,Dexter,4026.0
2021,7,Dexter,4051.0
2021,8,Dexter,4052.0
2021,9,Dexter,4061.0
2021,10,Dexter,4039.0
2021,11,Dexter,3975.0
2021,12,Dexter,4002.0
2022,1,Dexter,4004.0
2022,2,Dexter,3973.0
2022,3,Dexter,4019.0
2022,4,Dexter,4033.0
2022,5,Dexter,4047.0
2022,6,Dexter,4075.0
2022,7,Dexter,4106.0
2022,8,Dexter,4120.0
2022,9,Dexter,4148.0
2022,10,Dexter,4128.0
2022,11,Dexter,4052.0
2022,12,Dexter,4052.0
2023,1,Dexter,4033.0
2023,2,Dexter,4037.0
2023,3,Dexter,4079.0
2023,4,Dexter,4080.0
2023,5,Dexter,4063.0
2023,6,Dexter,4057.0
2023,7,Dexter,4050.0
2010,1,Eringer,18535.0
2010,2,Eringer,18333.0
2010,3,Eringer,17797.0
2010,4,Eringer,17105.0
2010,5,Eringer,16366.0
2010,6,Eringer,15856.0
2010,7,Eringer,15645.0
2010,8,Eringer,15464.0
2010,9,Eringer,15444.0
2010,10,Eringer,16461.0
2010,11,Eringer,17772.0
2010,12,Eringer,18475.0
2011,1,Eringer,18548.0
2011,2,Eringer,18329.0
2011,3,Eringer,17825.0
2011,4,Eringer,17256.0
2011,5,Eringer,16443.0
2011,6,Eringer,15961.0
2011,7,Eringer,15756.0
2011,8,Eringer,15563.0
2011,9,Eringer,15551.0
2011,10,Eringer,16622.0
2011,11,Eringer,17883.0
2011,12,Eringer,18444.0
2012,1,Eringer,18387.0
2012,2,Eringer,18076.0
2012,3,Eringer,17482.0
2012,4,Eringer,16769.0
2012,5,Eringer,16058.0
2012,6,Eringer,15570.0
2012,7,Eringer,15332.0
2012,8,Eringer,15149.0
2012,9,Eringer,15173.0
2012,10,Eringer,16207.0
2012,11,Eringer,17497.0
2012,12,Eringer,18040.0
2013,1,Eringer,18116.0
2013,2,Eringer,17736.0
2013,3,Eringer,17264.0
2013,4,Eringer,16564.0
2013,5,Eringer,15831.0
2013,6,Eringer,15368.0
2013,7,Eringer,15071.0
2013,8,Eringer,14900.0
2013,9,Eringer,14878.0
2013,10,Eringer,15905.0
2013,11,Eringer,17106.0
2013,12,Eringer,17720.0
2014,1,Eringer,17762.0
2014,2,Eringer,17409.0
2014,3,Eringer,16742.0
2014,4,Eringer,16076.0
2014,5,Eringer,15440.0
2014,6,Eringer,15007.0
2014,7,Eringer,14772.0
2014,8,Eringer,14589.0
2014,9,Eringer,14487.0
2014,10,Eringer,15616.0
2014,11,Eringer,16781.0
2014,12,Eringer,17344.0
2015,1,Eringer,17343.0
2015,2,Eringer,16970.0
2015,3,Eringer,16329.0
2015,4,Eringer,15663.0
2015,5,Eringer,15123.0
2015,6,Eringer,14684.0
2015,7,Eringer,14503.0
2015,8,Eringer,14320.0
2015,9,Eringer,14355.0
2015,10,Eringer,15501.0
2015,11,Eringer,16677.0
2015,12,Eringer,17296.0
2016,1,Eringer,17280.0
2016,2,Eringer,16851.0
2016,3,Eringer,16232.0
2016,4,Eringer,15511.0
2016,5,Eringer,14878.0
2016,6,Eringer,14483.0
2016,7,Eringer,14310.0
2016,8,Eringer,14152.0
2016,9,Eringer,14304.0
2016,10,Eringer,15567.0
2016,11,Eringer,16728.0
2016,12,Eringer,17327.0
2017,1,Eringer,17334.0
2017,2,Eringer,16979.0
2017,3,Eringer,16317.0
2017,4,Eringer,15723.0
2017,5,Eringer,15065.0
2017,6,Eringer,14674.0
2017,7,Eringer,14486.0
2017,8,Eringer,14277.0
2017,9,Eringer,14351.0
2017,10,Eringer,15455.0
2017,11,Eringer,16634.0
2017,12,Eringer,17288.0
2018,1,Eringer,17303.0
2018,2,Eringer,16961.0
2018,3,Eringer,16337.0
2018,4,Eringer,15529.0
2018,5,Eringer,14938.0
2018,6,Eringer,14522.0
2018,7,Eringer,14278.0
2018,8,Eringer,14105.0
2018,9,Eringer,14186.0
2018,10,Eringer,15225.0
2018,11,Eringer,16509.0
2018,12,Eringer,17191.0
2019,1,Eringer,17149.0
2019,2,Eringer,16702.0
2019,3,Eringer,16130.0
2019,4,Eringer,15361.0
2019,5,Eringer,14766.0
2019,6,Eringer,14365.0
2019,7,Eringer,14129.0
2019,8,Eringer,13952.0
2019,9,Eringer,14035.0
2019,10,Eringer,15245.0
2019,11,Eringer,16410.0
2019,12,Eringer,16945.0
2020,1,Eringer,16999.0
2020,2,Eringer,16629.0
2020,3,Eringer,16015.0
2020,4,Eringer,15245.0
2020,5,Eringer,14748.0
2020,6,Eringer,14354.0
2020,7,Eringer,14168.0
2020,8,Eringer,13976.0
2020,9,Eringer,14105.0
2020,10,Eringer,15409.0
2020,11,Eringer,16527.0
2020,12,Eringer,17095.0
2021,1,Eringer,17138.0
2021,2,Eringer,16735.0
2021,3,Eringer,16067.0
2021,4,Eringer,15333.0
2021,5,Eringer,14626.0
2021,6,Eringer,14280.0
2021,7,Eringer,14093.0
2021,8,Eringer,13960.0
2021,9,Eringer,14199.0
2021,10,Eringer,15539.0
2021,11,Eringer,16749.0
2021,12,Eringer,17288.0
2022,1,Eringer,17235.0
2022,2,Eringer,16845.0
2022,3,Eringer,16096.0
2022,4,Eringer,15403.0
2022,5,Eringer,14778.0
2022,6,Eringer,14372.0
2022,7,Eringer,14219.0
2022,8,Eringer,14031.0
2022,9,Eringer,14117.0
2022,10,Eringer,15465.0
2022,11,Eringer,16641.0
2022,12,Eringer,17278.0
2023,1,Eringer,17292.0
2023,2,Eringer,16864.0
2023,3,Eringer,16121.0
2023,4,Eringer,15300.0
2023,5,Eringer,14533.0
2023,6,Eringer,14016.0
2023,7,Eringer,13814.0
2010,1,Evolene,994.0
2010,2,Evolene,1016.0
2010,3,Evolene,995.0
2010,4,Evolene,985.0
2010,5,Evolene,963.0
2010,6,Evolene,939.0
2010,7,Evolene,933.0
2010,8,Evolene,948.0
2010,9,Evolene,941.0
2010,10,Evolene,958.0
2010,11,Evolene,987.0
2010,12,Evolene,998.0
2011,1,Evolene,1014.0
2011,2,Evolene,1009.0
2011,3,Evolene,994.0
2011,4,Evolene,985.0
2011,5,Evolene,933.0
2011,6,Evolene,921.0
2011,7,Evolene,930.0
2011,8,Evolene,941.0
2011,9,Evolene,934.0
2011,10,Evolene,975.0
2011,11,Evolene,1025.0
2011,12,Evolene,1041.0
2012,1,Evolene,1052.0
2012,2,Evolene,1054.0
2012,3,Evolene,1045.0
2012,4,Evolene,1006.0
2012,5,Evolene,988.0
2012,6,Evolene,966.0
2012,7,Evolene,948.0
2012,8,Evolene,944.0
2012,9,Evolene,959.0
2012,10,Evolene,991.0
2012,11,Evolene,1012.0
2012,12,Evolene,1027.0
2013,1,Evolene,1020.0
2013,2,Evolene,1030.0
2013,3,Evolene,1024.0
2013,4,Evolene,993.0
2013,5,Evolene,967.0
2013,6,Evolene,939.0
2013,7,Evolene,932.0
2013,8,Evolene,929.0
2013,9,Evolene,922.0
2013,10,Evolene,955.0
2013,11,Evolene,1001.0
2013,12,Evolene,1023.0
2014,1,Evolene,1031.0
2014,2,Evolene,1016.0
2014,3,Evolene,1014.0
2014,4,Evolene,997.0
2014,5,Evolene,967.0
2014,6,Evolene,932.0
2014,7,Evolene,936.0
2014,8,Evolene,931.0
2014,9,Evolene,930.0
2014,10,Evolene,958.0
2014,11,Evolene,998.0
2014,12,Evolene,1043.0
2015,1,Evolene,1044.0
2015,2,Evolene,1039.0
2015,3,Evolene,1041.0
2015,4,Evolene,1022.0
2015,5,Evolene,987.0
2015,6,Evolene,975.0
2015,7,Evolene,982.0
2015,8,Evolene,985.0
2015,9,Evolene,989.0
2015,10,Evolene,1004.0
2015,11,Evolene,1032.0
2015,12,Evolene,1064.0
2016,1,Evolene,1090.0
2016,2,Evolene,1069.0
2016,3,Evolene,1061.0
2016,4,Evolene,1030.0
2016,5,Evolene,1008.0
2016,6,Evolene,984.0
2016,7,Evolene,982.0
2016,8,Evolene,988.0
2016,9,Evolene,989.0
2016,10,Evolene,1029.0
2016,11,Evolene,1070.0
2016,12,Evolene,1094.0
2017,1,Evolene,1124.0
2017,2,Evolene,1144.0
2017,3,Evolene,1132.0
2017,4,Evolene,1118.0
2017,5,Evolene,1094.0
2017,6,Evolene,1086.0
2017,7,Evolene,1090.0
2017,8,Evolene,1099.0
2017,9,Evolene,1091.0
2017,10,Evolene,1135.0
2017,11,Evolene,1186.0
2017,12,Evolene,1247.0
2018,1,Evolene,1266.0
2018,2,Evolene,1267.0
2018,3,Evolene,1264.0
2018,4,Evolene,1227.0
2018,5,Evolene,1210.0
2018,6,Evolene,1172.0
2018,7,Evolene,1164.0
2018,8,Evolene,1153.0
2018,9,Evolene,1124.0
2018,10,Evolene,1149.0
2018,11,Evolene,1188.0
2018,12,Evolene,1241.0
2019,1,Evolene,1263.0
2019,2,Evolene,1274.0
2019,3,Evolene,1268.0
2019,4,Evolene,1231.0
2019,5,Evolene,1203.0
2019,6,Evolene,1172.0
2019,7,Evolene,1159.0
2019,8,Evolene,1162.0
2019,9,Evolene,1176.0
2019,10,Evolene,1178.0
2019,11,Evolene,1217.0
2019,12,Evolene,1252.0
2020,1,Evolene,1268.0
2020,2,Evolene,1277.0
2020,3,Evolene,1248.0
2020,4,Evolene,1224.0
2020,5,Evolene,1192.0
2020,6,Evolene,1160.0
2020,7,Evolene,1155.0
2020,8,Evolene,1146.0
2020,9,Evolene,1143.0
2020,10,Evolene,1150.0
2020,11,Evolene,1160.0
2020,12,Evolene,1189.0
2021,1,Evolene,1225.0
2021,2,Evolene,1207.0
2021,3,Evolene,1209.0
2021,4,Evolene,1181.0
2021,5,Evolene,1152.0
2021,6,Evolene,1131.0
2021,7,Evolene,1128.0
2021,8,Evolene,1127.0
2021,9,Evolene,1128.0
2021,10,Evolene,1132.0
2021,11,Evolene,1155.0
2021,12,Evolene,1193.0
2022,1,Evolene,1218.0
2022,2,Evolene,1224.0
2022,3,Evolene,1224.0
2022,4,Evolene,1212.0
2022,5,Evolene,1168.0
2022,6,Evolene,1146.0
2022,7,Evolene,1137.0
2022,8,Evolene,1135.0
2022,9,Evolene,1127.0
2022,10,Evolene,1135.0
2022,11,Evolene,1130.0
2022,12,Evolene,1148.0
2023,1,Evolene,1159.0
2023,2,Evolene,1172.0
2023,3,Evolene,1175.0
2023,4,Evolene,1163.0
2023,5,Evolene,1139.0
2023,6,Evolene,1120.0
2023,7,Evolene,1114.0
2010,1,Galloway,6273.0
2010,2,Galloway,6297.0
2010,3,Galloway,6356.0
2010,4,Galloway,6469.0
2010,5,Galloway,6488.0
2010,6,Galloway,6500.0
2010,7,Galloway,6543.0
2010,8,Galloway,6523.0
2010,9,Galloway,6487.0
2010,10,Galloway,6430.0
2010,11,Galloway,6295.0
2010,12,Galloway,6334.0
2011,1,Galloway,6353.0
2011,2,Galloway,6374.0
2011,3,Galloway,6416.0
2011,4,Galloway,6452.0
2011,5,Galloway,6427.0
2011,6,Galloway,6414.0
2011,7,Galloway,6442.0
2011,8,Galloway,6452.0
2011,9,Galloway,6450.0
2011,10,Galloway,6418.0
2011,11,Galloway,6279.0
2011,12,Galloway,6296.0
2012,1,Galloway,6270.0
2012,2,Galloway,6257.0
2012,3,Galloway,6338.0
2012,4,Galloway,6385.0
2012,5,Galloway,6378.0
2012,6,Galloway,6393.0
2012,7,Galloway,6448.0
2012,8,Galloway,6445.0
2012,9,Galloway,6414.0
2012,10,Galloway,6400.0
2012,11,Galloway,6269.0
2012,12,Galloway,6332.0
2013,1,Galloway,6343.0
2013,2,Galloway,6369.0
2013,3,Galloway,6404.0
2013,4,Galloway,6411.0
2013,5,Galloway,6381.0
2013,6,Galloway,6416.0
2013,7,Galloway,6464.0
2013,8,Galloway,6478.0
2013,9,Galloway,6435.0
2013,10,Galloway,6405.0
2013,11,Galloway,6234.0
2013,12,Galloway,6225.0
2014,1,Galloway,6205.0
2014,2,Galloway,6193.0
2014,3,Galloway,6179.0
2014,4,Galloway,6198.0
2014,5,Galloway,6195.0
2014,6,Galloway,6239.0
2014,7,Galloway,6288.0
2014,8,Galloway,6307.0
2014,9,Galloway,6250.0
2014,10,Galloway,6202.0
2014,11,Galloway,6053.0
2014,12,Galloway,6076.0
2015,1,Galloway,6046.0
2015,2,Galloway,6022.0
2015,3,Galloway,6047.0
2015,4,Galloway,6003.0
2015,5,Galloway,6032.0
2015,6,Galloway,6022.0
2015,7,Galloway,6057.0
2015,8,Galloway,6047.0
2015,9,Galloway,6014.0
2015,10,Galloway,5935.0
2015,11,Galloway,5834.0
2015,12,Galloway,5877.0
2016,1,Galloway,5872.0
2016,2,Galloway,5845.0
2016,3,Galloway,5902.0
2016,4,Galloway,5874.0
2016,5,Galloway,5898.0
2016,6,Galloway,5865.0
2016,7,Galloway,5909.0
2016,8,Galloway,5915.0
2016,9,Galloway,5891.0
2016,10,Galloway,5850.0
2016,11,Galloway,5719.0
2016,12,Galloway,5764.0
2017,1,Galloway,5781.0
2017,2,Galloway,5773.0
2017,3,Galloway,5784.0
2017,4,Galloway,5830.0
2017,5,Galloway,5776.0
2017,6,Galloway,5809.0
2017,7,Galloway,5856.0
2017,8,Galloway,5850.0
2017,9,Galloway,5844.0
2017,10,Galloway,5799.0
2017,11,Galloway,5684.0
2017,12,Galloway,5721.0
2018,1,Galloway,5685.0
2018,2,Galloway,5686.0
2018,3,Galloway,5737.0
2018,4,Galloway,5755.0
2018,5,Galloway,5753.0
2018,6,Galloway,5809.0
2018,7,Galloway,5873.0
2018,8,Galloway,5910.0
2018,9,Galloway,5888.0
2018,10,Galloway,5799.0
2018,11,Galloway,5625.0
2018,12,Galloway,5642.0
2019,1,Galloway,5657.0
2019,2,Galloway,5664.0
2019,3,Galloway,5728.0
2019,4,Galloway,5760.0
2019,5,Galloway,5749.0
2019,6,Galloway,5737.0
2019,7,Galloway,5768.0
2019,8,Galloway,5773.0
2019,9,Galloway,5770.0
2019,10,Galloway,5712.0
2019,11,Galloway,5577.0
2019,12,Galloway,5582.0
2020,1,Galloway,5585.0
2020,2,Galloway,5606.0
2020,3,Galloway,5655.0
2020,4,Galloway,5677.0
2020,5,Galloway,5678.0
2020,6,Galloway,5644.0
2020,7,Galloway,5677.0
2020,8,Galloway,5725.0
2020,9,Galloway,5727.0
2020,10,Galloway,5662.0
2020,11,Galloway,5581.0
2020,12,Galloway,5614.0
2021,1,Galloway,5626.0
2021,2,Galloway,5646.0
2021,3,Galloway,5625.0
2021,4,Galloway,5650.0
2021,5,Galloway,5631.0
2021,6,Galloway,5631.0
2021,7,Galloway,5657.0
2021,8,Galloway,5685.0
2021,9,Galloway,5696.0
2021,10,Galloway,5667.0
2021,11,Galloway,5537.0
2021,12,Galloway,5581.0
2022,1,Galloway,5591.0
2022,2,Galloway,5599.0
2022,3,Galloway,5641.0
2022,4,Galloway,5671.0
2022,5,Galloway,5652.0
2022,6,Galloway,5636.0
2022,7,Galloway,5678.0
2022,8,Galloway,5689.0
2022,9,Galloway,5711.0
2022,10,Galloway,5659.0
2022,11,Galloway,5565.0
2022,12,Galloway,5613.0
2023,1,Galloway,5629.0
2023,2,Galloway,5599.0
2023,3,Galloway,5641.0
2023,4,Galloway,5663.0
2023,5,Galloway,5641.0
2023,6,Galloway,5656.0
2023,7,Galloway,5645.0
2010,1,Gasconne,8.0
2010,2,Gasconne,9.0
2010,3,Gasconne,9.0
2010,4,Gasconne,9.0
2010,5,Gasconne,9.0
2010,6,Gasconne,9.0
2010,7,Gasconne,9.0
2010,8,Gasconne,6.0
2010,9,Gasconne,6.0
2010,10,Gasconne,6.0
2010,11,Gasconne,5.0
2010,12,Gasconne,5.0
2011,1,Gasconne,
2011,2,Gasconne,
2011,3,Gasconne,
2011,4,Gasconne,
2011,5,Gasconne,
2011,6,Gasconne,
2011,7,Gasconne,5.0
2011,8,Gasconne,5.0
2011,9,Gasconne,
2011,10,Gasconne,
2011,11,Gasconne,
2011,12,Gasconne,
2012,1,Gasconne,
2012,2,Gasconne,
2012,3,Gasconne,17.0
2012,4,Gasconne,18.0
2012,5,Gasconne,18.0
2012,6,Gasconne,18.0
2012,7,Gasconne,18.0
2012,8,Gasconne,20.0
2012,9,Gasconne,22.0
2012,10,Gasconne,24.0
2012,11,Gasconne,26.0
2012,12,Gasconne,26.0
2013,1,Gasconne,26.0
2013,2,Gasconne,40.0
2013,3,Gasconne,40.0
2013,4,Gasconne,40.0
2013,5,Gasconne,43.0
2013,6,Gasconne,44.0
2013,7,Gasconne,46.0
2013,8,Gasconne,46.0
2013,9,Gasconne,45.0
2013,10,Gasconne,46.0
2013,11,Gasconne,51.0
2013,12,Gasconne,52.0
2014,1,Gasconne,50.0
2014,2,Gasconne,49.0
2014,3,Gasconne,49.0
2014,4,Gasconne,49.0
2014,5,Gasconne,50.0
2014,6,Gasconne,51.0
2014,7,Gasconne,52.0
2014,8,Gasconne,54.0
2014,9,Gasconne,55.0
2014,10,Gasconne,56.0
2014,11,Gasconne,59.0
2014,12,Gasconne,61.0
2015,1,Gasconne,57.0
2015,2,Gasconne,56.0
2015,3,Gasconne,56.0
2015,4,Gasconne,55.0
2015,5,Gasconne,54.0
2015,6,Gasconne,56.0
2015,7,Gasconne,57.0
2015,8,Gasconne,60.0
2015,9,Gasconne,60.0
2015,10,Gasconne,60.0
2015,11,Gasconne,60.0
2015,12,Gasconne,63.0
2016,1,Gasconne,64.0
2016,2,Gasconne,64.0
2016,3,Gasconne,65.0
2016,4,Gasconne,65.0
2016,5,Gasconne,66.0
2016,6,Gasconne,67.0
2016,7,Gasconne,68.0
2016,8,Gasconne,71.0
2016,9,Gasconne,76.0
2016,10,Gasconne,82.0
2016,11,Gasconne,83.0
2016,12,Gasconne,83.0
2017,1,Gasconne,85.0
2017,2,Gasconne,83.0
2017,3,Gasconne,82.0
2017,4,Gasconne,84.0
2017,5,Gasconne,84.0
2017,6,Gasconne,81.0
2017,7,Gasconne,83.0
2017,8,Gasconne,86.0
2017,9,Gasconne,96.0
2017,10,Gasconne,100.0
2017,11,Gasconne,100.0
2017,12,Gasconne,95.0
2018,1,Gasconne,96.0
2018,2,Gasconne,98.0
2018,3,Gasconne,99.0
2018,4,Gasconne,96.0
2018,5,Gasconne,98.0
2018,6,Gasconne,98.0
2018,7,Gasconne,99.0
2018,8,Gasconne,103.0
2018,9,Gasconne,105.0
2018,10,Gasconne,111.0
2018,11,Gasconne,111.0
2018,12,Gasconne,113.0
2019,1,Gasconne,109.0
2019,2,Gasconne,109.0
2019,3,Gasconne,108.0
2019,4,Gasconne,108.0
2019,5,Gasconne,107.0
2019,6,Gasconne,107.0
2019,7,Gasconne,106.0
2019,8,Gasconne,110.0
2019,9,Gasconne,123.0
2019,10,Gasconne,126.0
2019,11,Gasconne,127.0
2019,12,Gasconne,130.0
2020,1,Gasconne,130.0
2020,2,Gasconne,131.0
2020,3,Gasconne,128.0
2020,4,Gasconne,128.0
2020,5,Gasconne,128.0
2020,6,Gasconne,123.0
2020,7,Gasconne,123.0
2020,8,Gasconne,128.0
2020,9,Gasconne,132.0
2020,10,Gasconne,131.0
2020,11,Gasconne,130.0
2020,12,Gasconne,133.0
2021,1,Gasconne,138.0
2021,2,Gasconne,140.0
2021,3,Gasconne,141.0
2021,4,Gasconne,144.0
2021,5,Gasconne,143.0
2021,6,Gasconne,140.0
2021,7,Gasconne,143.0
2021,8,Gasconne,148.0
2021,9,Gasconne,149.0
2021,10,Gasconne,168.0
2021,11,Gasconne,175.0
2021,12,Gasconne,180.0
2022,1,Gasconne,176.0
2022,2,Gasconne,174.0
2022,3,Gasconne,178.0
2022,4,Gasconne,179.0
2022,5,Gasconne,175.0
2022,6,Gasconne,176.0
2022,7,Gasconne,177.0
2022,8,Gasconne,177.0
2022,9,Gasconne,181.0
2022,10,Gasconne,188.0
2022,11,Gasconne,191.0
2022,12,Gasconne,185.0
2023,1,Gasconne,179.0
2023,2,Gasconne,178.0
2023,3,Gasconne,164.0
2023,4,Gasconne,158.0
2023,5,Gasconne,155.0
2023,6,Gasconne,148.0
2023,7,Gasconne,150.0
2010,1,Gelbvieh,11.0
2010,2,Gelbvieh,10.0
2010,3,Gelbvieh,9.0
2010,4,Gelbvieh,10.0
2010,5,Gelbvieh,9.0
2010,6,Gelbvieh,10.0
