year,month,,ad,ae,af,ag,al,am,an,ao,ar,as,at,au,az,ba,be,bg,bj,bl,bm,bo,br,bs,by,ca,cd,cf,cg,ci,cl,cm,cn,co,cr,cu,cv,cy,cz,de,dj,dk,dm,do,dz,ec,ee,eg,es,fi,fj,fr,ga,gb,gd,ge,gf,gg,gh,gi,gl,gm,gn,gp,gr,gt,hk,hn,hr,ht,hu,id,ie,il,in,ir,is,it,je,jo,jp,ke,kh,kn,ko,kr,kw,ky,kz,lb,lk,lt,lu,lv,ly,ma,mc,md,me,mf,mg,mk,ml,mm,mn,mq,mt,mu,mw,mx,my,mz,na,ng,ni,nl,no,np,nz,om,pa,pe,pf,ph,pk,pl,pr,pt,py,qa,re,ro,rs,ru,rw,sa,sc,sd,se,sg,si,sk,sn,sv,sz,tc,td,tg,th,tn,tr,tt,tv,tw,tz,ua,ug,us,uy,uz,ve,vg,vi,vn,za,zm,zw
2021,7,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,17,0.0,0.0,,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,108,0.0,,0.0,,0.0,,,,27.0,,0.0,74,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,8.0,0.0,,,0.0,0.0,0.0,44,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,0.0,80,0.0,0.0,0.0,,8.0,5.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2021,8,51.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,122,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,0.0,71,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,6.0,0.0,,,0.0,0.0,0.0,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,,0.0,,0.0,0.0,0.0,0.0,,,6.0,0.0,72,0.0,0.0,0.0,,7.0,19.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0,0.0,0.0,,0.0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,9,77.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,110,0.0,,0.0,,0.0,0.0,0.0,0.0,17.0,,0.0,63,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,41,,0.0,0.0,5.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0,0.0,0.0,,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,10,49.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,,0.0,,5.0,,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,82,0.0,,0.0,0.0,0.0,0.0,0.0,,20.0,,0.0,69,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,0.0,,0.0,11.0,0.0,0.0,0.0,,0.0,0.0,37,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,33,0.0,0.0,0.0,,7.0,,0.0,0.0,0.0,0.0,,,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
2021,11,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,47,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,6.0,0.0,,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,42,,0.0,0.0,0.0,6.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,0,0.0,,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,12,53.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,0.0,,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,116,0.0,,,,0.0,,0.0,0.0,38.0,,0.0,137,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,5.0,0.0,,,,0.0,0.0,49,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,,,0.0,,0.0,8.0,0.0,91,0.0,0.0,0.0,6.0,10.0,,0.0,0.0,0.0,0.0,8.0,,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0,0.0,0.0,,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2022,1,39.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,86,0.0,,,,0.0,0.0,0.0,0.0,18.0,0.0,0.0,64,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,39,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2022,2,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,69,0.0,,0.0,,0.0,0.0,0.0,0.0,21.0,5.0,0.0,63,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,8.0,0.0,,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,6.0,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13,0.0,0.0,,6.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,5.0,99,0.0,,0.0,,0.0,0.0,0.0,,18.0,5.0,0.0,93,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,15.0,0.0,,0.0,,0.0,0.0,59,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,63,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0,13.0,,0.0,0.0,0.0,0.0,,,0.0,0.0
2022,4,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,,,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,85,0.0,,0.0,0.0,0.0,0.0,0.0,,39.0,0.0,0.0,61,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,53,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,40,0.0,0.0,0.0,10.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,0.0,0,0.0,0.0,,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2022,5,8.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,19,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,80,0.0,,0.0,,0.0,0.0,0.0,0.0,24.0,0.0,0.0,60,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,32,0.0,0.0,0.0,5.0,11.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,0.0,0.0,,0.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,6,8.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,28,,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,100,0.0,,0.0,0.0,0.0,,,,39.0,,0.0,84,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,63,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,,,,0.0,0.0,7.0,0.0,61,,0.0,0.0,,7.0,,0.0,0.0,0.0,0.0,5.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0,0.0,0.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2022,7,9.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,27,,0.0,5.0,6.0,0.0,0.0,0.0,0.0,,9.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,112,0.0,6.0,0.0,,,0.0,0.0,,47.0,,0.0,78,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,28.0,0.0,,,0.0,0.0,0.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,115,,0.0,,,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,0.0,0.0,6.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2022,8,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,25,0.0,0.0,,7.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,133,0.0,,0.0,,0.0,0.0,0.0,0.0,24.0,,0.0,84,0.0,16.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,,0.0,,,0.0,67,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,0.0,76,0.0,0.0,0.0,6.0,12.0,,0.0,0.0,0.0,0.0,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0,0.0,0.0,7.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2022,9,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14,,0.0,0.0,6.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,113,0.0,,0.0,,0.0,0.0,0.0,0.0,45.0,,0.0,77,0.0,16.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,6.0,0.0,9.0,0.0,0.0,0.0,,0.0,,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,,0.0,0.0,,0.0,0.0,0.0,8.0,0.0,51,,,0.0,7.0,11.0,0.0,0.0,,0.0,0.0,8.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,0.0,0,0.0,0.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,10,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,,,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,88,0.0,,0.0,0.0,0.0,0.0,0.0,,34.0,,0.0,74,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,,,0.0,,0.0,0.0,55,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,41,0.0,0.0,0.0,,11.0,,0.0,0.0,0.0,0.0,7.0,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,0,0.0,,13.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2022,11,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,68,0.0,,0.0,,0.0,,0.0,0.0,25.0,,0.0,65,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,31,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.0,,0.0,0.0,,,0.0,0.0,0.0,0.0
2022,12,5.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,17,,0.0,,11.0,,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,115,0.0,,0.0,,0.0,0.0,0.0,0.0,36.0,,0.0,91,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,,,0.0,,0.0,,70,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,10.0,0.0,96,0.0,0.0,0.0,,11.0,,0.0,0.0,0.0,0.0,,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0,0.0,,,,14.0,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
2023,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14,,0.0,5.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,89,0.0,5.0,0.0,,0.0,0.0,0.0,,25.0,0.0,0.0,75,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,5.0,0.0,,0.0,0.0,0.0,,0.0,0.0,39,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,41,0.0,0.0,0.0,0.0,9.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,0.0,133,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,6.0,0.0,,0.0,0.0,0.0,,41,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,0.0,27,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,3,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,13,5.0,0.0,,6.0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,75,0.0,,0.0,0.0,0.0,0.0,,,31.0,,0.0,72,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.0,,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,48,,0.0,0.0,6.0,5.0,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0,0.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13,,0.0,5.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,0.0,51,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,7.0,,,0.0,,,0.0,34,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,46,,0.0,0.0,,7.0,,0.0,,0.0,0.0,,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,5.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,11,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,6.0,75,0.0,,0.0,,0.0,0.0,0.0,0.0,23.0,6.0,0.0,50,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,7.0,0.0,,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,26,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
