commune,count,count_per_surfacekm2,count_per100_inhabitants,top5breeds,top5names
Lauerz,58.0,6.3,5.1,Kreuzung  18,
Ronco sopra Ascona,60.0,12.0,10.9,"Kreuzung  19, Labrador Retriever  5",
Ursenbach,139.0,15.2,15.8,"Kreuzung  37, Zwergspitz / Pomeranian  15, Chihuahueno  12, Berner Sennenhund  7, Labrador Retriever  6",
Braunau,97.0,10.6,12.1,"Kreuzung  27, Deutscher Schaferhund  7, Chihuahueno  6, Appenzeller Sennenhund  5",
Oberlangenegg,41.0,4.5,8.5,"Kreuzung  10, Border Collie  6",
Vendlincourt,115.0,12.6,20.5,"Kreuzung  23, Yorkshire Terrier  6, Australian Shepherd  5, Berner Sennenhund  5, Golden Retriever  5",
Bachs,95.0,10.4,15.5,"Kreuzung  19, Border Collie  12, Chien de Berger Belge  6, Labrador Retriever  6, Australian Shepherd  5, Jack Russell Terrier  5",
Heitenried,106.0,11.6,7.6,"Kreuzung  30, Labrador Retriever  8, Chihuahueno  5",
Sulgen,251.0,27.5,6.3,"Kreuzung  66, Labrador Retriever  12, Zwergpudel  11, Deutscher Schaferhund  8, Beagle  7, Border Collie  7, Franzosische Bulldogge  7",
Saillon,226.0,16.4,8.0,"Kreuzung  36, Yorkshire Terrier  15, Chihuahueno  12, Border Collie  11, Franzosische Bulldogge  11",
Roches (BE),43.0,4.7,22.6,"Kreuzung  15, Berner Sennenhund  6",
Eglisau,344.0,38.0,6.3,"Kreuzung  89, Labrador Retriever  19, Chihuahueno  14, Zwergpudel  14, Maltese  13","Luna  7, Balu  5"
Ballaigues,144.0,15.9,12.6,"Kreuzung  24, Siberian Husky  12, Chihuahueno  6, Jack Russell Terrier  6, Yorkshire Terrier  6",
Kirchberg (BE),357.0,39.4,6.0,"Kreuzung  81, Labrador Retriever  26, Berner Sennenhund  24, Border Collie  10, Chihuahueno  10",
Champvent,73.0,8.1,10.5,"Kreuzung  15, Chihuahueno  6, Franzosische Bulldogge  5",
Bassersdorf,516.0,57.1,4.3,"Kreuzung  134, Chihuahueno  23, Labrador Retriever  23, Zwergpudel  22, Zwergspitz / Pomeranian  16","Luna  11, Gina  5"
Boncourt,231.0,25.6,19.3,"Kreuzung  43, Chihuahueno  12, Deutscher Boxer  12, Ratier du Jura  11, North American Shepherd  10, Yorkshire Terrier  10",
Würenlos,437.0,48.4,6.7,"Kreuzung  125, Labrador Retriever  22, Chihuahueno  21, Yorkshire Terrier  13, Golden Retriever  12","Luna  9, Lucy  5"
Donneloye,142.0,15.8,17.1,"Kreuzung  20, Irish Wolfhound  17, Yorkshire Terrier  6, Franzosische Bulldogge  5",
Eschen,294.0,28.3,6.5,"Kreuzung  89, Chihuahueno  17, Golden Retriever  13, Labrador Retriever  12, Maltese  12",Luna  6
Herrliberg,494.0,54.9,7.5,"Kreuzung  106, Labrador Retriever  35, Zwergpudel  34, Golden Retriever  21, Franzosische Bulldogge  15",Luna  5
Grandfontaine,74.0,8.2,19.1,"Kreuzung  22, Jack Russell Terrier  5",
Vuarrens,90.0,10.0,8.5,"Kreuzung  14, Jack Russell Terrier  8, Yorkshire Terrier  6, Australian Shepherd  5",
Zuzwil (SG),342.0,38.1,7.1,"Kreuzung  84, Zwergpudel  16, Chihuahueno  15, Border Collie  14, Labrador Retriever  14","Lucy  6, Gina  5"
Schlatt (ZH),70.0,7.8,9.0,Kreuzung  30,
Rheinau,130.0,14.5,10.1,"Kreuzung  31, Chihuahueno  8, Border Collie  6, Deutscher Schaferhund  5, Yorkshire Terrier  5, Zwerg-Dachshund  5",
Wil (ZH),115.0,12.9,7.7,"Kreuzung  24, Yorkshire Terrier  13, Deutscher Schaferhund  8, Labrador Retriever  8, Berner Sennenhund  7",
Staffelbach,144.0,16.1,11.0,"Kreuzung  27, Franzosische Bulldogge  12, Labrador Retriever  10, Border Collie  7, Chihuahueno  6, Deutscher Schaferhund  6",
Mézières (FR),126.0,14.1,11.9,"Kreuzung  26, Jack Russell Terrier  11, Appenzeller Sennenhund  9, Australian Shepherd  7, Yorkshire Terrier  6",
Saint-Blaise,220.0,24.8,6.8,"Kreuzung  35, Chihuahueno  20, Labrador Retriever  15, Yorkshire Terrier  13, Australian Shepherd  11, Jack Russell Terrier  11",Luna  7
Eggersriet,176.0,19.8,7.5,"Kreuzung  48, Labrador Retriever  9, Appenzeller Sennenhund  7, Zwergpudel  7, Berner Sennenhund  6",
Sissach,309.0,34.7,4.6,"Kreuzung  69, Labrador Retriever  21, Chihuahueno  16, Zwergpudel  14, Golden Retriever  11",
Allschwil,1144.0,128.7,5.4,"Kreuzung  281, Labrador Retriever  154, Chihuahueno  50, Zwerg-Dachshund  31, Zwergspitz / Pomeranian  28","Luna  16, Mia  9, Lucy  7, Kira  6, Leo  6, Lucky  6, Milo  6, Nala  6, Paco  6, Sina  6"
Häggenschwil,90.0,9.9,6.5,"Kreuzung  32, Appenzeller Sennenhund  7, Chien de Berger Belge  6",
Lengwil,188.0,21.1,10.9,"Kreuzung  53, Franzosische Bulldogge  12, Labrador Retriever  8, Zwergpudel  8, Bichon Havanais  7",
Kölliken,473.0,53.2,10.4,"Kreuzung  128, Zwergpudel  24, Chihuahueno  22, Franzosische Bulldogge  14, Labrador Retriever  12",Luna  8
Romanshorn,669.0,76.6,5.9,"Kreuzung  186, Chihuahueno  36, Zwergpudel  34, Labrador Retriever  32, Franzosische Bulldogge  28","Luna  11, Emma  6, Leo  6, Gina  5"
Unterkulm,325.0,36.6,9.7,"Kreuzung  93, Chihuahueno  12, Bolonka Zwetna  11, Jack Russell Terrier  11, Labrador Retriever  11, Zwergspitz / Pomeranian  11",Luna  5
Ringgenberg (BE),139.0,15.7,5.4,"Kreuzung  40, Labrador Retriever  6, Chihuahueno  5, Jack Russell Terrier  5",
Belfaux,220.0,24.8,6.6,"Kreuzung  22, Bichon Havanais  18, Chihuahueno  17, Zwergspitz / Pomeranian  14, Labrador Retriever  13",
Erlinsbach (SO),263.0,29.7,7.4,"Kreuzung  67, Labrador Retriever  12, Chihuahueno  11, Basenji  10, Bolonka Zwetna  8, Deutscher Boxer  8, Franzosische Bulldogge  8, Jack Russell Terrier  8",
Crans (VD),249.0,57.8,10.7,"Kreuzung  43, Labrador Retriever  15, Yorkshire Terrier  11, Golden Retriever  10, Franzosische Bulldogge  9",
Milvignes,618.0,70.3,6.8,"Kreuzung  108, Chihuahueno  42, Jack Russell Terrier  33, Yorkshire Terrier  27, Border Collie  22, Labrador Retriever  22","Luna  9, Django  5"
Buus,133.0,15.0,12.3,"Kreuzung  49, Labrador Retriever  8, Chihuahueno  5, Zwergpudel  5",
Minusio,599.0,102.2,8.1,"Kreuzung  159, Chihuahueno  29, Yorkshire Terrier  28, Labrador Retriever  20, Maltese  20","Kira  10, Luna  9, Kyra  5, Lucy  5, Mia  5"
Münchenbuchsee,447.0,50.7,4.4,"Kreuzung  119, Chihuahueno  29, Chien de Berger Belge  26, Labrador Retriever  23, Franzosische Bulldogge  17",Rocky  7
Steckborn,308.0,35.1,8.0,"Kreuzung  86, Chihuahueno  18, Zwergpudel  16, Labrador Retriever  13, Chien de Berger Belge  8, Deutscher Schaferhund  8, Franzosische Bulldogge  8",
Grüningen,292.0,33.2,7.9,"Kreuzung  91, Franzosische Bulldogge  13, Jack Russell Terrier  11, Bolonka Zwetna  10, Chihuahueno  10, Deutscher Schaferhund  10",Luna  6
Hofstetten bei Brienz,40.0,4.6,7.5,Kreuzung  11,
Gansingen,122.0,13.9,11.4,"Kreuzung  38, Lagotto Romagnolo  10, Chihuahueno  7, Zwergpudel  6, Berner Sennenhund  5",
Anières,298.0,77.4,12.5,"Kreuzung  37, Golden Retriever  15, Jack Russell Terrier  14, Yorkshire Terrier  12, Chihuahueno  11, Labrador Retriever  11",
Ballwil,137.0,15.6,5.1,"Kreuzung  36, Labrador Retriever  12, Zwergspitz / Pomeranian  6, Lagotto Romagnolo  5, Yorkshire Terrier  5",
Rüttenen,128.0,14.6,8.6,"Kreuzung  38, Labrador Retriever  7, Chien de Berger Belge  6, Chihuahueno  5, Zwergpudel  5",
Müllheim,330.0,37.8,11.0,"Kreuzung  81, Chihuahueno  29, Labrador Retriever  15, Deutscher Schaferhund  12, Franzosische Bulldogge  11",
Sorens,105.0,12.1,9.5,"Kreuzung  14, Border Collie  6, Australian Shepherd  5, Chihuahueno  5, Yorkshire Terrier  5",
Langnau am Albis,459.0,52.9,5.8,"Kreuzung  111, Labrador Retriever  29, Chihuahueno  26, Zwergpudel  23, Zwergspitz / Pomeranian  19",
Root,306.0,35.4,5.7,"Kreuzung  65, Chihuahueno  21, Zwergspitz / Pomeranian  15, Franzosische Bulldogge  13, Labrador Retriever  13, Zwergpudel  13",Milow  5
Schmiedrued,189.0,21.8,16.3,"Kreuzung  64, Border Collie  15, Chihuahueno  14, Zwergpudel  9, Alaskan Malamute  7",
Aristau,139.0,16.1,9.2,"Kreuzung  27, Chihuahueno  11, Labrador Retriever  8, Border Collie  6, Australian Shepherd  5",
Lommis,140.0,16.3,11.3,"Kreuzung  41, Chihuahueno  8, Deutscher Schaferhund  7, Jack Russell Terrier  5, Labrador Retriever  5",
Dardagny,189.0,22.0,10.2,"Kreuzung  38, Chihuahueno  10, Labrador Retriever  8, English Cocker Spaniel  7, Jack Russell Terrier  7",
Spreitenbach,458.0,53.3,3.8,"Kreuzung  97, Chihuahueno  38, Zwergspitz / Pomeranian  36, Franzosische Bulldogge  30, Yorkshire Terrier  24","Luna  7, Coco  5, Mia  5"
Stäfa,673.0,78.3,4.6,"Kreuzung  172, Labrador Retriever  40, Zwergpudel  30, Bolonka Zwetna  18, Chihuahueno  16, Jack Russell Terrier  16, West Highland White Terrier  16, Zwergspitz / Pomeranian  16","Luna  6, Kira  5, Lucky  5, Milo  5"
Kestenholz,121.0,14.1,6.5,"Kreuzung  29, Zwergpudel  8, Labrador Retriever  6, Chihuahueno  5",
Cressier (NE),119.0,13.9,6.3,"Kreuzung  21, Chihuahueno  9, Yorkshire Terrier  9, Franzosische Bulldogge  5",
Perrefitte,65.0,7.6,13.5,"Zwergspitz / Pomeranian  11, Kreuzung  9, Chihuahueno  6",
Vevey,1153.0,480.4,5.8,"Kreuzung  182, Chihuahueno  93, Yorkshire Terrier  92, Franzosische Bulldogge  42, Labrador Retriever  39","Luna  20, Nina  13, Rocky  9, Lola  8, Maya  6, Snoopy  6"
Auw,172.0,20.1,7.8,"Kreuzung  47, Bolonka Zwetna  10, Jack Russell Terrier  9, Labrador Retriever  6, Bichon Havanais  5, Nova Scotia Duck Tolling Retriever  5, Yorkshire Terrier  5",
Mörel-Filet,91.0,10.6,12.9,"Kreuzung  28, Border Collie  10, Chihuahueno  7",
Kienberg,91.0,10.7,18.1,"Kreuzung  37, Labrador Retriever  7, Chihuahueno  6",
Arogno,134.0,15.8,13.6,"Kreuzung  58, Border Collie  5",Luna  6
Corcelles-près-Concise,36.0,8.9,8.6,"Kreuzung  9, Jack Russell Terrier  5",
Metzerlen-Mariastein,127.0,15.0,13.5,"Kreuzung  33, Chihuahueno  10, Chien de Berger Belge  6, Deutscher Schaferhund  6, Jack Russell Terrier  6, Zwergspitz / Pomeranian  6",
Bonvillars,33.0,4.4,6.7,Kreuzung  6,
Assens,145.0,17.1,8.7,"Kreuzung  21, Border Collie  12, Chihuahueno  8, Jack Russell Terrier  8, Australian Shepherd  6, Yorkshire Terrier  6",
Oberbipp,185.0,21.9,10.6,"Kreuzung  49, Chihuahueno  14, Border Collie  8, Labrador Retriever  7, Deutscher Schaferhund  6",
Ballens,52.0,6.2,9.3,Kreuzung  9,
Lupfig,215.0,25.4,6.8,"Kreuzung  52, Jack Russell Terrier  13, Zwergspitz / Pomeranian  11, Chihuahueno  10, Labrador Retriever  10",
Seehof,20.0,2.4,35.7,Kreuzung  9,
Madulain,18.0,1.1,8.7,Kreuzung  5,
Freienstein-Teufen,165.0,19.6,6.9,"Kreuzung  46, Labrador Retriever  8, Bolonka Zwetna  6, Zwerg-Dachshund  6",
Zuzgen,75.0,8.9,8.5,"Kreuzung  22, Riesenschnauzer  7, Bichon Havanais  5, Labrador Retriever  5",
Stüsslingen,150.0,17.9,12.3,"Kreuzung  38, Zwerg-Dachshund  8, Jack Russell Terrier  7, Chihuahueno  6, Labrador Retriever  6",
Cadenazzo,325.0,38.8,10.8,"Kreuzung  77, Chihuahueno  32, Zwergspitz / Pomeranian  12, Franzosische Bulldogge  11, Yorkshire Terrier  11",Stella  5
Obersiggenthal,323.0,38.6,3.7,"Kreuzung  83, Chihuahueno  15, Labrador Retriever  15, Yorkshire Terrier  12, Zwergpudel  12",
Pieterlen,395.0,47.3,8.3,"Kreuzung  81, Labrador Retriever  27, Franzosische Bulldogge  24, Chihuahueno  17, Yorkshire Terrier  16",
Hochwald,160.0,19.2,12.5,"Kreuzung  43, Golden Retriever  6, Yorkshire Terrier  6, Australian Shepherd  5, Parson Russell Terrier  5",
Waldenburg,153.0,18.4,13.5,"Kreuzung  51, Chihuahueno  8, Galgo Espanol  6, Deutscher Schaferhund  5, Dogue de Bordeaux  5, Englische Bulldogge  5",
Marsens,152.0,19.4,7.5,"Kreuzung  23, Chihuahueno  19, Labrador Retriever  11, Yorkshire Terrier  8, Jack Russell Terrier  7",
Sarmenstorf,262.0,31.6,9.0,"Kreuzung  64, Labrador Retriever  35, Border Collie  12, Chihuahueno  11, Bichon Havanais  8, Zwergpudel  8",Charly  5
Cossonay,340.0,41.1,8.1,"Kreuzung  52, Chihuahueno  28, Jack Russell Terrier  20, Yorkshire Terrier  19, Australian Shepherd  11, Chien de Berger Belge  11",Nala  5
Wikon,139.0,16.8,9.3,"Kreuzung  21, Labrador Retriever  9, Australian Shepherd  7, Zwergspitz / Pomeranian  6, Bolonka Zwetna  5, Border Collie  5, Chihuahueno  5, Jack Russell Terrier  5",Bella  6
Untersiggenthal,399.0,48.2,5.5,"Kreuzung  98, Chihuahueno  20, Labrador Retriever  19, Deutscher Schaferhund  14, Zwergspitz / Pomeranian  13",Bailey  5
Bargen (SH),43.0,5.2,13.4,Kreuzung  14,
Schneisingen,137.0,16.6,9.2,"Kreuzung  36, Border Collie  5, Chien de Berger Belge  5, Chihuahueno  5",
Brugg,624.0,75.6,4.9,"Kreuzung  153, Chihuahueno  46, Labrador Retriever  33, Zwergpudel  25, Franzosische Bulldogge  22","Luna  7, Rocky  6, Kira  5"
Oberglatt,430.0,52.1,5.8,"Kreuzung  112, Franzosische Bulldogge  23, Labrador Retriever  21, Zwergspitz / Pomeranian  20, Chihuahueno  16, Maltese  16",
Reconvilier,213.0,25.8,8.9,"Kreuzung  36, Chihuahueno  20, Berner Sennenhund  13, Jack Russell Terrier  13, Yorkshire Terrier  13",
Grandval,49.0,5.9,12.6,Kreuzung  13,
Courtedoux,87.0,10.6,11.5,"Kreuzung  13, Jack Russell Terrier  9, Yorkshire Terrier  8, Berner Sennenhund  5, Shih Tzu  5",
Warth-Weiningen,74.0,9.0,5.4,"Kreuzung  16, Franzosische Bulldogge  5",
Oberhof,66.0,8.0,11.6,"Kreuzung  19, Zwergpudel  5",
Speicher,235.0,28.7,5.3,"Kreuzung  69, Appenzeller Sennenhund  15, Franzosische Bulldogge  9, Labrador Retriever  9, Border Collie  7",
Turtmann-Unterems,109.0,2.6,10.0,"Kreuzung  16, Zwergspitz / Pomeranian  11, Border Collie  8, Labrador Retriever  5, Maltese  5",
Läufelfingen,127.0,15.6,10.0,"Kreuzung  26, Franzosische Bulldogge  10, Golden Retriever  7, Chihuahueno  6, English Cocker Spaniel  5",
Küblis,66.0,8.1,7.4,"Kreuzung  24, Border Collie  5",
Hagenbuch,120.0,14.8,11.0,"Kreuzung  33, Golden Retriever  8, Labrador Retriever  6",
Saint-Livres,73.0,9.0,10.7,"Kreuzung  25, Jack Russell Terrier  6",
Founex,425.0,88.7,11.0,"Kreuzung  44, Labrador Retriever  42, Golden Retriever  19, Chihuahueno  16, English Cocker Spaniel  16",
Winkel,340.0,41.9,7.3,"Kreuzung  82, Zwergspitz / Pomeranian  22, Chihuahueno  19, Labrador Retriever  18, Deutscher Schaferhund  12, Yorkshire Terrier  12",
Movelier,123.0,15.2,29.6,"Kreuzung  30, Berner Sennenhund  17, Border Collie  9, Australian Shepherd  7, Appenzeller Sennenhund  6",
Elsau,296.0,36.7,8.1,"Kreuzung  133, Chihuahueno  11, Golden Retriever  8, Labrador Retriever  8, Franzosische Bulldogge  7, Yorkshire Terrier  7, Zwergpinscher / Rehpinscher  7, Zwergspitz / Pomeranian  7",
Fischbach,64.0,8.0,9.1,Kreuzung  33,
Reitnau,151.0,18.8,9.9,"Kreuzung  47, Border Collie  7, Deutscher Schaferhund  6",
Hohentannen,131.0,16.4,21.4,"Kreuzung  20, Chihuahueno  9, Shetland Sheepdog (Sheltie)  9, Zwergpudel  6, Deutscher Schaferhund  5, Zwergspitz / Pomeranian  5",
Neuhausen am Rheinfall,439.0,54.9,4.2,"Kreuzung  125, Chihuahueno  31, Maltese  18, Franzosische Bulldogge  17, Yorkshire Terrier  17","Bella  9, Luna  5, Rocky  5"
Dägerlen,89.0,11.2,8.6,"Kreuzung  19, Border Collie  10, Labrador Retriever  8, Parson Russell Terrier  5",
Céligny,137.0,29.4,17.3,"Rhodesian Ridgeback  19, Kreuzung  15, Border Collie  9, Chihuahueno  7, Khalag Tazi (Afghanischer Wustenhund)  7, Labrador Retriever  7",
Corcelles-le-Jorat,103.0,13.0,22.8,"Bichon Havanais  16, Kreuzung  15, Bolognese  11, Appenzeller Sennenhund  5, Yorkshire Terrier  5",
Aarberg,275.0,34.7,5.9,"Kreuzung  70, Chihuahueno  20, Jack Russell Terrier  11, Labrador Retriever  9, English Cocker Spaniel  7",Sina  6
Neuheim,179.0,22.6,8.0,"Kreuzung  52, Labrador Retriever  9, Australian Kelpie  8, Chihuahueno  6, Golden Retriever  6",
Wangen-Brüttisellen,372.0,47.0,4.6,"Kreuzung  76, Chihuahueno  31, Zwergspitz / Pomeranian  20, Labrador Retriever  16, Franzosische Bulldogge  14","Luna  7, Gina  5"
Kappel am Albis,100.0,12.6,8.0,"Kreuzung  29, Zwergpudel  5",
Aeugst am Albis,208.0,26.3,10.3,"Kreuzung  59, Chihuahueno  11, Labrador Retriever  10, Zwergpudel  8, Golden Retriever  7",
Zeglingen,46.0,5.8,9.3,Kreuzung  16,
Hemishofen,47.0,6.0,10.0,"Kreuzung  10, Labrador Retriever  5",
Saint-Aubin (FR),156.0,19.8,8.3,"Kreuzung  32, Chihuahueno  14, Australian Shepherd  11, Jack Russell Terrier  9, Labrador Retriever  7",
Oberwil (BL),612.0,77.6,5.5,"Kreuzung  159, Labrador Retriever  43, Chihuahueno  24, Zwergpudel  23, Golden Retriever  22",Luna  5
Walterswil (BE),72.0,9.1,13.3,"Kreuzung  30, Siberian Husky  9",
Remigen,91.0,11.6,6.9,"Kreuzung  20, Labrador Retriever  7, Australian Shepherd  5",
Bargen (BE),67.0,8.5,6.4,"Kreuzung  18, Labrador Retriever  5",
Saulcy,49.0,6.2,19.2,"Kreuzung  12, Border Collie  5",
Fontaines-sur-Grandson,35.0,4.5,16.0,Kreuzung  5,
Zollikon,745.0,94.9,5.6,"Kreuzung  191, Labrador Retriever  40, Zwergpudel  34, Zwerg-Dachshund  25, Yorkshire Terrier  19","Luna  9, Bella  5, Charlie  5, Coco  5, Gina  5"
Gals,106.0,13.5,12.8,"Kreuzung  19, Jack Russell Terrier  8, Chien de Berger Belge  6, Golden Retriever  6",
Roggwil (BE),406.0,51.8,9.7,"Kreuzung  111, Chien de Berger Belge  22, Labrador Retriever  19, Chihuahueno  13, Deutscher Schaferhund  11, Jack Russell Terrier  11, Yorkshire Terrier  11, Zwergspitz / Pomeranian  11","Rocky  9, Luna  5"
Ziefen,122.0,15.6,7.5,"Kreuzung  35, Zwergpudel  9, Labrador Retriever  5, Pug  5",
Ferenbalm,143.0,15.7,11.8,"Kreuzung  44, Labrador Retriever  10, Chihuahueno  9, Bichon Havanais  7, Berner Sennenhund  5, Chien de Berger Belge  5",
Münchwilen (TG),444.0,56.9,7.6,"Kreuzung  116, Chihuahueno  31, Zwergspitz / Pomeranian  18, Siberian Husky  15, Labrador Retriever  14",Kira  5
Lüsslingen-Nennigkofen,88.0,11.3,8.0,"Kreuzung  22, Golden Retriever  10, Galgo Espanol  5",
Gerzensee,146.0,18.7,11.8,"Kreuzung  37, Franzosische Bulldogge  19, Australian Shepherd  7, Border Collie  5, Chien de Berger Belge  5",
Birmenstorf (AG),180.0,23.1,6.1,"Kreuzung  39, Labrador Retriever  14, Chihuahueno  9, Yorkshire Terrier  7, Zwerg-Dachshund  6, Zwergspitz / Pomeranian  6",Kira  5
Fahy,114.0,14.7,32.9,"Kreuzung  26, Tibetan Terrier  18, Ratier du Jura  8, Jack Russell Terrier  5",
Adliswil,820.0,105.5,4.3,"Kreuzung  259, Labrador Retriever  50, Chihuahueno  31, Yorkshire Terrier  30, Franzosische Bulldogge  20, Golden Retriever  20, Jack Russell Terrier  20, Zwergspitz / Pomeranian  20","Luna  11, Jack  8, Nala  8, Leo  6, Bella  5, Bobby  5, Charlie  5, Rocky  5"
Gilly,101.0,13.0,7.1,"Kreuzung  14, Australian Shepherd  5, Deutscher Schaferhund  5, Franzosische Bulldogge  5, West Highland White Terrier  5, Yorkshire Terrier  5",
Riaz,193.0,24.9,6.9,"Kreuzung  33, Chihuahueno  20, Jack Russell Terrier  12, Border Collie  10, Yorkshire Terrier  10",
Holderbank (SO),91.0,11.7,12.9,"Kreuzung  30, Deutscher Schaferhund  8, Chihuahueno  7",
Hägglingen,209.0,27.0,8.6,"Kreuzung  56, Border Collie  11, Chihuahueno  10, Labrador Retriever  10, Deutscher Schaferhund  9",Luna  5
Marly,468.0,60.6,5.7,"Kreuzung  72, Chihuahueno  33, Zwergspitz / Pomeranian  27, Yorkshire Terrier  20, Franzosische Bulldogge  17","Luna  6, Nala  6"
Schenkon,186.0,27.6,6.1,"Kreuzung  45, Franzosische Bulldogge  8, Labrador Retriever  8, Bichon Havanais  7, Jack Russell Terrier  6, Lagotto Romagnolo  6",Nala  5
Riva San Vitale,320.0,52.9,12.2,"Kreuzung  110, Chihuahueno  18, Golden Retriever  16, Zwergpudel  15, Yorkshire Terrier  14",Luna  5
Bursinel,56.0,31.5,11.4,Kreuzung  5,
La Sarraz,200.0,26.0,7.7,"Kreuzung  33, Jack Russell Terrier  17, Franzosische Bulldogge  14, Border Collie  12, Chihuahueno  7",
Altikon,62.0,8.1,8.8,"Kreuzung  21, Labrador Retriever  5",
Vernier,2303.0,299.5,6.6,"Kreuzung  473, Chihuahueno  201, Yorkshire Terrier  183, Staffordshire Bull Terrier  122, Jack Russell Terrier  110","Luna  43, Lucky  25, Rocky  20, Cookie  17, Maya  17"
Raperswilen,80.0,10.4,19.2,"Kreuzung  26, Border Collie  5, Rottweiler  5",
Matzingen,267.0,34.8,8.8,"Kreuzung  70, Zwergpudel  15, Chihuahueno  14, Border Collie  11, Franzosische Bulldogge  10, Zwergspitz / Pomeranian  10",
Therwil,640.0,83.6,6.4,"Kreuzung  168, Labrador Retriever  37, Chihuahueno  28, Jack Russell Terrier  24, Bolonka Zwetna  18","Luna  6, Nala  6, Charly  5, Lucky  5, Mia  5, Rocky  5"
Villarzel,124.0,16.2,26.0,"Kreuzung  26, Yorkshire Terrier  16, Deutscher Boxer  12, Chihuahueno  7, Maltese  6",
Attiswil,188.0,24.6,12.3,"Kreuzung  51, Bolonka Zwetna  9, Australian Shepherd  8, Chihuahueno  7, Jack Russell Terrier  6, Siberian Husky  6",Luna  5
Agarn,69.0,9.0,9.8,"Kreuzung  16, Siberian Husky  10, Jack Russell Terrier  5",
Corseaux,125.0,116.8,5.4,"Kreuzung  13, Shih Tzu  10, Yorkshire Terrier  9, Golden Retriever  8, Zwerg-Dachshund  8",
Büsingen am Hochrhein,0.0,0.0,0.0,,
Muri bei Bern,605.0,79.3,4.6,"Kreuzung  119, Labrador Retriever  41, Zwergpudel  31, Zwerg-Dachshund  20, Lagotto Romagnolo  18","Nala  8, Coco  6"
Arnex-sur-Orbe,56.0,7.3,8.8,Kreuzung  6,
Brienzwiler,47.0,2.7,9.8,Kreuzung  13,
Deitingen,144.0,18.9,6.5,"Kreuzung  42, Chihuahueno  10, Labrador Retriever  7, Afghan Hound  5",
Trimbach,296.0,38.9,4.5,"Kreuzung  90, Zwergspitz / Pomeranian  19, Chihuahueno  16, Franzosische Bulldogge  12, Jack Russell Terrier  10","Luna  6, Balu  5, Rocky  5"
Urdorf,413.0,54.5,4.1,"Kreuzung  83, Chihuahueno  25, Zwergpudel  19, Labrador Retriever  18, Franzosische Bulldogge  16","Nala  10, Luna  7"
Seuzach,359.0,47.5,4.8,"Kreuzung  97, Labrador Retriever  21, Chihuahueno  18, Border Collie  13, Zwergspitz / Pomeranian  13",Luna  5
Zeneggen,34.0,4.5,11.5,Kreuzung  11,
Ried bei Kerzers,81.0,10.7,6.6,"Kreuzung  20, Labrador Retriever  5",
Büsserach,160.0,21.2,7.0,"Kreuzung  39, Labrador Retriever  13, Zwergpudel  8, Chihuahueno  7, Golden Retriever  7",
Obfelden,342.0,45.4,5.9,"Kreuzung  97, Labrador Retriever  19, Chihuahueno  14, Border Collie  9, Golden Retriever  8, Whippet  8, Zwergpudel  8",
Uznach,306.0,40.6,4.7,"Kreuzung  74, Chihuahueno  21, Zwergspitz / Pomeranian  13, Labrador Retriever  11, Yorkshire Terrier  10",
Richterswil,721.0,95.8,5.3,"Kreuzung  204, Labrador Retriever  39, Zwergpudel  29, Franzosische Bulldogge  26, Jack Russell Terrier  24","Luna  10, Rocky  7, Lilly  5, Lucy  5"
Thierachern,146.0,19.4,5.8,"Kreuzung  37, Border Collie  10, Appenzeller Sennenhund  5, Labrador Retriever  5, Zwergspitz / Pomeranian  5",
Burgistein,147.0,19.5,13.4,"Kreuzung  36, Bichon Havanais  7, Deutscher Schaferhund  7, Franzosische Bulldogge  6, Labrador Retriever  6, Zwergpudel  6",
Hofstetten-Flüh,374.0,49.7,11.7,"Kreuzung  94, Chihuahueno  27, Labrador Retriever  16, Zwerg-Dachshund  14, Jack Russell Terrier  12",
Soyhières,67.0,8.9,15.4,"Kreuzung  13, Islenskur Fjarhundur  12, Yorkshire Terrier  6",
Wiedlisbach,246.0,32.8,10.3,"Kreuzung  59, Labrador Retriever  12, Russkaya Psovaya Borzaya  10, American Staffordshire Terrier  9, Berner Sennenhund  8",Luna  5
Mauren,288.0,38.5,6.5,"Kreuzung  81, Chihuahueno  19, Labrador Retriever  12, Zwerg-Dachshund  10, Bolonka Zwetna  9, Maltese  9, Yorkshire Terrier  9, Zwergpudel  9",
Le Châtelard,62.0,8.3,17.8,"Jack Russell Terrier  13, Kreuzung  10, Canadian Eskimo Dog  5, Golden Retriever  5, Labrador Retriever  5",
Heiden,272.0,36.4,6.5,"Kreuzung  76, Jack Russell Terrier  13, Labrador Retriever  11, Appenzeller Sennenhund  8, Chihuahueno  8, Zwergpudel  8","Luna  5, Nala  5"
Collina d'Oro,641.0,104.4,13.9,"Kreuzung  133, Jack Russell Terrier  40, Chihuahueno  30, Franzosische Bulldogge  27, Golden Retriever  25, Zwerg-Dachshund  25, Zwergpudel  25","Luna  9, Leo  6, Joy  5, Lucky  5, Maya  5, Ugo  5"
Cologny,626.0,171.5,10.7,"Kreuzung  76, Labrador Retriever  39, Zwergspitz / Pomeranian  38, Jack Russell Terrier  30, Zwerg-Dachshund  30","Bella  8, Coco  7, Lola  6, Nala  6"
Bonstetten,259.0,34.9,4.6,"Kreuzung  58, Labrador Retriever  17, Chihuahueno  10, Collie rough  9, Jack Russell Terrier  7, Zwergpudel  7",
