year,month,breed,n_animals
2016,3,Cavalier King Charles Spaniel,4198.0
2016,4,Cavalier King Charles Spaniel,4201.0
2016,5,Cavalier King Charles Spaniel,4200.0
2016,6,Cavalier King Charles Spaniel,4208.0
2016,7,Cavalier King Charles Spaniel,4207.0
2016,8,Cavalier King Charles Spaniel,4205.0
2016,9,Cavalier King Charles Spaniel,4198.0
2016,10,Cavalier King Charles Spaniel,4201.0
2016,11,Cavalier King Charles Spaniel,4193.0
2016,12,Cavalier King Charles Spaniel,4168.0
2017,1,Cavalier King Charles Spaniel,4174.0
2017,2,Cavalier King Charles Spaniel,4182.0
2017,3,Cavalier King Charles Spaniel,4200.0
2017,4,Cavalier King Charles Spaniel,4201.0
2017,5,Cavalier King Charles Spaniel,4217.0
2017,6,Cavalier King Charles Spaniel,4202.0
2017,7,Cavalier King Charles Spaniel,4200.0
2017,8,Cavalier King Charles Spaniel,4217.0
2017,9,Cavalier King Charles Spaniel,4223.0
2017,10,Cavalier King Charles Spaniel,4235.0
2017,11,Cavalier King Charles Spaniel,4221.0
2017,12,Cavalier King Charles Spaniel,4217.0
2018,1,Cavalier King Charles Spaniel,4207.0
2018,2,Cavalier King Charles Spaniel,4196.0
2018,3,Cavalier King Charles Spaniel,4207.0
2018,4,Cavalier King Charles Spaniel,4215.0
2018,5,Cavalier King Charles Spaniel,4226.0
2018,6,Cavalier King Charles Spaniel,4226.0
2018,7,Cavalier King Charles Spaniel,4248.0
2018,8,Cavalier King Charles Spaniel,4249.0
2018,9,Cavalier King Charles Spaniel,4256.0
2018,10,Cavalier King Charles Spaniel,4257.0
2018,11,Cavalier King Charles Spaniel,4260.0
2018,12,Cavalier King Charles Spaniel,4250.0
2019,1,Cavalier King Charles Spaniel,4228.0
2019,2,Cavalier King Charles Spaniel,4245.0
2019,3,Cavalier King Charles Spaniel,4259.0
2019,4,Cavalier King Charles Spaniel,4283.0
2019,5,Cavalier King Charles Spaniel,4284.0
2019,6,Cavalier King Charles Spaniel,4275.0
2019,7,Cavalier King Charles Spaniel,4260.0
2019,8,Cavalier King Charles Spaniel,4237.0
2019,9,Cavalier King Charles Spaniel,4234.0
2019,10,Cavalier King Charles Spaniel,4234.0
2019,11,Cavalier King Charles Spaniel,4245.0
2019,12,Cavalier King Charles Spaniel,4228.0
2020,1,Cavalier King Charles Spaniel,4220.0
2020,2,Cavalier King Charles Spaniel,4217.0
2020,3,Cavalier King Charles Spaniel,4217.0
2020,4,Cavalier King Charles Spaniel,4217.0
2020,5,Cavalier King Charles Spaniel,4233.0
2020,6,Cavalier King Charles Spaniel,4220.0
2020,7,Cavalier King Charles Spaniel,4216.0
2020,8,Cavalier King Charles Spaniel,4233.0
2020,9,Cavalier King Charles Spaniel,4229.0
2020,10,Cavalier King Charles Spaniel,4238.0
2020,11,Cavalier King Charles Spaniel,4238.0
2020,12,Cavalier King Charles Spaniel,4227.0
2021,1,Cavalier King Charles Spaniel,4224.0
2021,2,Cavalier King Charles Spaniel,4236.0
2021,3,Cavalier King Charles Spaniel,4226.0
2021,4,Cavalier King Charles Spaniel,4246.0
2021,5,Cavalier King Charles Spaniel,4265.0
2021,6,Cavalier King Charles Spaniel,4265.0
2021,7,Cavalier King Charles Spaniel,4262.0
2021,8,Cavalier King Charles Spaniel,4266.0
2021,9,Cavalier King Charles Spaniel,4277.0
2021,10,Cavalier King Charles Spaniel,4293.0
2021,11,Cavalier King Charles Spaniel,4300.0
2021,12,Cavalier King Charles Spaniel,4293.0
2022,1,Cavalier King Charles Spaniel,4308.0
2022,2,Cavalier King Charles Spaniel,4305.0
2022,3,Cavalier King Charles Spaniel,4316.0
2022,4,Cavalier King Charles Spaniel,4317.0
2022,5,Cavalier King Charles Spaniel,4300.0
2022,6,Cavalier King Charles Spaniel,4280.0
2022,7,Cavalier King Charles Spaniel,4288.0
2022,8,Cavalier King Charles Spaniel,4313.0
2022,9,Cavalier King Charles Spaniel,4335.0
2022,10,Cavalier King Charles Spaniel,4336.0
2022,11,Cavalier King Charles Spaniel,4341.0
2022,12,Cavalier King Charles Spaniel,4340.0
2023,1,Cavalier King Charles Spaniel,4343.0
2023,2,Cavalier King Charles Spaniel,4341.0
2023,3,Cavalier King Charles Spaniel,4363.0
2023,4,Cavalier King Charles Spaniel,4367.0
2023,5,Cavalier King Charles Spaniel,4374.0
2023,6,Cavalier King Charles Spaniel,4370.0
2023,7,Cavalier King Charles Spaniel,4361.0
2016,1,Ceskoslovensky Vlciak,363.0
2016,2,Ceskoslovensky Vlciak,368.0
2016,3,Ceskoslovensky Vlciak,372.0
2016,4,Ceskoslovensky Vlciak,374.0
2016,5,Ceskoslovensky Vlciak,374.0
2016,6,Ceskoslovensky Vlciak,370.0
2016,7,Ceskoslovensky Vlciak,368.0
2016,8,Ceskoslovensky Vlciak,378.0
2016,9,Ceskoslovensky Vlciak,375.0
2016,10,Ceskoslovensky Vlciak,371.0
2016,11,Ceskoslovensky Vlciak,377.0
2016,12,Ceskoslovensky Vlciak,381.0
2017,1,Ceskoslovensky Vlciak,391.0
2017,2,Ceskoslovensky Vlciak,391.0
2017,3,Ceskoslovensky Vlciak,396.0
2017,4,Ceskoslovensky Vlciak,394.0
2017,5,Ceskoslovensky Vlciak,389.0
2017,6,Ceskoslovensky Vlciak,389.0
2017,7,Ceskoslovensky Vlciak,387.0
2017,8,Ceskoslovensky Vlciak,387.0
2017,9,Ceskoslovensky Vlciak,388.0
2017,10,Ceskoslovensky Vlciak,386.0
2017,11,Ceskoslovensky Vlciak,393.0
2017,12,Ceskoslovensky Vlciak,394.0
2018,1,Ceskoslovensky Vlciak,404.0
2018,2,Ceskoslovensky Vlciak,411.0
2018,3,Ceskoslovensky Vlciak,406.0
2018,4,Ceskoslovensky Vlciak,409.0
2018,5,Ceskoslovensky Vlciak,410.0
2018,6,Ceskoslovensky Vlciak,409.0
2018,7,Ceskoslovensky Vlciak,408.0
2018,8,Ceskoslovensky Vlciak,411.0
2018,9,Ceskoslovensky Vlciak,413.0
2018,10,Ceskoslovensky Vlciak,420.0
2018,11,Ceskoslovensky Vlciak,425.0
2018,12,Ceskoslovensky Vlciak,429.0
2019,1,Ceskoslovensky Vlciak,433.0
2019,2,Ceskoslovensky Vlciak,431.0
2019,3,Ceskoslovensky Vlciak,434.0
2019,4,Ceskoslovensky Vlciak,430.0
2019,5,Ceskoslovensky Vlciak,426.0
